Created,Caller_Postcode,Noise type,Sr_Num,Enq_Type
16 October 2017,LS9 6,DOG BARKING,OutofHours,OutofHours
16 October 2017,LS12 3,MUSIC,OutofHours,OutofHours
16 October 2017,LS8 4,MUSIC,OutofHours,OutofHours
16 October 2017,LS8 4,MUSIC,OutofHours,OutofHours
16 October 2017,LS20 8,MUSIC,OutofHours,OutofHours
16 October 2017,LS8 3,PARTY,OutofHours,OutofHours
16 October 2017,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
16 October 2017,LS1 4,ALARM,OutofHours,OutofHours
16 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
17 October 2017,LS6 3,MUSIC,OutofHours,OutofHours
17 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
17 October 2017,LS6 2,MUSIC,OutofHours,OutofHours
17 October 2017,LS6 3,MUSIC,OutofHours,OutofHours
17 October 2017,LS14 6,MUSIC,OutofHours,OutofHours
17 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
17 October 2017,LS8 2,DOG BARKING,OutofHours,OutofHours
17 October 2017,LS8 4,MUSIC,OutofHours,OutofHours
17 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
17 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
17 October 2017,LS27 7,MUSIC,OutofHours,OutofHours
17 October 2017,LS4 2,MUSIC,OutofHours,OutofHours
17 October 2017,LS8 4,MUSIC,OutofHours,OutofHours
17 October 2017,LS8 4,MUSIC,OutofHours,OutofHours
17 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
17 October 2017,LS16 6,MUSIC,OutofHours,OutofHours
17 October 2017,LS27 7,MUSIC,OutofHours,OutofHours
17 October 2017,ls6 2,MUSIC,OutofHours,OutofHours
17 October 2017,LS10 2,MUSIC,OutofHours,OutofHours
17 October 2017,LS4 2,MUSIC,OutofHours,OutofHours
17 October 2017,LS4 2,MUSIC,OutofHours,OutofHours
17 October 2017,LS13 2,MUSIC,OutofHours,OutofHours
18 October 2017,LS16 7,MUSIC,OutofHours,OutofHours
18 October 2017,LS6 1,NOISE ASSOCIATED WITH LICENSED PREMISES,OutofHours,OutofHours
18 October 2017,LS7 2,MUSIC,OutofHours,OutofHours
18 October 2017,LS6 1,SHOUTING,OutofHours,OutofHours
18 October 2017,LS16 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
18 October 2017,LS16 7,MUSIC,OutofHours,OutofHours
18 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
18 October 2017,LS6 3,PARTY,OutofHours,OutofHours
18 October 2017,LS6 3,MUSIC,OutofHours,OutofHours
18 October 2017,LS2 8,OTHER,OutofHours,OutofHours
18 October 2017,LS4 2,SHOUTING,OutofHours,OutofHours
18 October 2017,LS27 9,DOG BARKING,OutofHours,OutofHours
18 October 2017,LS6 3,MUSIC,OutofHours,OutofHours
18 October 2017,LS4 2,MUSIC,OutofHours,OutofHours
18 October 2017,LS10 3,OTHER,OutofHours,OutofHours
18 October 2017,LS12 1,DOG BARKING,OutofHours,OutofHours
18 October 2017,LS27 0,OTHER,OutofHours,OutofHours
18 October 2017,LS6 1,PARTY,OutofHours,OutofHours
18 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
18 October 2017,LS18 4,SHOUTING,OutofHours,OutofHours
18 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
18 October 2017,LS6 3,MUSIC,OutofHours,OutofHours
18 October 2017,LS6 1,PARTY,OutofHours,OutofHours
18 October 2017,LS19 6,OTHER,OutofHours,OutofHours
18 October 2017,LS6 1,SHOUTING,OutofHours,OutofHours
18 October 2017,LS6 1,,OutofHours,OutofHours
18 October 2017,LS16 6,OTHER,OutofHours,OutofHours
19 October 2017,LS7 1,MUSIC,OutofHours,OutofHours
19 October 2017,LS7 2,MUSIC,OutofHours,OutofHours
19 October 2017,LS12 5,MUSIC,OutofHours,OutofHours
19 October 2017,WF3 1,OTHER,OutofHours,OutofHours
19 October 2017,LS8 2,MUSIC,OutofHours,OutofHours
19 October 2017,LS19 7,MUSIC,OutofHours,OutofHours
19 October 2017,LS6 1,SHOUTING,OutofHours,OutofHours
19 October 2017,LS7 4,,OutofHours,OutofHours
19 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
19 October 2017,LS6 3,MUSIC,OutofHours,OutofHours
19 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
19 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
20 October 2017,LS27 8,MUSIC,OutofHours,OutofHours
20 October 2017,LS6 2,MUSIC,OutofHours,OutofHours
20 October 2017,LS12 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
20 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
20 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
20 October 2017,LS25 1,SHOUTING,OutofHours,OutofHours
20 October 2017,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
20 October 2017,LS7 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
20 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
20 October 2017,LS11 0,DOG BARKING,OutofHours,OutofHours
20 October 2017,WF10 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
20 October 2017,LS13 3,MUSIC,OutofHours,OutofHours
20 October 2017,LS11 5,DOG BARKING,OutofHours,OutofHours
20 October 2017,LS13 3,MUSIC,OutofHours,OutofHours
20 October 2017,LS17 7,MUSIC,OutofHours,OutofHours
20 October 2017,LS16 5,MUSIC,OutofHours,OutofHours
20 October 2017,LS19 7,MUSIC,OutofHours,OutofHours
20 October 2017,LS13 4,MUSIC,OutofHours,OutofHours
20 October 2017,LS27 8,MUSIC,OutofHours,OutofHours
20 October 2017,LS28 5,MUSIC,OutofHours,OutofHours
20 October 2017,LS15 8,MUSIC,OutofHours,OutofHours
20 October 2017,LS19 6,MUSIC,OutofHours,OutofHours
20 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
20 October 2017,LS9 6,MUSIC,OutofHours,OutofHours
20 October 2017,LS4 2,MUSIC,OutofHours,OutofHours
20 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
20 October 2017,LS12 5,MUSIC,OutofHours,OutofHours
20 October 2017,LS9 6,MUSIC,OutofHours,OutofHours
20 October 2017,LS8 5,MUSIC,OutofHours,OutofHours
20 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
20 October 2017,LS11 6,MUSIC,OutofHours,OutofHours
21 October 2017,LS12 1,MUSIC,OutofHours,OutofHours
21 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
21 October 2017,LS14 1,MUSIC,OutofHours,OutofHours
21 October 2017,LS14 2,MUSIC,OutofHours,OutofHours
21 October 2017,LS6 2,MUSIC,OutofHours,OutofHours
21 October 2017,LS11 7,MUSIC,OutofHours,OutofHours
21 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
21 October 2017,LS25 3,MUSIC,OutofHours,OutofHours
21 October 2017,LS6 3,MUSIC,OutofHours,OutofHours
21 October 2017,LS12 5,MUSIC,OutofHours,OutofHours
21 October 2017,LS5 2,SHOUTING,OutofHours,OutofHours
21 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
21 October 2017,LS12 1,MUSIC,OutofHours,OutofHours
21 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
21 October 2017,LS12 5,MUSIC,OutofHours,OutofHours
21 October 2017,LS10 4,MUSIC,OutofHours,OutofHours
21 October 2017,LS6 1,SHOUTING,OutofHours,OutofHours
21 October 2017,WF3 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
21 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
21 October 2017,LS12 7,ALARM,OutofHours,OutofHours
21 October 2017,Ls16 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
21 October 2017,LS12 3,ALARM,OutofHours,OutofHours
21 October 2017,LS12 1,,OutofHours,OutofHours
21 October 2017,LS9 6,MUSIC,OutofHours,OutofHours
21 October 2017,LS2 7,MUSIC,OutofHours,OutofHours
21 October 2017,LS9 6,MUSIC,OutofHours,OutofHours
21 October 2017,LS16 6,MUSIC,OutofHours,OutofHours
21 October 2017, ,MUSIC,OutofHours,OutofHours
21 October 2017,LS13 3,MUSIC,OutofHours,OutofHours
21 October 2017,LS6 3,MUSIC,OutofHours,OutofHours
21 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
21 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
21 October 2017,LS13 2,MUSIC,OutofHours,OutofHours
21 October 2017,LS11 5,MUSIC,OutofHours,OutofHours
21 October 2017,LS6 2,MUSIC,OutofHours,OutofHours
22 October 2017, ,MUSIC,OutofHours,OutofHours
22 October 2017,LS6 2,MUSIC,OutofHours,OutofHours
22 October 2017,LS6 2,MUSIC,OutofHours,OutofHours
22 October 2017,LS14 2,MUSIC,OutofHours,OutofHours
22 October 2017,LS6 2,MUSIC,OutofHours,OutofHours
22 October 2017,LS13 4,MUSIC,OutofHours,OutofHours
22 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
22 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
22 October 2017,LS8 2,ALARM,OutofHours,OutofHours
22 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
22 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
22 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
22 October 2017,LS4 2,PARTY,OutofHours,OutofHours
22 October 2017,LS14 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
22 October 2017,LS14 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
22 October 2017,LS15 8,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
22 October 2017,LS14 2,MUSIC,OutofHours,OutofHours
22 October 2017,LS14 2,MUSIC,OutofHours,OutofHours
22 October 2017,LS12 5,DOG BARKING,OutofHours,OutofHours
22 October 2017,LS14 6,MUSIC,OutofHours,OutofHours
22 October 2017, ,MUSIC,OutofHours,OutofHours
22 October 2017,LS14 2,MUSIC,OutofHours,OutofHours
22 October 2017,WF10 2,OTHER,OutofHours,OutofHours
22 October 2017,LS7 4,TV,OutofHours,OutofHours
22 October 2017,LS14 2,MUSIC,OutofHours,OutofHours
22 October 2017,LS8 5,SHOUTING,OutofHours,OutofHours
22 October 2017,LS7 4,TV,OutofHours,OutofHours
22 October 2017,LS16 6,DOG BARKING,OutofHours,OutofHours
22 October 2017,WF3 2,MUSIC,OutofHours,OutofHours
22 October 2017,LS27 7,MUSIC,OutofHours,OutofHours
22 October 2017,LS9 9,MUSIC,OutofHours,OutofHours
22 October 2017,WF3 2,MUSIC,OutofHours,OutofHours
22 October 2017,LS13 ,MUSIC,OutofHours,OutofHours
22 October 2017,LS6 2,MUSIC,OutofHours,OutofHours
23 October 2017,LS6 1,ALARM,OutofHours,OutofHours
23 October 2017,LS9 ,SHOUTING,OutofHours,OutofHours
23 October 2017,LS26 9,SHOUTING,OutofHours,OutofHours
23 October 2017,LS9 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
23 October 2017,LS13 2,MUSIC,OutofHours,OutofHours
23 October 2017,LS4 2,PARTY,OutofHours,OutofHours
23 October 2017,LS4 2,PARTY,OutofHours,OutofHours
23 October 2017,LS7 4,TV,OutofHours,OutofHours
23 October 2017,LS12 1,DOG BARKING,OutofHours,OutofHours
23 October 2017,LS14 6,MUSIC,OutofHours,OutofHours
23 October 2017,LS14 6,PARTY,OutofHours,OutofHours
23 October 2017,LS6 1,ALARM,OutofHours,OutofHours
23 October 2017,LS10 1,MUSIC,OutofHours,OutofHours
23 October 2017,LS16 5,MUSIC,OutofHours,OutofHours
23 October 2017,LS6 1,OTHER,OutofHours,OutofHours
23 October 2017,LS6 3,MUSIC,OutofHours,OutofHours
23 October 2017,LS6 3,MUSIC,OutofHours,OutofHours
23 October 2017,LS6 3,SHOUTING,OutofHours,OutofHours
24 October 2017,LS6 1,SHOUTING,OutofHours,OutofHours
24 October 2017,LS9 6,SHOUTING,OutofHours,OutofHours
24 October 2017,LS4 2,MUSIC,OutofHours,OutofHours
24 October 2017,LS26 9,MUSIC,OutofHours,OutofHours
24 October 2017,LS7 1,MUSIC,OutofHours,OutofHours
24 October 2017,LS11 6,SHOUTING,OutofHours,OutofHours
24 October 2017,LS13 2,MUSIC,OutofHours,OutofHours
24 October 2017,LS8 5,SHOUTING,OutofHours,OutofHours
24 October 2017,LS9 9,MUSIC,OutofHours,OutofHours
24 October 2017,LS11 7,MUSIC,OutofHours,OutofHours
24 October 2017,LS11 6,MUSIC,OutofHours,OutofHours
24 October 2017,LS9 6,MUSIC,OutofHours,OutofHours
24 October 2017,LS7 3,MUSIC,OutofHours,OutofHours
24 October 2017,WF3 3,TV,OutofHours,OutofHours
24 October 2017,LS11 0,DOG BARKING,OutofHours,OutofHours
24 October 2017,LS9 9,MUSIC,OutofHours,OutofHours
25 October 2017,LS14 6,SHOUTING,OutofHours,OutofHours
25 October 2017,LS7 3,MUSIC,OutofHours,OutofHours
25 October 2017,WF3 3,TV,OutofHours,OutofHours
25 October 2017,LS6 2,MUSIC,OutofHours,OutofHours
25 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
25 October 2017,LS6 2,SHOUTING,OutofHours,OutofHours
25 October 2017,LS14 1,MUSIC,OutofHours,OutofHours
25 October 2017,LS6 3,MUSIC,OutofHours,OutofHours
25 October 2017,LS4 2,SHOUTING,OutofHours,OutofHours
25 October 2017,LS27 9,SHOUTING,OutofHours,OutofHours
25 October 2017,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
25 October 2017,LS16 6,MUSIC,OutofHours,OutofHours
25 October 2017,LS16 5,TV,OutofHours,OutofHours
25 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
25 October 2017,LS25 3,MUSIC,OutofHours,OutofHours
25 October 2017,LS9 7,MUSIC,OutofHours,OutofHours
25 October 2017,WF10 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
25 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
25 October 2017,LS8 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
25 October 2017,LS14 5,MUSIC,OutofHours,OutofHours
25 October 2017,LS6 1,SHOUTING,OutofHours,OutofHours
25 October 2017,LS8 1,SHOUTING,OutofHours,OutofHours
25 October 2017,LS6 3,PARTY,OutofHours,OutofHours
25 October 2017,LS17 5,MUSIC,OutofHours,OutofHours
25 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
25 October 2017,LS6 3,MUSIC,OutofHours,OutofHours
25 October 2017,LS3 1,MUSIC,OutofHours,OutofHours
25 October 2017,LS4 2,SHOUTING,OutofHours,OutofHours
26 October 2017,LS20 9,DIY,OutofHours,OutofHours
26 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
26 October 2017,LS16 5,TV,OutofHours,OutofHours
26 October 2017,LS4 2,SHOUTING,OutofHours,OutofHours
26 October 2017,LS6 3,MUSIC,OutofHours,OutofHours
26 October 2017,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
26 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
26 October 2017,LS6 1,SHOUTING,OutofHours,OutofHours
26 October 2017,LS7 3,MUSIC,OutofHours,OutofHours
26 October 2017,LS6 1,SHOUTING,OutofHours,OutofHours
26 October 2017,LS8 1,MUSIC,OutofHours,OutofHours
26 October 2017,LS26 8,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
26 October 2017,LS11 5,DOG BARKING,OutofHours,OutofHours
26 October 2017,LS12 2,DOG BARKING,OutofHours,OutofHours
26 October 2017,LS9 6,DOG BARKING,OutofHours,OutofHours
26 October 2017,LS1 3,MUSIC,OutofHours,OutofHours
26 October 2017,LS12 1,SHOUTING,OutofHours,OutofHours
26 October 2017,LS13 2,SHOUTING,OutofHours,OutofHours
26 October 2017,LS6 1,SHOUTING,OutofHours,OutofHours
26 October 2017,LS6 1,PARTY,OutofHours,OutofHours
26 October 2017,LS6 1,MUSIC,OutofHours,OutofHours
27 October 2017,LS14 6,MUSIC,OutofHours,OutofHours
27 October 2017,LS14 6,MUSIC,OutofHours,OutofHours
27 October 2017,LS6 3,PARTY,OutofHours,OutofHours
27 October 2017,LS28 7,SHOUTING,OutofHours,OutofHours
27 October 2017,LS6 3,MUSIC,OutofHours,OutofHours
27 October 2017,LS12 1,SHOUTING,OutofHours,OutofHours
27 October 2017,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
27 October 2017,LS27 8,MUSIC,OutofHours,OutofHours
27 October 2017,LS16 ,MUSIC,OutofHours,OutofHours
27 October 2017,LS8 ,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
27 October 2017,LS8 5,TV,OutofHours,OutofHours
27 October 2017,LS25 7,MUSIC,OutofHours,OutofHours
01 November 2017,LS13 2,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,PARTY,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,PARTY,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,PARTY,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,PARTY,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS4 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
01 November 2017,LS6 1,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
01 November 2017,LS10 4,OTHER,OutofHours,OutofHours
01 November 2017,LS10 4,PARTY,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
01 November 2017,LS8 3,MUSIC,OutofHours,OutofHours
01 November 2017,LS6 1,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,SHOUTING,OutofHours,OutofHours
01 November 2017,LS10 4,SHOUTING,OutofHours,OutofHours
01 November 2017,LS9 6,MUSIC,OutofHours,OutofHours
01 November 2017, ,,OutofHours,OutofHours
01 November 2017,LS6 3,SHOUTING,OutofHours,OutofHours
01 November 2017,LS12 3,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
01 November 2017,LS10 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
01 November 2017,LS28 5,MUSIC,OutofHours,OutofHours
01 November 2017,LS7 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS13 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,OTHER,OutofHours,OutofHours
01 November 2017,LS10 4,PARTY,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS9 7,MUSIC,OutofHours,OutofHours
01 November 2017,LS9 6,MUSIC,OutofHours,OutofHours
01 November 2017,LS27 9,DOG BARKING,OutofHours,OutofHours
01 November 2017,LS6 1,MUSIC,OutofHours,OutofHours
01 November 2017,LS9 7,MUSIC,OutofHours,OutofHours
01 November 2017,LS14 1,ALARM,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS11 0,MUSIC,OutofHours,OutofHours
01 November 2017,LS12 1,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,PARTY,OutofHours,OutofHours
01 November 2017,LS10 4,PARTY,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS9 6,MUSIC,OutofHours,OutofHours
01 November 2017,LS6 1,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,PARTY,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,PARTY,OutofHours,OutofHours
01 November 2017,LS10 4,PARTY,OutofHours,OutofHours
01 November 2017,LS10 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
01 November 2017,LS7 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS6 ,,OutofHours,OutofHours
01 November 2017,LS6 1,PARTY,OutofHours,OutofHours
01 November 2017,LS6 2,MUSIC,OutofHours,OutofHours
01 November 2017,LS27 9,MUSIC,OutofHours,OutofHours
01 November 2017,LS6 3,MUSIC,OutofHours,OutofHours
01 November 2017,LS3 1,MUSIC,OutofHours,OutofHours
01 November 2017,LS11 5,MUSIC,OutofHours,OutofHours
01 November 2017,LS15 8,MUSIC,OutofHours,OutofHours
01 November 2017,LS12 3,MUSIC,OutofHours,OutofHours
01 November 2017,LS6 1,MUSIC,OutofHours,OutofHours
01 November 2017,LS6 1,MUSIC,OutofHours,OutofHours
01 November 2017,LS11 8,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
01 November 2017,LS6 1,MUSIC,OutofHours,OutofHours
01 November 2017,LS6 1,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,PARTY,OutofHours,OutofHours
01 November 2017,LS26 0,MUSIC,OutofHours,OutofHours
01 November 2017,LS27 7,MUSIC,OutofHours,OutofHours
01 November 2017,LS13 2,MUSIC,OutofHours,OutofHours
01 November 2017,LS12 5,MUSIC,OutofHours,OutofHours
01 November 2017,LS7 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS12 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS9 7,MUSIC,OutofHours,OutofHours
01 November 2017,LS13 3,MUSIC,OutofHours,OutofHours
01 November 2017,LS13 2,MUSIC,OutofHours,OutofHours
01 November 2017,LS9 7,MUSIC,OutofHours,OutofHours
01 November 2017,LS13 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS6 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS6 3,MUSIC,OutofHours,OutofHours
01 November 2017,LS6 2,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
01 November 2017,LS6 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS13 2,MUSIC,OutofHours,OutofHours
01 November 2017,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
01 November 2017,LS11 8,MUSIC,OutofHours,OutofHours
01 November 2017,LS9 7,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS6 2,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,PARTY,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,PARTY,OutofHours,OutofHours
01 November 2017,LS10 4,PARTY,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
01 November 2017,LS10 4,MUSIC,OutofHours,OutofHours
