Created,Caller,Postcode,Type of Noise Causing a Nuisance,Sr_Num,Enq_Type
19/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
19/09/2020,LS8,LS8 3,OTHER,Out ofHours,Out ofHours
19/09/2020,LS17,LS17 6,MUSIC,Out ofHours,Out ofHours
19/09/2020,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
19/09/2020,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
19/09/2020,LS11,LS11 6,PARTY,Out ofHours,Out ofHours
19/09/2020,LS9,LS9 9,DIY,Out ofHours,Out ofHours
19/09/2020,LS9,LS9 6,SHOUTING,Out ofHours,Out ofHours
19/09/2020,LS9,LS9 6,PARTY,Out ofHours,Out ofHours
19/09/2020,LS11,LS11 7,MUSIC,Out ofHours,Out ofHours
19/09/2020,LS27,LS27 9,OTHER,Out ofHours,Out ofHours
19/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
19/09/2020,LS7,LS7 3,PARTY,Out ofHours,Out ofHours
19/09/2020,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
19/09/2020,LS10,LS10 4,PARTY,Out ofHours,Out ofHours
19/09/2020,LS14,LS14 1,PARTY,Out ofHours,Out ofHours
19/09/2020,LS9,LS9 0,MUSIC,Out ofHours,Out ofHours
19/09/2020,LS14,LS14 5,MUSIC,Out ofHours,Out ofHours
19/09/2020,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
19/09/2020,LS14,LS14 5,MUSIC,Out ofHours,Out ofHours
19/09/2020,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
19/09/2020,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
19/09/2020,LS10,LS10 1,MUSIC,Out ofHours,Out ofHours
19/09/2020,LS13,LS13 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
19/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
19/09/2020,LS12,LS12 1,MUSIC,Out ofHours,Out ofHours
20/09/2020,LS8,LS8 4,ALARM,Out ofHours,Out ofHours
20/09/2020,LS12,LS12 5,SHOUTING,Out ofHours,Out ofHours
20/09/2020,LS6,LS6 3,SHOUTING,Out ofHours,Out ofHours
20/09/2020,LS16,LS16 5,MUSIC,Out ofHours,Out ofHours
20/09/2020,LS9,LS9 9,MUSIC,Out ofHours,Out ofHours
20/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
20/09/2020,LS10,LS10 3,MUSIC,Out ofHours,Out ofHours
20/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
20/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
20/09/2020,WF3,WF3 2,MUSIC,Out ofHours,Out ofHours
20/09/2020,LS12,LS12 3,MUSIC,Out ofHours,Out ofHours
20/09/2020,LS17,LS17 5,SHOUTING,Out ofHours,Out ofHours
20/09/2020,LS26,LS26 0,MUSIC,Out ofHours,Out ofHours
20/09/2020,LS15,LS15 4,MUSIC,Out ofHours,Out ofHours
20/09/2020,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
20/09/2020,LS17,LS17 5,SHOUTING,Out ofHours,Out ofHours
20/09/2020,LS13,LS13 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/09/2020,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
20/09/2020,LS4,LS4 2,MUSIC,Out ofHours,Out ofHours
20/09/2020,LS8,LS8 3,MUSIC,Out ofHours,Out ofHours
20/09/2020,LS15,LS15 8,MUSIC,Out ofHours,Out ofHours
20/09/2020,LS9,LS9 0,SHOUTING,Out ofHours,Out ofHours
20/09/2020,LS14,LS14 5,TV,Out ofHours,Out ofHours
20/09/2020,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
20/09/2020,LS15,LS15 8,MUSIC,Out ofHours,Out ofHours
20/09/2020,LS6,LS6 1,ALARM,Out ofHours,Out ofHours
20/09/2020,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
20/09/2020,WF3,WF3 2,MUSIC,Out ofHours,Out ofHours
20/09/2020,LS9,LS9 9,MUSIC,Out ofHours,Out ofHours
20/09/2020,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
21/09/2020,LS4,LS4 2,ALARM,Out ofHours,Out ofHours
21/09/2020,LS1,LS1 2,MUSIC,Out ofHours,Out ofHours
21/09/2020,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
21/09/2020,LS12,LS12 5,MUSIC,Out ofHours,Out ofHours
21/09/2020,LS5,LS5 3,MUSIC,Out ofHours,Out ofHours
21/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
21/09/2020,LS10,LS10 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
21/09/2020,LS17,LS17 6,TV,Out ofHours,Out ofHours
21/09/2020,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
21/09/2020,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
21/09/2020,LS9,LS9 9,BUILDING SITE,Out ofHours,Out ofHours
21/09/2020,LS11,LS11 8,MUSIC,Out ofHours,Out ofHours
21/09/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
21/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
21/09/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
21/09/2020,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
21/09/2020,LS18,LS18 5,MUSIC,Out ofHours,Out ofHours
21/09/2020,LS8,LS8 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
21/09/2020,LS9,LS9 9,MUSIC,Out ofHours,Out ofHours
21/09/2020,LS14,LS14 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
21/09/2020,LS9,LS9 9,BUILDING SITE,Out ofHours,Out ofHours
21/09/2020,LS12,LS12 4,MUSIC,Out ofHours,Out ofHours
21/09/2020,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
21/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
21/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
21/09/2020,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
21/09/2020,LS9,LS9 9,MUSIC,Out ofHours,Out ofHours
22/09/2020,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
22/09/2020,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
22/09/2020,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
22/09/2020,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
22/09/2020,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
22/09/2020,LS14,LS14 5,MUSIC,Out ofHours,Out ofHours
22/09/2020,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
22/09/2020,LS6,LS6 2,SHOUTING,Out ofHours,Out ofHours
22/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
22/09/2020,LS6,LS6 3,SHOUTING,Out ofHours,Out ofHours
22/09/2020,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
22/09/2020,LS9,LS9 9,DIY,Out ofHours,Out ofHours
22/09/2020,LS9,LS9 9,DIY,Out ofHours,Out ofHours
22/09/2020,LS11,LS11 7,SHOUTING,Out ofHours,Out ofHours
22/09/2020,LS13,LS13 1,MUSIC,Out ofHours,Out ofHours
22/09/2020,LS6,LS6 4,OTHER,Out ofHours,Out ofHours
22/09/2020,LS18,LS18 5,OTHER,Out ofHours,Out ofHours
22/09/2020,LS8,LS8 1,MUSIC,Out ofHours,Out ofHours
22/09/2020,LS11,LS11 6,MUSIC,Out ofHours,Out ofHours
22/09/2020,LS4,LS4 2,MUSIC,Out ofHours,Out ofHours
22/09/2020,LS10,LS10 3,MUSIC,Out ofHours,Out ofHours
22/09/2020,LS11,LS11 9,MUSIC,Out ofHours,Out ofHours
22/09/2020,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
22/09/2020,LS17,LS17 5,SHOUTING,Out ofHours,Out ofHours
22/09/2020,LS11,LS11 5,SHOUTING,Out ofHours,Out ofHours
22/09/2020,WF13,WF13 3,TV,Out ofHours,Out ofHours
22/09/2020,LS13,LS13 4,PARTY,Out ofHours,Out ofHours
22/09/2020,LS17,LS17 6,TV,Out ofHours,Out ofHours
22/09/2020,LS13,LS13 2,MUSIC,Out ofHours,Out ofHours
22/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
22/09/2020,LS16,LS16 5,MUSIC,Out ofHours,Out ofHours
23/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
23/09/2020,LS11,LS11 7,SHOUTING,Out ofHours,Out ofHours
23/09/2020,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
23/09/2020,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
23/09/2020,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
23/09/2020,LS6,LS6 2,PARTY,Out ofHours,Out ofHours
23/09/2020,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
23/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
23/09/2020,LS17,LS17 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
23/09/2020,LS17,LS17 6,TV,Out ofHours,Out ofHours
23/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
23/09/2020,LS19,LS19 7,MUSIC,Out ofHours,Out ofHours
23/09/2020,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
23/09/2020,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
23/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
23/09/2020,LS25,LS25 7,MUSIC,Out ofHours,Out ofHours
23/09/2020,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
23/09/2020,LS10,LS10 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
23/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
23/09/2020,LS18,LS18 5,MUSIC,Out ofHours,Out ofHours
23/09/2020,LS9,LS9 9,BUILDING SITE,Out ofHours,Out ofHours
23/09/2020,LS6,LS6 4,MUSIC,Out ofHours,Out ofHours
23/09/2020,LS18,LS18 5,OTHER,Out ofHours,Out ofHours
23/09/2020,LS8,LS8 2,DOG BARKING,Out ofHours,Out ofHours
23/09/2020,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
23/09/2020,LS11,LS11 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
23/09/2020,LS10,LS10 3,MUSIC,Out ofHours,Out ofHours
23/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
23/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
23/09/2020,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
23/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
23/09/2020,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
23/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
23/09/2020,LS9,LS9 9,PARTY,Out ofHours,Out ofHours
24/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
24/09/2020,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
24/09/2020,LS10,LS10 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
24/09/2020,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
24/09/2020,LS10,LS10 4,DOG BARKING,Out ofHours,Out ofHours
24/09/2020,LS1,LS1 4,MUSIC,Out ofHours,Out ofHours
24/09/2020,LS4,LS4 2,SHOUTING,Out ofHours,Out ofHours
24/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
24/09/2020,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
24/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
24/09/2020,LS9,LS9 7,SHOUTING,Out ofHours,Out ofHours
24/09/2020,LS1,LS1 6,MUSIC,Out ofHours,Out ofHours
24/09/2020,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
24/09/2020,LS18,LS18 5,MUSIC,Out ofHours,Out ofHours
24/09/2020,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
24/09/2020,LS9,LS9 6,SHOUTING,Out ofHours,Out ofHours
24/09/2020,LS13,LS13 2,PARTY,Out ofHours,Out ofHours
24/09/2020,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
24/09/2020,LS12,LS12 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
24/09/2020,LS11,LS11 6,MUSIC,Out ofHours,Out ofHours
24/09/2020,LS10,LS10 4,DOG BARKING,Out ofHours,Out ofHours
24/09/2020,LS11,LS11 8,MUSIC,Out ofHours,Out ofHours
24/09/2020,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
24/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
24/09/2020,LS12,LS12 2,MUSIC,Out ofHours,Out ofHours
25/09/2020,LS8,LS8 5,SHOUTING,Out ofHours,Out ofHours
25/09/2020,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
25/09/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
25/09/2020,LS11,LS11 8,MUSIC,Out ofHours,Out ofHours
25/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
25/09/2020,LS10,LS10 4,SHOUTING,Out ofHours,Out ofHours
25/09/2020,LS12,LS12 5,MUSIC,Out ofHours,Out ofHours
25/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
25/09/2020,LS10,LS10 3,MUSIC,Out ofHours,Out ofHours
25/09/2020,LS16,LS16 5,MUSIC,Out ofHours,Out ofHours
25/09/2020,LS9,LS9 6,SHOUTING,Out ofHours,Out ofHours
25/09/2020,LS9,LS9 6,SHOUTING,Out ofHours,Out ofHours
25/09/2020,LS14,LS14 5,MUSIC,Out ofHours,Out ofHours
25/09/2020,LS17,LS17 7,PARTY,Out ofHours,Out ofHours
25/09/2020,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
25/09/2020,LS12,LS12 4,SHOUTING,Out ofHours,Out ofHours
25/09/2020,LS11,LS11 9,MUSIC,Out ofHours,Out ofHours
25/09/2020,LS3,LS3 1,MUSIC,Out ofHours,Out ofHours
25/09/2020,LS17,LS17 5,OTHER,Out ofHours,Out ofHours
25/09/2020,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
25/09/2020,LS11,LS11 7,MUSIC,Out ofHours,Out ofHours
25/09/2020,LS6,LS6 2,PARTY,Out ofHours,Out ofHours
25/09/2020,LS11,LS11 8,MUSIC,Out ofHours,Out ofHours
25/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
26/09/2020,LS1,LS1 5,MUSIC,Out ofHours,Out ofHours
26/09/2020,LS11,LS11 7,SHOUTING,Out ofHours,Out ofHours
26/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
26/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
26/09/2020,LS21,LS21 1,MUSIC,Out ofHours,Out ofHours
26/09/2020,LS25,LS25 1,PARTY,Out ofHours,Out ofHours
26/09/2020,LS28,LS28 5,OTHER,Out ofHours,Out ofHours
26/09/2020,LS16,LS16 6,MUSIC,Out ofHours,Out ofHours
26/09/2020,LS11,LS11 6,MUSIC,Out ofHours,Out ofHours
26/09/2020,LS27,LS27 9,DOG BARKING,Out ofHours,Out ofHours
26/09/2020,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
26/09/2020,LS28,LS28 5,MUSIC,Out ofHours,Out ofHours
26/09/2020,LS1,LS1 6,MUSIC,Out ofHours,Out ofHours
26/09/2020,LS11,LS11 8,MUSIC,Out ofHours,Out ofHours
26/09/2020,LS14,LS14 5,PARTY,Out ofHours,Out ofHours
26/09/2020,LS13,LS13 2,SHOUTING,Out ofHours,Out ofHours
26/09/2020,LS4,LS4 2,PARTY,Out ofHours,Out ofHours
26/09/2020,LS9,LS9 9,MUSIC,Out ofHours,Out ofHours
26/09/2020,LS10,LS10 4,MUSIC,Out ofHours,Out ofHours
26/09/2020,LS12,LS12 2,,Out ofHours,Out ofHours
26/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
26/09/2020,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
26/09/2020,LS9,LS9 9,MUSIC,Out ofHours,Out ofHours
26/09/2020,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
26/09/2020,LS8,LS8 3,MUSIC,Out ofHours,Out ofHours
26/09/2020,LS28,LS28 5,DOG BARKING,Out ofHours,Out ofHours
26/09/2020,LS8,LS8 1,ALARM,Out ofHours,Out ofHours
26/09/2020,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
26/09/2020,LS6,LS6 3,SHOUTING,Out ofHours,Out ofHours
26/09/2020,LS20,LS20 9,MUSIC,Out ofHours,Out ofHours
26/09/2020,LS11,LS11 8,MUSIC,Out ofHours,Out ofHours
26/09/2020,LS9,LS9 9,MUSIC,Out ofHours,Out ofHours
26/09/2020,WF3,WF3 2,MUSIC,Out ofHours,Out ofHours
26/09/2020,LS13,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
26/09/2020,LS10,LS10 1,MUSIC,Out ofHours,Out ofHours
27/09/2020,LS27,LS27 9,DOG BARKING,Out ofHours,Out ofHours
27/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
27/09/2020,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
27/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
27/09/2020,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
27/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
27/09/2020,LS3,LS3 1,MUSIC,Out ofHours,Out ofHours
27/09/2020,LS7,LS7 2,ALARM,Out ofHours,Out ofHours
27/09/2020,LS14,LS14 6,PARTY,Out ofHours,Out ofHours
27/09/2020,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
27/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
27/09/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
27/09/2020,LS12,LS12 5,OTHER,Out ofHours,Out ofHours
27/09/2020,LS11,LS11 8,MUSIC,Out ofHours,Out ofHours
27/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
27/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
27/09/2020,LS14,LS14 6,SHOUTING,Out ofHours,Out ofHours
27/09/2020,LS13,LS13 2,MUSIC,Out ofHours,Out ofHours
27/09/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
27/09/2020,LS26,LS26 0,MUSIC,Out ofHours,Out ofHours
27/09/2020,LS10,LS10 3,MUSIC,Out ofHours,Out ofHours
27/09/2020,LS9,LS9 9,BUILDING SITE,Out ofHours,Out ofHours
27/09/2020,LS12,LS12 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
27/09/2020,LS7,LS7 1,SHOUTING,Out ofHours,Out ofHours
27/09/2020,LS10,LS10 3,MUSIC,Out ofHours,Out ofHours
27/09/2020,LS20,LS20 9,MUSIC,Out ofHours,Out ofHours
27/09/2020,LS8,LS8 4,ALARM,Out ofHours,Out ofHours
27/09/2020,LS8,LS8 1,ALARM,Out ofHours,Out ofHours
27/09/2020,LS18,LS18 4,MUSIC,Out ofHours,Out ofHours
27/09/2020,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
27/09/2020,LS11,LS11 8,MUSIC,Out ofHours,Out ofHours
27/09/2020,LS13,LS13 2,MUSIC,Out ofHours,Out ofHours
28/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
28/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
28/09/2020,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
28/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
28/09/2020,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
28/09/2020,LS6,LS6 3,SHOUTING,Out ofHours,Out ofHours
28/09/2020,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
28/09/2020,LS4,LS4 2,MUSIC,Out ofHours,Out ofHours
28/09/2020,LS11,LS11 8,MUSIC,Out ofHours,Out ofHours
28/09/2020,LS13,LS13 4,BUILDING SITE,Out ofHours,Out ofHours
28/09/2020,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
28/09/2020,LS13,LS13 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
28/09/2020,LS18,LS18 5,MUSIC,Out ofHours,Out ofHours
28/09/2020,LS28,LS28 5,DOG BARKING,Out ofHours,Out ofHours
28/09/2020,LS17,LS17 5,MUSIC,Out ofHours,Out ofHours
28/09/2020,LS11,LS11 8,MUSIC,Out ofHours,Out ofHours
28/09/2020,LS13,LS13 2,TV,Out ofHours,Out ofHours
28/09/2020,LS17,LS17 6,PARTY,Out ofHours,Out ofHours
28/09/2020,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
28/09/2020,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
28/09/2020,LS11,LS11 7,MUSIC,Out ofHours,Out ofHours
28/09/2020,LS14,LS14 5,OTHER,Out ofHours,Out ofHours
28/09/2020,LS12,LS12 4,SHOUTING,Out ofHours,Out ofHours
28/09/2020,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
28/09/2020,LS10,LS10 4,OTHER,Out ofHours,Out ofHours
28/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
28/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
29/09/2020,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
29/09/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
29/09/2020,LS11,LS11 8,MUSIC,Out ofHours,Out ofHours
29/09/2020,LS4,LS4 2,SHOUTING,Out ofHours,Out ofHours
29/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
29/09/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
29/09/2020,LS6,LS6 3,SHOUTING,Out ofHours,Out ofHours
29/09/2020,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
29/09/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
29/09/2020,LS10,LS10 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
29/09/2020,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
29/09/2020,LS14,LS14 1,MUSIC,Out ofHours,Out ofHours
29/09/2020,LS9,LS9 9,MUSIC,Out ofHours,Out ofHours
29/09/2020,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
29/09/2020,LS16,LS16 7,MUSIC,Out ofHours,Out ofHours
29/09/2020,LS11,LS11 7,MUSIC,Out ofHours,Out ofHours
29/09/2020,LS12,LS12 1,MUSIC,Out ofHours,Out ofHours
29/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
29/09/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
29/09/2020,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
29/09/2020,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
29/09/2020,LS16,LS16 5,OTHER,Out ofHours,Out ofHours
29/09/2020,LS17,LS17 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
29/09/2020,LS17,LS17 6,TV,Out ofHours,Out ofHours
29/09/2020,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
30/09/2020,LS3,LS3 1,MUSIC,Out ofHours,Out ofHours
30/09/2020,Ls6,Ls6 1,SHOUTING,Out ofHours,Out ofHours
30/09/2020,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
30/09/2020,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
30/09/2020,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
30/09/2020,LS17,LS17 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
30/09/2020,Ls6,Ls6 1,MUSIC,Out ofHours,Out ofHours
30/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
30/09/2020,LS10,LS10 4,MUSIC,Out ofHours,Out ofHours
30/09/2020,LS1,LS1 4,MUSIC,Out ofHours,Out ofHours
30/09/2020,LS10,LS10 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
30/09/2020,LS4,LS4 2,SHOUTING,Out ofHours,Out ofHours
30/09/2020,LS13,LS13 4,OTHER,Out ofHours,Out ofHours
30/09/2020,LS4,LS4 2,SHOUTING,Out ofHours,Out ofHours
30/09/2020,LS17,LS17 5,MUSIC,Out ofHours,Out ofHours
30/09/2020,LS9,LS9 9,DIY,Out ofHours,Out ofHours
30/09/2020,LS14,LS14 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
30/09/2020,LS9,LS9 6,SHOUTING,Out ofHours,Out ofHours
30/09/2020,LS11,LS11 6,MUSIC,Out ofHours,Out ofHours
30/09/2020,LS9,LS9 6,SHOUTING,Out ofHours,Out ofHours
30/09/2020,LS10,LS10 3,DOG BARKING,Out ofHours,Out ofHours
30/09/2020,LS14,LS14 3,TV,Out ofHours,Out ofHours
30/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
30/09/2020,LS10,LS10 4,MUSIC,Out ofHours,Out ofHours
30/09/2020,LS28,LS28 8,TV,Out ofHours,Out ofHours
30/09/2020,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
30/09/2020,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
30/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
30/09/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
30/09/2020,LS6,LS6 3,SHOUTING,Out ofHours,Out ofHours
30/09/2020,LS6,LS6 3,SHOUTING,Out ofHours,Out ofHours
30/09/2020,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
30/09/2020,LS27,LS27 9,ALARM,Out ofHours,Out ofHours
30/09/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
30/09/2020,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
30/09/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
01/10/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
01/10/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
01/10/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
01/10/2020,LS6,LS6 1,OTHER,Out ofHours,Out ofHours
01/10/2020,LS10,LS10 1,SHOUTING,Out ofHours,Out ofHours
01/10/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
01/10/2020,LS10,LS10 3,OTHER,Out ofHours,Out ofHours
01/10/2020,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
01/10/2020,LS11,LS11 0,TV,Out ofHours,Out ofHours
01/10/2020,LS12,LS12 3,MUSIC,Out ofHours,Out ofHours
01/10/2020,LS11,LS11 9,TV,Out ofHours,Out ofHours
01/10/2020,LS9,LS9 9,MUSIC,Out ofHours,Out ofHours
01/10/2020,LS11,LS11 6,MUSIC,Out ofHours,Out ofHours
01/10/2020,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
01/10/2020,LS11,LS11 5,SHOUTING,Out ofHours,Out ofHours
01/10/2020,LS2,LS2 9,SHOUTING,Out ofHours,Out ofHours
