Created,Caller Postcode,Accused,Type of Noise Causing a Nuisance,Sr_Num ,Enq Type
03/03/2024,LS16 ,LS16 7,SHOUTING,Out ofHours,Out ofHours
03/03/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
03/03/2024,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
03/03/2024,LS5 ,LS5 3,PARTY,Out ofHours,Out ofHours
03/03/2024,LS6 ,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
03/03/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
03/03/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
03/03/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
03/03/2024,LS8 ,LS8 ,DIY,Out ofHours,Out ofHours
03/03/2024,LS13 ,LS13 2,LOUD MUSIC,Out ofHours,Out ofHours
03/03/2024,LS8 ,LS8 5,BUILDING SITE,Out ofHours,Out ofHours
03/03/2024,LS28 ,LS28 5,DOG BARKING,Out ofHours,Out ofHours
03/03/2024,LS14 ,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
03/03/2024,LS2 ,LS2 7,LOUD MUSIC,Out ofHours,Out ofHours
03/03/2024,LS11 ,LS11 5,TV,Out ofHours,Out ofHours
03/03/2024,WF3 ,WF3 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
03/03/2024,LS9 ,LS9 ,LOUD MUSIC,Out ofHours,Out ofHours
03/03/2024,LS7 ,LS7 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
03/03/2024,LS11 ,LS11 6,LOUD MUSIC,Out ofHours,Out ofHours
03/03/2024,LS6 ,LS6 2,LOUD MUSIC,Out ofHours,Out ofHours
03/03/2024,LS8 ,LS8 ,LOUD MUSIC,Out ofHours,Out ofHours
03/03/2024,LS8 ,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
03/03/2024,LS8 ,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
03/03/2024,LS2 ,LS2 7,LOUD MUSIC,Out ofHours,Out ofHours
03/03/2024,LS14 ,LS14 1,LOUD MUSIC,Out ofHours,Out ofHours
04/03/2024,LS6 ,LS6 2,LOUD MUSIC,Out ofHours,Out ofHours
04/03/2024,LS11 ,LS11 6,LOUD MUSIC,Out ofHours,Out ofHours
04/03/2024,LS3 ,LS3 1,LOUD MUSIC,Out ofHours,Out ofHours
04/03/2024,LS13 ,LS13 4,DIY,Out ofHours,Out ofHours
04/03/2024,LS14 ,LS14 6,SHOUTING,Out ofHours,Out ofHours
04/03/2024,LS4 ,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
04/03/2024,LS7 ,LS7 4,LOUD MUSIC,Out ofHours,Out ofHours
04/03/2024,LS17 ,LS17 5,LOUD MUSIC,Out ofHours,Out ofHours
04/03/2024,LS11 ,LS11 5,TV,Out ofHours,Out ofHours
04/03/2024,LS14 ,LS14 6,DOG BARKING,Out ofHours,Out ofHours
04/03/2024,LS12 ,LS12 1,DIY,Out ofHours,Out ofHours
04/03/2024,LS12 ,LS12 5,SHOUTING,Out ofHours,Out ofHours
04/03/2024,LS11 ,LS11 0,SHOUTING,Out ofHours,Out ofHours
05/03/2024,LS9 ,LS9 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
05/03/2024,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
05/03/2024,LS1 ,LS1 6,PARTY,Out ofHours,Out ofHours
05/03/2024,LS9 ,LS9 8,LOUD MUSIC,Out ofHours,Out ofHours
05/03/2024,LS14 ,LS14 6,TV,Out ofHours,Out ofHours
05/03/2024,LS6 ,LS6 ,SHOUTING,Out ofHours,Out ofHours
05/03/2024,LS8 ,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
05/03/2024,LS14 ,LS14 ,DOG BARKING,Out ofHours,Out ofHours
05/03/2024,LS11 ,LS11 6,LOUD MUSIC,Out ofHours,Out ofHours
05/03/2024,LS15 ,LS15 ,LOUD MUSIC,Out ofHours,Out ofHours
05/03/2024,LS12 ,LS12 5,SHOUTING,Out ofHours,Out ofHours
05/03/2024,LS17 ,LS17 5,LOUD MUSIC,Out ofHours,Out ofHours
05/03/2024,LS14 ,LS14 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
05/03/2024,LS2 ,LS2 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
05/03/2024,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
05/03/2024,LS11 ,LS11 6,TV,Out ofHours,Out ofHours
06/03/2024,LS13 ,LS13 3,LOUD MUSIC,Out ofHours,Out ofHours
06/03/2024,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
06/03/2024,LS8 ,LS8 3,SHOUTING,Out ofHours,Out ofHours
06/03/2024,LS14 ,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
06/03/2024,LS26 ,LS26 0,TV,Out ofHours,Out ofHours
06/03/2024,LS11 ,LS11 5,TV,Out ofHours,Out ofHours
06/03/2024,WF3 ,WF3 2,LOUD MUSIC,Out ofHours,Out ofHours
06/03/2024,LS14 ,LS14 1,LOUD MUSIC,Out ofHours,Out ofHours
06/03/2024,LS11 ,LS11 5,TV,Out ofHours,Out ofHours
06/03/2024,WF3 ,WF3 2,LOUD MUSIC,Out ofHours,Out ofHours
06/03/2024,LS14 ,LS14 6,TV,Out ofHours,Out ofHours
06/03/2024,LS17 ,LS17 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
06/03/2024,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
06/03/2024,LS2 ,LS2 ,BUILDING SITE,Out ofHours,Out ofHours
06/03/2024,LS9 ,LS9 7,SHOUTING,Out ofHours,Out ofHours
06/03/2024,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
06/03/2024,LS12 ,LS12 ,PARTY,Out ofHours,Out ofHours
06/03/2024,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
06/03/2024,LS8 ,LS8 3,SHOUTING,Out ofHours,Out ofHours
07/03/2024,LS12 ,LS12 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
07/03/2024,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
07/03/2024,LS14 ,LS15 6,LOUD MUSIC,Out ofHours,Out ofHours
07/03/2024,LS17 ,LS17 5,LOUD MUSIC,Out ofHours,Out ofHours
07/03/2024,LS12 ,LS12 3,LOUD MUSIC,Out ofHours,Out ofHours
07/03/2024,LS17 ,LS17 5,LOUD MUSIC,Out ofHours,Out ofHours
08/03/2024,LS6 ,LS6 ,SHOUTING,Out ofHours,Out ofHours
08/03/2024,LS17 ,LS17 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
08/03/2024,LS8 ,LS8 ,LOUD MUSIC,Out ofHours,Out ofHours
08/03/2024,LS16 ,LS16 5,LOUD MUSIC,Out ofHours,Out ofHours
08/03/2024,LS27 ,LS27 8,LOUD MUSIC,Out ofHours,Out ofHours
08/03/2024,LS10 ,LS10 3,LOUD MUSIC,Out ofHours,Out ofHours
08/03/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
08/03/2024,LS26 ,LS26 0,TV,Out ofHours,Out ofHours
08/03/2024,LS16 ,LS16 5,DIY,Out ofHours,Out ofHours
08/03/2024,LS2 ,LS2 7,LOUD MUSIC,Out ofHours,Out ofHours
08/03/2024,LS12 ,LS12 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
08/03/2024,LS9 ,LS9 ,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
08/03/2024,LS6 ,LS6 ,SHOUTING,Out ofHours,Out ofHours
08/03/2024,LS9 ,LS9 ,LOUD MUSIC,Out ofHours,Out ofHours
08/03/2024,LS12 ,LS12 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
09/03/2024,LS2 ,LS2 ,LOUD MUSIC,Out ofHours,Out ofHours
09/03/2024,LS14 ,LS14 1,TV,Out ofHours,Out ofHours
09/03/2024,LS11 ,LS11 6,LOUD MUSIC,Out ofHours,Out ofHours
09/03/2024,LS8 ,LS8 3,TV,Out ofHours,Out ofHours
09/03/2024,LS9 ,LS9 6,SHOUTING,Out ofHours,Out ofHours
09/03/2024,LS2 ,LS2 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
09/03/2024,LS8 ,LS8 5,PARTY,Out ofHours,Out ofHours
09/03/2024,LS11 ,LS11 6,TV,Out ofHours,Out ofHours
09/03/2024,LS6 ,LS6 ,PARTY,Out ofHours,Out ofHours
09/03/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
09/03/2024,LS8 ,LS8 ,LOUD MUSIC,Out ofHours,Out ofHours
09/03/2024,LS2 ,LS2 ,ALARM,Out ofHours,Out ofHours
09/03/2024,LS12 ,LS12 5,LOUD MUSIC,Out ofHours,Out ofHours
09/03/2024,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
09/03/2024,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
09/03/2024,LS10 ,LS10 2,LOUD MUSIC,Out ofHours,Out ofHours
09/03/2024,LS14 ,LS14 6,DOG BARKING,Out ofHours,Out ofHours
09/03/2024,LS6 ,LS6 2,LOUD MUSIC,Out ofHours,Out ofHours
09/03/2024,LS19 ,LS10 2,LOUD MUSIC,Out ofHours,Out ofHours
09/03/2024,LS14 ,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
09/03/2024,LS8 ,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
09/03/2024,LS10 ,LS10 2,LOUD MUSIC,Out ofHours,Out ofHours
09/03/2024,LS11 ,LS11 ,LOUD MUSIC,Out ofHours,Out ofHours
09/03/2024,LS11 ,LS11 6,LOUD MUSIC,Out ofHours,Out ofHours
09/03/2024,LS9 ,LS9 ,LOUD MUSIC,Out ofHours,Out ofHours
09/03/2024,LS6,LS6 1,DIY,Out ofHours,Out ofHours
09/03/2024,LS4 ,LS4 ,LOUD MUSIC,Out ofHours,Out ofHours
09/03/2024,LS9 ,LS9 ,LOUD MUSIC,Out ofHours,Out ofHours
09/03/2024,LS17 ,LS17 6,TV,Out ofHours,Out ofHours
09/03/2024,LS8 ,LS8 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
09/03/2024,LS13 ,LS13 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
09/03/2024,LS12 ,LS12 2,LOUD MUSIC,Out ofHours,Out ofHours
09/03/2024,LS14 ,LS14 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
10/03/2024,LS8 ,LS8 ,LOUD MUSIC,Out ofHours,Out ofHours
10/03/2024,LS12 ,LS12 5,LOUD MUSIC,Out ofHours,Out ofHours
10/03/2024,LS11 ,LS11 5,TV,Out ofHours,Out ofHours
10/03/2024,LS12 ,LS12 2,LOUD MUSIC,Out ofHours,Out ofHours
10/03/2024,LS9 ,LS9 8,LOUD MUSIC,Out ofHours,Out ofHours
10/03/2024,LS9 ,LS9 0,LOUD MUSIC,Out ofHours,Out ofHours
10/03/2024,LS12 V,LS12 ,LOUD MUSIC,Out ofHours,Out ofHours
10/03/2024,LS14 ,LS14 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
10/03/2024,LS12 ,LS12 ,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
10/03/2024,LS13 ,LS13 2,SHOUTING,Out ofHours,Out ofHours
10/03/2024,LS27 ,LS27 8,LOUD MUSIC,Out ofHours,Out ofHours
10/03/2024,LS27 ,LS27 8,LOUD MUSIC,Out ofHours,Out ofHours
10/03/2024,LS9 ,LS9 8,LOUD MUSIC,Out ofHours,Out ofHours
10/03/2024,LS9 ,LS9 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
10/03/2024,LS7 ,LS7 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
10/03/2024,LS17 ,LS17 7,LOUD MUSIC,Out ofHours,Out ofHours
10/03/2024,LS14 ,LS14 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
10/03/2024,LS9 ,LS9 6,SHOUTING,Out ofHours,Out ofHours
10/03/2024,LS13 ,LS13 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
10/03/2024,LS8 ,LS8 3,TV,Out ofHours,Out ofHours
10/03/2024,LS10 ,LS10 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
10/03/2024,LS14 ,LS14 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
10/03/2024,LS9 ,LS9 ,DIY,Out ofHours,Out ofHours
10/03/2024,LS9 ,LS9 6,DIY,Out ofHours,Out ofHours
10/03/2024,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
10/03/2024,LS12 ,LS12 5,LOUD MUSIC,Out ofHours,Out ofHours
10/03/2024,LS14 ,LS14 5,LOUD MUSIC,Out ofHours,Out ofHours
10/03/2024,LS7 ,LS7 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
11/03/2024,LS12 ,LS12 5,LOUD MUSIC,Out ofHours,Out ofHours
11/03/2024,LS9 ,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
11/03/2024,LS9 ,LS9 ,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
11/03/2024,LS16 ,LS16 5,LOUD MUSIC,Out ofHours,Out ofHours
11/03/2024,LS14 ,LS14 ,DOG BARKING,Out ofHours,Out ofHours
11/03/2024,LS28 ,LS28 8,DOG BARKING,Out ofHours,Out ofHours
11/03/2024,LS14 ,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
11/03/2024,LS14 ,LS14 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
11/03/2024,LS2 ,LS2 9,LOUD MUSIC,Out ofHours,Out ofHours
11/03/2024,LS17 ,LS17 5,LOUD MUSIC,Out ofHours,Out ofHours
12/03/2024,LS9 ,LS9 0,TV,Out ofHours,Out ofHours
12/03/2024,LS9 ,LS9 9,LOUD MUSIC,Out ofHours,Out ofHours
12/03/2024,LS12 ,LS12 5,LOUD MUSIC,Out ofHours,Out ofHours
12/03/2024,LS6 ,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
12/03/2024,LS25 ,LS25 7,LOUD MUSIC,Out ofHours,Out ofHours
12/03/2024,LS21 ,LS21 1,DOG BARKING,Out ofHours,Out ofHours
12/03/2024,LS12 ,LS12 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
12/03/2024,LS14 ,LS14 5,DOG BARKING,Out ofHours,Out ofHours
12/03/2024,LS8 ,LS8 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
12/03/2024,WF3 ,WF3 1,DOG BARKING,Out ofHours,Out ofHours
12/03/2024,LS14 ,LS14 2,TV,Out ofHours,Out ofHours
12/03/2024,LS11 ,LS11 6,LOUD MUSIC,Out ofHours,Out ofHours
12/03/2024,LS9 ,LS9 ,LOUD MUSIC,Out ofHours,Out ofHours
12/03/2024,WF3 ,WF3 2,DIY,Out ofHours,Out ofHours
13/03/2024,LS8 ,LS8 3,SHOUTING,Out ofHours,Out ofHours
13/03/2024,LS6 ,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
13/03/2024,LS11 ,LS11 0,SHOUTING,Out ofHours,Out ofHours
13/03/2024,LS12 ,LS12 4,TV,Out ofHours,Out ofHours
13/03/2024,WF3 ,WF3 2,DIY,Out ofHours,Out ofHours
13/03/2024,LS11 ,LS11 9,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
13/03/2024,LS9 ,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
13/03/2024,LS12 ,LS12 5,SHOUTING,Out ofHours,Out ofHours
13/03/2024,LS6 ,LS6 ,SHOUTING,Out ofHours,Out ofHours
13/03/2024,LS23 ,LS23 6,LOUD MUSIC,Out ofHours,Out ofHours
13/03/2024,LS6 ,LS6 ,SHOUTING,Out ofHours,Out ofHours
13/03/2024,LS6 ,LS6 ,SHOUTING,Out ofHours,Out ofHours
13/03/2024,LS8 ,LS8 5,ALARM,Out ofHours,Out ofHours
13/03/2024,LS3 ,LS3 1,LOUD MUSIC,Out ofHours,Out ofHours
13/03/2024,LS2 ,LS2 9,LOUD MUSIC,Out ofHours,Out ofHours
13/03/2024,LS7 ,LS7 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
14/03/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
14/03/2024,LS8 ,LS8 1,LOUD MUSIC,Out ofHours,Out ofHours
14/03/2024,LS8 ,LS8 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
14/03/2024,LS14 ,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
14/03/2024,LS16 ,LS16 8,LOUD MUSIC,Out ofHours,Out ofHours
14/03/2024,LS8 ,LS8 1,LOUD MUSIC,Out ofHours,Out ofHours
14/03/2024,LS8 ,LS8 5,TV,Out ofHours,Out ofHours
14/03/2024,LS17 ,LS17 6,TV,Out ofHours,Out ofHours
14/03/2024,LS16 ,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
14/03/2024,LS8 ,LS8 3,LOUD MUSIC,Out ofHours,Out ofHours
14/03/2024,LS9 ,LS9 0,LOUD MUSIC,Out ofHours,Out ofHours
14/03/2024,LS17 ,LS17 6,TV,Out ofHours,Out ofHours
14/03/2024,LS7 ,LS7 4,LOUD MUSIC,Out ofHours,Out ofHours
14/03/2024,LS4 ,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
14/03/2024,LS14 ,LS14 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
14/03/2024,LS12 ,LS12 4,LOUD MUSIC,Out ofHours,Out ofHours
14/03/2024,LS9 ,LS9 0,SHOUTING,Out ofHours,Out ofHours
14/03/2024,LS4 ,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
15/03/2024,LS9 ,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
15/03/2024,LS6 ,LS6 3,SHOUTING,Out ofHours,Out ofHours
15/03/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
15/03/2024,LS6 ,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
15/03/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
15/03/2024,LS17 ,LS17 6,SHOUTING,Out ofHours,Out ofHours
15/03/2024,LS6 ,LS6 2,LOUD MUSIC,Out ofHours,Out ofHours
15/03/2024,LS9 ,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
15/03/2024,LS15 ,LS15 0,LOUD MUSIC,Out ofHours,Out ofHours
15/03/2024,LS11 ,LS11 6,LOUD MUSIC,Out ofHours,Out ofHours
15/03/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
15/03/2024,LS2 ,LS2 9,SHOUTING,Out ofHours,Out ofHours
15/03/2024,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
15/03/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
15/03/2024,LS9 ,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
15/03/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
15/03/2024,LS14 ,LS14 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
15/03/2024,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
15/03/2024,LS10 ,LS10 4,LOUD MUSIC,Out ofHours,Out ofHours
15/03/2024,LS16 ,LS16 6,PARTY,Out ofHours,Out ofHours
16/03/2024,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
16/03/2024,LS11 ,LS11 6,LOUD MUSIC,Out ofHours,Out ofHours
16/03/2024,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
16/03/2024,LS10 ,LS10 3,LOUD MUSIC,Out ofHours,Out ofHours
16/03/2024,LS12 ,LS12 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
16/03/2024,LS10 ,LS10 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
16/03/2024,LS13 ,LS13 2,LOUD MUSIC,Out ofHours,Out ofHours
16/03/2024,LS10 ,LS10 4,DOG BARKING,Out ofHours,Out ofHours
16/03/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
16/03/2024,LS11 ,LS11 6,LOUD MUSIC,Out ofHours,Out ofHours
16/03/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
16/03/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
16/03/2024,LS12 ,LS10 2,LOUD MUSIC,Out ofHours,Out ofHours
16/03/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
16/03/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
16/03/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
16/03/2024,LS4 ,LS4 ,LOUD MUSIC,Out ofHours,Out ofHours
16/03/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
16/03/2024,LS10 ,LS10 4,LOUD MUSIC,Out ofHours,Out ofHours
16/03/2024,LS16 ,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
16/03/2024,LS9 ,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
16/03/2024,LS14 ,LS14 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
16/03/2024,LS11 ,LS11 6,LOUD MUSIC,Out ofHours,Out ofHours
16/03/2024,LS26 ,LS26 0,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
16/03/2024,LS9 ,LS9 9,LOUD MUSIC,Out ofHours,Out ofHours
16/03/2024,LS9 ,LS9 6,SHOUTING,Out ofHours,Out ofHours
16/03/2024,LS16 ,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
16/03/2024,LS11 ,lS11 0,SHOUTING,Out ofHours,Out ofHours
16/03/2024,LS10 ,LS10 1,LOUD MUSIC,Out ofHours,Out ofHours
16/03/2024,LS9 ,LS9 9,LOUD MUSIC,Out ofHours,Out ofHours
16/03/2024,LS10 ,LS10 4,DOG BARKING,Out ofHours,Out ofHours
16/03/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
16/03/2024,LS9 ,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
16/03/2024,LS13 ,LS13 4,LOUD MUSIC,Out ofHours,Out ofHours
16/03/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
16/03/2024,LS6 ,LS6 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
16/03/2024,LS9 ,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
17/03/2024,LS6 ,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
17/03/2024,LS18 ,LS18 5,LOUD MUSIC,Out ofHours,Out ofHours
17/03/2024,LS8 ,LS8 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
17/03/2024,LS28 ,LS28 6,LOUD MUSIC,Out ofHours,Out ofHours
17/03/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
17/03/2024,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
17/03/2024,LS15 ,LS15 0,LOUD MUSIC,Out ofHours,Out ofHours
17/03/2024,LS6 ,LS6 2,LOUD MUSIC,Out ofHours,Out ofHours
17/03/2024,LS13 ,LS13 2,LOUD MUSIC,Out ofHours,Out ofHours
17/03/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
17/03/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
17/03/2024,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
17/03/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
17/03/2024,LS10 ,LS10 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
17/03/2024,LS6 ,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
17/03/2024,LS11 ,LS11 0,SHOUTING,Out ofHours,Out ofHours
17/03/2024,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
17/03/2024,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
17/03/2024,LS10 ,LS10 4,DOG BARKING,Out ofHours,Out ofHours
17/03/2024,LS27 ,LS27 8,LOUD MUSIC,Out ofHours,Out ofHours
17/03/2024,LS16 ,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
17/03/2024,BD11 ,BD11 1,LOUD MUSIC,Out ofHours,Out ofHours
17/03/2024,LS11 ,LS11 6,LOUD MUSIC,Out ofHours,Out ofHours
17/03/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
17/03/2024,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
17/03/2024,LS2 ,LS2 7,LOUD MUSIC,Out ofHours,Out ofHours
17/03/2024,LS8 ,LS8 4,LOUD MUSIC,Out ofHours,Out ofHours
17/03/2024,LS8 ,LS8 ,LOUD MUSIC,Out ofHours,Out ofHours
17/03/2024,LS8 ,LS8 ,LOUD MUSIC,Out ofHours,Out ofHours
17/03/2024,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
17/03/2024,LS19 ,LS19 7,SHOUTING,Out ofHours,Out ofHours
18/03/2024,LS16 ,LS16 6,TV,Out ofHours,Out ofHours
18/03/2024,LS27 ,LS27 7,LOUD MUSIC,Out ofHours,Out ofHours
18/03/2024,LS9 ,LS9 6,TV,Out ofHours,Out ofHours
18/03/2024,LS12 ,LS12 ,LOUD MUSIC,Out ofHours,Out ofHours
18/03/2024,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
18/03/2024,LS17 ,LS17 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
18/03/2024,LS17 ,LS17 7,DOG BARKING,Out ofHours,Out ofHours
18/03/2024,LS9 ,LS9 7,DIY,Out ofHours,Out ofHours
18/03/2024,LS2 ,LS2 ,LOUD MUSIC,Out ofHours,Out ofHours
18/03/2024,LS19 ,LS19 7,DOG BARKING,Out ofHours,Out ofHours
18/03/2024,LS9 ,LS9 ,DOG BARKING,Out ofHours,Out ofHours
18/03/2024,LS8 ,LS8 3,TV,Out ofHours,Out ofHours
18/03/2024,LS12 ,LS12 3,SHOUTING,Out ofHours,Out ofHours
18/03/2024,LS15 ,LS15 0,LOUD MUSIC,Out ofHours,Out ofHours
18/03/2024,LS14 ,LS14 1,LOUD MUSIC,Out ofHours,Out ofHours
19/03/2024,LS16 ,LS16 5,DOG BARKING,Out ofHours,Out ofHours
19/03/2024,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
19/03/2024,LS14 ,LS14 1,LOUD MUSIC,Out ofHours,Out ofHours
19/03/2024,LS17,LS17 5,SHOUTING,Out ofHours,Out ofHours
19/03/2024,LS17,LS17 7,DOG BARKING,Out ofHours,Out ofHours
