Created,Caller ,Noise Postcode,Type of Noise Causing a Nuisance,Sr_Num,Enq Type
08/07/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
08/07/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
08/07/2021,LS4,LS4 2,PARTY,Out ofHours,Out ofHours
09/07/2021,LS2,LS2 9,PARTY,Out ofHours,Out ofHours
09/07/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
09/07/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
09/07/2021,LS9,LS9 7,SHOUTING,Out ofHours,Out ofHours
09/07/2021,LS9,LS9 6,SHOUTING,Out ofHours,Out ofHours
09/07/2021,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
09/07/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
09/07/2021,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
09/07/2021,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
09/07/2021,LS9,LS9 7,SHOUTING,Out ofHours,Out ofHours
09/07/2021,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
09/07/2021,LS11,LS11 5,DOG BARKING,Out ofHours,Out ofHours
09/07/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
09/07/2021,LS13,LS13 4,MUSIC,Out ofHours,Out ofHours
09/07/2021,LS13,LS13 4,MUSIC,Out ofHours,Out ofHours
09/07/2021,LS12,LS12 5,MUSIC,Out ofHours,Out ofHours
09/07/2021,LS6,LS6 1,DIY,Out ofHours,Out ofHours
09/07/2021,LS14,LS14 1,PARTY,Out ofHours,Out ofHours
09/07/2021,LS11,LS11 5,MUSIC,Out ofHours,Out ofHours
09/07/2021,LS6,LS6 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
09/07/2021,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
09/07/2021,LS4,LS4 2,MUSIC,Out ofHours,Out ofHours
09/07/2021,LS12,LS12 5,MUSIC,Out ofHours,Out ofHours
09/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
09/07/2021,LS13,LS13 2,MUSIC,Out ofHours,Out ofHours
09/07/2021,LS11,LS11 6,ALARM,Out ofHours,Out ofHours
09/07/2021,LS4,LS4 2,MUSIC,Out ofHours,Out ofHours
09/07/2021,LS12,LS12 4,OTHER,Out ofHours,Out ofHours
09/07/2021,LS12,LS12 4,OTHER,Out ofHours,Out ofHours
09/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
09/07/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
09/07/2021,LS19,LS19 7,SHOUTING,Out ofHours,Out ofHours
09/07/2021,LS10,LS10 1,PARTY,Out ofHours,Out ofHours
09/07/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
09/07/2021,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
09/07/2021,LS9,LS9 6,SHOUTING,Out ofHours,Out ofHours
09/07/2021,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
09/07/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
09/07/2021,LS9,LS9 6,SHOUTING,Out ofHours,Out ofHours
09/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
09/07/2021,LS6,LS6 2,PARTY,Out ofHours,Out ofHours
09/07/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
09/07/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
09/07/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
09/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
09/07/2021,LS8,LS8 3,MUSIC,Out ofHours,Out ofHours
09/07/2021,LS14,LS14 6,PARTY,Out ofHours,Out ofHours
09/07/2021,LS14,LS14 6,PARTY,Out ofHours,Out ofHours
09/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS9,LS9 6,PARTY,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS26,LS26 0,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS9,LS9 0,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
10/07/2021,LS9,LS9 6,SHOUTING,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS4,LS4 2,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
10/07/2021,LS10,LS10 1,PARTY,Out ofHours,Out ofHours
10/07/2021,LS14,LS14 5,SHOUTING,Out ofHours,Out ofHours
10/07/2021,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 4,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS12,LS12 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
10/07/2021,LS28,LS28 9,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 2,PARTY,Out ofHours,Out ofHours
10/07/2021,LS15,LS15 0,SHOUTING,Out ofHours,Out ofHours
10/07/2021,LS12,LS12 1,PARTY,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
10/07/2021,LS8,LS8 3,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
10/07/2021,LS7,LS7 2,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS13,LS13 1,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
10/07/2021,LS27,LS27 9,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
10/07/2021,LS13,LS13 4,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS13,LS13 4,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS21,LS21 1,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
10/07/2021,LS14,LS14 6,PARTY,Out ofHours,Out ofHours
10/07/2021,LS5,LS5 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
10/07/2021,LS7,LS7 2,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS12,LS12 5,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 1,ALARM,Out ofHours,Out ofHours
10/07/2021,LS8,LS8 5,SHOUTING,Out ofHours,Out ofHours
10/07/2021,LS7,LS7 1,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS21,LS21 1,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS1,LS1 4,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS18,LS18 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS13,LS13 1,PARTY,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
10/07/2021,LS7,LS7 2,PARTY,Out ofHours,Out ofHours
10/07/2021,LS4,LS4 2,PARTY,Out ofHours,Out ofHours
10/07/2021,LS9,LS9 6,PARTY,Out ofHours,Out ofHours
10/07/2021,LS7,LS7 1,PARTY,Out ofHours,Out ofHours
10/07/2021,LS7,LS7 3,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS7,LS7 2,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS8,LS8 2,PARTY,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS14,LS14 2,SHOUTING,Out ofHours,Out ofHours
10/07/2021,LS13,LS13 4,NOISE ASSOCIATED WITH LICENSED PREMISES,Out ofHours,Out ofHours
10/07/2021,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS11,LS11 8,PARTY,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
10/07/2021,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
10/07/2021,LS7,LS7 1,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS12,LS12 5,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
10/07/2021,LS9,LS9 6,SHOUTING,Out ofHours,Out ofHours
10/07/2021,LS8,LS8 2,PARTY,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
10/07/2021,LS7,LS7 1,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
10/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS11,LS11 5,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
11/07/2021,LS13,LS13 1,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS7,LS7 3,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS7,LS7 1,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
11/07/2021,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS12,LS12 5,PARTY,Out ofHours,Out ofHours
11/07/2021,LS10,LS10 1,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS8,LS8 5,SHOUTING,Out ofHours,Out ofHours
11/07/2021,LS12,LS12 5,PARTY,Out ofHours,Out ofHours
11/07/2021,LS13,LS13 4,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS16,LS16 7,SHOUTING,Out ofHours,Out ofHours
11/07/2021,LS8,LS8 4,PARTY,Out ofHours,Out ofHours
11/07/2021,LS9,LS9 6,SHOUTING,Out ofHours,Out ofHours
11/07/2021,LS14,LS14 6,PARTY,Out ofHours,Out ofHours
11/07/2021,LS27,LS27 7,PARTY,Out ofHours,Out ofHours
11/07/2021,LS14,LS14 1,PARTY,Out ofHours,Out ofHours
11/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS14,LS14 5,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS27,LS27 9,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS2,LS2 9,PARTY,Out ofHours,Out ofHours
11/07/2021,LS9,LS9 6,SHOUTING,Out ofHours,Out ofHours
11/07/2021,LS27,LS27 7,TV,Out ofHours,Out ofHours
11/07/2021,LS21,LS21 2,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS10,LS10 4,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS27,LS27 8,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
11/07/2021,LS17,LS17 5,SHOUTING,Out ofHours,Out ofHours
11/07/2021,LS11,LS11 8,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS14,LS14 1,PARTY,Out ofHours,Out ofHours
11/07/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS25,LS25 1,SHOUTING,Out ofHours,Out ofHours
11/07/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS7,LS7 3,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS6,LS6 3,SHOUTING,Out ofHours,Out ofHours
11/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS16,LS16 5,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS27,LS27 9,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS8,LS8 5,SHOUTING,Out ofHours,Out ofHours
11/07/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS8,LS8 5,SHOUTING,Out ofHours,Out ofHours
11/07/2021,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS6,LS6 1,TV,Out ofHours,Out ofHours
11/07/2021,LS4,LS4 2,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS13,LS13 3,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS11,LS11 6,DOG BARKING,Out ofHours,Out ofHours
11/07/2021,LS13,LS13 4,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS8,LS8 1,SHOUTING,Out ofHours,Out ofHours
11/07/2021,LS5,LS5 2,TV,Out ofHours,Out ofHours
11/07/2021,LS12,LS12 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
11/07/2021,LS4,LS4 2,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS4,LS4 2,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
11/07/2021,LS4,LS4 2,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
11/07/2021,LS61,LS6 1,PARTY,Out ofHours,Out ofHours
11/07/2021,LS8,LS8 5,SHOUTING,Out ofHours,Out ofHours
11/07/2021,LS12,LS12 5,PARTY,Out ofHours,Out ofHours
11/07/2021,LS6,LS6 3,SHOUTING,Out ofHours,Out ofHours
11/07/2021,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
11/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
11/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
11/07/2021,LS9,LS9 6,SHOUTING,Out ofHours,Out ofHours
11/07/2021,LS17,LS17 6,MUSIC,Out ofHours,Out ofHours
12/07/2021,LS8,LS8 1,SHOUTING,Out ofHours,Out ofHours
12/07/2021,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
12/07/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
12/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
12/07/2021,LS1,LS1 4,MUSIC,Out ofHours,Out ofHours
12/07/2021,LS4,LS4 2,MUSIC,Out ofHours,Out ofHours
12/07/2021,LS12,LS12 4,MUSIC,Out ofHours,Out ofHours
12/07/2021,LS8,LS8 2,MUSIC,Out ofHours,Out ofHours
12/07/2021,LS27,LS27 0,MUSIC,Out ofHours,Out ofHours
12/07/2021,LS17,LS17 5,DIY,Out ofHours,Out ofHours
12/07/2021,LS16,LS16 5,OTHER,Out ofHours,Out ofHours
12/07/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
12/07/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
12/07/2021,LS17,LS17 6,SHOUTING,Out ofHours,Out ofHours
12/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
12/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
12/07/2021,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
12/07/2021,LS14,LS14 6,PARTY,Out ofHours,Out ofHours
12/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
12/07/2021,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
12/07/2021,LS9,LS9 8,PARTY,Out ofHours,Out ofHours
12/07/2021,LS12,LS12 4,TV,Out ofHours,Out ofHours
12/07/2021,LS6,LS6 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
12/07/2021,LS4,LS4 2,SHOUTING,Out ofHours,Out ofHours
12/07/2021,LS2,LS2 9,PARTY,Out ofHours,Out ofHours
12/07/2021,LS8,LS8 3,MUSIC,Out ofHours,Out ofHours
12/07/2021,LS27,LS27 9,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
12/07/2021,LS28,LS28 5,MUSIC,Out ofHours,Out ofHours
12/07/2021,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
12/07/2021,LS13,LS13 2,MUSIC,Out ofHours,Out ofHours
12/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
12/07/2021,LS18,LS18 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
12/07/2021,LS8,LS8 1,MUSIC,Out ofHours,Out ofHours
12/07/2021,LS11,LS11 8,MUSIC,Out ofHours,Out ofHours
12/07/2021,LS13,LS13 1,SHOUTING,Out ofHours,Out ofHours
13/07/2021,LS20,LS20 8,ALARM,Out ofHours,Out ofHours
13/07/2021,LS2,LS2 9,MUSIC,Out ofHours,Out ofHours
13/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
13/07/2021,LS27,LS27 7,ALARM,Out ofHours,Out ofHours
13/07/2021,LS27,LS27 7,ALARM,Out ofHours,Out ofHours
13/07/2021,LS12,LS12 1,SHOUTING,Out ofHours,Out ofHours
13/07/2021,LS12,LS12 1,MUSIC,Out ofHours,Out ofHours
13/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
13/07/2021,LS12,LS12 1,MUSIC,Out ofHours,Out ofHours
13/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
13/07/2021,LS9,LS9 6,SHOUTING,Out ofHours,Out ofHours
13/07/2021,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
13/07/2021,LS6,LS6 1,ALARM,Out ofHours,Out ofHours
13/07/2021,LS11,LS11 6,SHOUTING,Out ofHours,Out ofHours
13/07/2021,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
13/07/2021,LS8,LS8 4,MUSIC,Out ofHours,Out ofHours
13/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
13/07/2021,LS11,LS11 7,SHOUTING,Out ofHours,Out ofHours
13/07/2021,LS12,LS12 1,SHOUTING,Out ofHours,Out ofHours
13/07/2021,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
13/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
13/07/2021,LS12,LS12 5,MUSIC,Out ofHours,Out ofHours
13/07/2021,LS6,LS6 1,ALARM,Out ofHours,Out ofHours
13/07/2021,LS8,LS8 4,PARTY,Out ofHours,Out ofHours
13/07/2021,LS8,LS8 4,PARTY,Out ofHours,Out ofHours
13/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
13/07/2021,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
13/07/2021,LS8,LS8 4,MUSIC,Out ofHours,Out ofHours
13/07/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
13/07/2021,LS14,LS14 6,OTHER,Out ofHours,Out ofHours
13/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
14/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
14/07/2021,LS16,LS16 6,MUSIC,Out ofHours,Out ofHours
14/07/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
14/07/2021,LS8,LS8 5,SHOUTING,Out ofHours,Out ofHours
14/07/2021,LS11,LS11 6,MUSIC,Out ofHours,Out ofHours
14/07/2021,LS9,LS9 6,PARTY,Out ofHours,Out ofHours
14/07/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
14/07/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
14/07/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
14/07/2021,LS11,LS11 5,DOG BARKING,Out ofHours,Out ofHours
14/07/2021,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
14/07/2021,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
14/07/2021,LS6,LS6 3,SHOUTING,Out ofHours,Out ofHours
14/07/2021,LS6,LS6 2,ALARM,Out ofHours,Out ofHours
14/07/2021,LS11,LS11 6,MUSIC,Out ofHours,Out ofHours
14/07/2021,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
14/07/2021,LS27,LS27 8,MUSIC,Out ofHours,Out ofHours
14/07/2021,LS7,LS7 3,MUSIC,Out ofHours,Out ofHours
14/07/2021,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
14/07/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
14/07/2021,LS14,LS14 1,SHOUTING,Out ofHours,Out ofHours
14/07/2021,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
14/07/2021,LS11,LS11 5,DIY,Out ofHours,Out ofHours
14/07/2021,LS27,LS27 9,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
14/07/2021,LS12,LS12 5,MUSIC,Out ofHours,Out ofHours
14/07/2021,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
14/07/2021,LS10,LS10 1,SHOUTING,Out ofHours,Out ofHours
14/07/2021,LS8,LS8 1,MUSIC,Out ofHours,Out ofHours
14/07/2021,LS17,LS17 7,MUSIC,Out ofHours,Out ofHours
14/07/2021,LS14,LS14 2,SHOUTING,Out ofHours,Out ofHours
14/07/2021,LS27,LS27 9,ALARM,Out ofHours,Out ofHours
14/07/2021,LS6,LS5 3,MUSIC,Out ofHours,Out ofHours
14/07/2021,LS5,LS5 3,MUSIC,Out ofHours,Out ofHours
14/07/2021,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
14/07/2021,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
14/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
14/07/2021,LS27,LS27 9,DOG BARKING,Out ofHours,Out ofHours
14/07/2021,LS10,LS10 3,ALARM,Out ofHours,Out ofHours
14/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
14/07/2021,LS10,LS10 1,MUSIC,Out ofHours,Out ofHours
14/07/2021,LS12,LS12 1,SHOUTING,Out ofHours,Out ofHours
14/07/2021,LS8,LS8 1,MUSIC,Out ofHours,Out ofHours
14/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
15/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
15/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
15/07/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
15/07/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
15/07/2021,LS28,LS28 5,SHOUTING,Out ofHours,Out ofHours
15/07/2021,LS8,LS8 1,SHOUTING,Out ofHours,Out ofHours
15/07/2021,LS13,LS13 2,MUSIC,Out ofHours,Out ofHours
15/07/2021,LS10,LS10 1,MUSIC,Out ofHours,Out ofHours
15/07/2021,LS11,LS11 8,MUSIC,Out ofHours,Out ofHours
15/07/2021,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
15/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
15/07/2021,LS12,LS12 4,OTHER,Out ofHours,Out ofHours
15/07/2021,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
15/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
15/07/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
15/07/2021,LS9,LS9 8,OTHER,Out ofHours,Out ofHours
15/07/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
15/07/2021,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
15/07/2021,LS13,LS13 3,SHOUTING,Out ofHours,Out ofHours
15/07/2021,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
15/07/2021,LS8,LS8 4,MUSIC,Out ofHours,Out ofHours
15/07/2021,LS13,LS13 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
15/07/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
15/07/2021,LS13,LS13 4,MUSIC,Out ofHours,Out ofHours
15/07/2021,LS4,LS4 2,PARTY,Out ofHours,Out ofHours
15/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
15/07/2021,LS10,LS10 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
15/07/2021,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
15/07/2021,LS8,LS8 5,SHOUTING,Out ofHours,Out ofHours
15/07/2021,LS8,LS8 4,PARTY,Out ofHours,Out ofHours
15/07/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
15/07/2021,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
15/07/2021,LS10,LS10 1,DIY,Out ofHours,Out ofHours
15/07/2021,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
15/07/2021,LS12,LS12 1,SHOUTING,Out ofHours,Out ofHours
15/07/2021,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
15/07/2021,BD11,BD11 1,PARTY,Out ofHours,Out ofHours
15/07/2021,LS9,LS9 6,SHOUTING,Out ofHours,Out ofHours
15/07/2021,LS6,LS6 3,SHOUTING,Out ofHours,Out ofHours
15/07/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
15/07/2021,LS10,LS10 3,DOG BARKING,Out ofHours,Out ofHours
15/07/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
16/07/2021,LS6,LS6 3,SHOUTING,Out ofHours,Out ofHours
16/07/2021,LS1,LS1 6,MUSIC,Out ofHours,Out ofHours
16/07/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
16/07/2021,LS11,LS11 7,MUSIC,Out ofHours,Out ofHours
16/07/2021,LS8,LS8 1,MUSIC,Out ofHours,Out ofHours
