Created1,CallerPostcode,AccusedPostcode,Type of Noise Causing a Nuisance,Sr_Num ,Enq Type
15/02/2023,LS7 4,LS7 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
15/02/2023,LS9 7,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
15/02/2023,LS6 2,LS6 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
15/02/2023,LS10 4,LS10 4,LOUD MUSIC,Out ofHours,Out ofHours
15/02/2023,LS9 6,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
15/02/2023,LS17 5,LS17 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
15/02/2023,LS12 1,LS12 1,LOUD MUSIC,Out ofHours,Out ofHours
15/02/2023,WF3 2,WF3 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
15/02/2023,LS9 6,LS9 6,SHOUTING,Out ofHours,Out ofHours
15/02/2023,LS1 4,,ALARM,Out ofHours,Out ofHours
15/02/2023,LS6 3,LS6 3,SHOUTING,Out ofHours,Out ofHours
15/02/2023,LS13 1,LS13 1,PARTY,Out ofHours,Out ofHours
15/02/2023,LS6 1,LS6 1,PARTY,Out ofHours,Out ofHours
15/02/2023,LS17 8,LS17 8,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
15/02/2023,BD11 1,BD11 1,LOUD MUSIC,Out ofHours,Out ofHours
15/02/2023,LS7 4,LS7 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
15/02/2023,LS6 3,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
16/02/2023,LS14 5,LS14 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
16/02/2023,LS28 7,LS28 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
16/02/2023,LS8 5,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
16/02/2023,LS9 6,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
16/02/2023,LS3 1,LS3 1,LOUD MUSIC,Out ofHours,Out ofHours
16/02/2023,LS6 1,LS6 1,PARTY,Out ofHours,Out ofHours
16/02/2023,LS7 1,LS7 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
16/02/2023,LS9 6,LS9 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
16/02/2023,LS10 4,LS10 4,LOUD MUSIC,Out ofHours,Out ofHours
16/02/2023,LS16 7,LS16 7,DOG BARKING,Out ofHours,Out ofHours
16/02/2023,LS12 5,LS12 5,LOUD MUSIC,Out ofHours,Out ofHours
16/02/2023,LS9 9,LS9 9,LOUD MUSIC,Out ofHours,Out ofHours
16/02/2023,LS6 1,LS6 1,SHOUTING,Out ofHours,Out ofHours
16/02/2023,LS6 2,LS6 2,LOUD MUSIC,Out ofHours,Out ofHours
16/02/2023,LS17 8,LS17 8,TV,Out ofHours,Out ofHours
16/02/2023,LS6 1,,PARTY,Out ofHours,Out ofHours
16/02/2023,,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
16/02/2023,LS8 5,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
16/02/2023,LS6 1,LS6 1,SHOUTING,Out ofHours,Out ofHours
16/02/2023,LS12 5,LS12 5,LOUD MUSIC,Out ofHours,Out ofHours
16/02/2023,LS14 6,LS14 6,ALARM,Out ofHours,Out ofHours
16/02/2023,LS6 1,LS6 1,DIY,Out ofHours,Out ofHours
17/02/2023,LS6 1,LS6 1,SHOUTING,Out ofHours,Out ofHours
17/02/2023,LS27 0,,OTHER,Out ofHours,Out ofHours
17/02/2023,LS8 5,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
17/02/2023,LS13 4,LS13 4,LOUD MUSIC,Out ofHours,Out ofHours
17/02/2023,LS14 2,LS14 2,LOUD MUSIC,Out ofHours,Out ofHours
17/02/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
17/02/2023,LS11 7,LS11 7,ALARM,Out ofHours,Out ofHours
17/02/2023,LS3 1,LS3 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
17/02/2023,LS13 2,LS13 2,ALARM,Out ofHours,Out ofHours
17/02/2023,LS12 1,LS12 1,LOUD MUSIC,Out ofHours,Out ofHours
17/02/2023,LS10 3,LS10 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
17/02/2023,LS16 6,,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
17/02/2023,LS20 9,LS20 9,SHOUTING,Out ofHours,Out ofHours
17/02/2023,LS4 2,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
17/02/2023,LS19 7,LS19 7,LOUD MUSIC,Out ofHours,Out ofHours
17/02/2023,LS9 8,LS9 8,LOUD MUSIC,Out ofHours,Out ofHours
17/02/2023,LS12 1,LS12 1,LOUD MUSIC,Out ofHours,Out ofHours
17/02/2023,LS25 1,,LOUD MUSIC,Out ofHours,Out ofHours
17/02/2023,LS13 1,LS13 1,SHOUTING,Out ofHours,Out ofHours
17/02/2023,LS2 7,LS2 7,LOUD MUSIC,Out ofHours,Out ofHours
17/02/2023,LS8 5,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
17/02/2023,LS19 7,LS19 7,SHOUTING,Out ofHours,Out ofHours
17/02/2023,LS11 6,LS11 6,LOUD MUSIC,Out ofHours,Out ofHours
17/02/2023,LS27 8,LS27 8,OTHER,Out ofHours,Out ofHours
17/02/2023,LS9 7,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
17/02/2023,,LS6 2,PARTY,Out ofHours,Out ofHours
18/02/2023,LS10 4,LS10 4,LOUD MUSIC,Out ofHours,Out ofHours
18/02/2023,LS14 6,,LOUD MUSIC,Out ofHours,Out ofHours
18/02/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
18/02/2023,LS4 2,LS4 2,PARTY,Out ofHours,Out ofHours
18/02/2023,LS13 4,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
18/02/2023,LS14 6,LS14 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
18/02/2023,LS12 1,LS12 1,LOUD MUSIC,Out ofHours,Out ofHours
18/02/2023,LS13 2,LS13 2,LOUD MUSIC,Out ofHours,Out ofHours
18/02/2023,LS10 3,LS10 3,DOG BARKING,Out ofHours,Out ofHours
18/02/2023,LS12 1,LS7 3,LOUD MUSIC,Out ofHours,Out ofHours
18/02/2023,LS7 3,LS7 3,LOUD MUSIC,Out ofHours,Out ofHours
18/02/2023,LS9 6,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
18/02/2023,LS9 6,LS9 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
18/02/2023,LS10 3,LS10 3,DOG BARKING,Out ofHours,Out ofHours
18/02/2023,LS9 7,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
18/02/2023,LS9 6,LS9 6,SHOUTING,Out ofHours,Out ofHours
18/02/2023,LS13 1,LS13 1,LOUD MUSIC,Out ofHours,Out ofHours
18/02/2023,LS13 4,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
18/02/2023,LS8 5,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
18/02/2023,LS26 0,LS26 0,LOUD MUSIC,Out ofHours,Out ofHours
18/02/2023,LS6 3,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
18/02/2023,LS13 4,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
18/02/2023,LS18 5,LS18 5,LOUD MUSIC,Out ofHours,Out ofHours
18/02/2023,LS12 1,LS12 1,LOUD MUSIC,Out ofHours,Out ofHours
18/02/2023,LS4 2,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
18/02/2023,LS13 3,LS13 3,DIY,Out ofHours,Out ofHours
18/02/2023,LS7 3,LS7 3,LOUD MUSIC,Out ofHours,Out ofHours
18/02/2023,WF3 1,WF3 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
18/02/2023,LS8 3,LS8 3,TV,Out ofHours,Out ofHours
18/02/2023,LS6 3,LS6 3,PARTY,Out ofHours,Out ofHours
18/02/2023,LS28 7,LS28 7,LOUD MUSIC,Out ofHours,Out ofHours
19/02/2023,LS26 0,LS26 0,LOUD MUSIC,Out ofHours,Out ofHours
19/02/2023,LS13 2,LS13 2,LOUD MUSIC,Out ofHours,Out ofHours
19/02/2023,LS16 6,LS16 6,LOUD MUSIC,Out ofHours,Out ofHours
19/02/2023,LS16 5,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
19/02/2023,LS6 1,LS6 1,SHOUTING,Out ofHours,Out ofHours
19/02/2023,LS5 3,,LOUD MUSIC,Out ofHours,Out ofHours
19/02/2023,LS6 1,LS6 1,PARTY,Out ofHours,Out ofHours
19/02/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
19/02/2023,LS5 3,LS5 3,DIY,Out ofHours,Out ofHours
19/02/2023,LS13 4,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
19/02/2023,LS8 2,LS8 2,DIY,Out ofHours,Out ofHours
19/02/2023,LS7 2,LS7 2,LOUD MUSIC,Out ofHours,Out ofHours
19/02/2023,LS15 0,LS15 0,LOUD MUSIC,Out ofHours,Out ofHours
19/02/2023,WF3 1,WF3 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
19/02/2023,LS8 5,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
19/02/2023,LS17 5,LS17 5,LOUD MUSIC,Out ofHours,Out ofHours
19/02/2023,LS9 8,LS9 8,LOUD MUSIC,Out ofHours,Out ofHours
19/02/2023,LS9 8,LS9 8,LOUD MUSIC,Out ofHours,Out ofHours
19/02/2023,LS20 9,LS20 9,LOUD MUSIC,Out ofHours,Out ofHours
19/02/2023,LS13 4,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
19/02/2023,LS12 3,LS12 3,DOG BARKING,Out ofHours,Out ofHours
19/02/2023,LS10 4,LS10 4,LOUD MUSIC,Out ofHours,Out ofHours
19/02/2023,LS15 0,LS15 0,LOUD MUSIC,Out ofHours,Out ofHours
19/02/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
19/02/2023,LS9 7,LS9 7,OTHER,Out ofHours,Out ofHours
20/02/2023,LS17 5,LS17 5,LOUD MUSIC,Out ofHours,Out ofHours
20/02/2023,LS17 5,LS17 5,LOUD MUSIC,Out ofHours,Out ofHours
20/02/2023,LS20 9,LS20 9,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/02/2023,LS8 5,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
20/02/2023,LS9 9,LS9 9,LOUD MUSIC,Out ofHours,Out ofHours
20/02/2023,LS7 1,LS7 1,LOUD MUSIC,Out ofHours,Out ofHours
20/02/2023,LS10 3,LS10 3,DOG BARKING,Out ofHours,Out ofHours
20/02/2023,WF3 1,WF3 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/02/2023,LS12 3,,LOUD MUSIC,Out ofHours,Out ofHours
20/02/2023,LS8 5,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
20/02/2023,LS6 1,,LOUD MUSIC,Out ofHours,Out ofHours
20/02/2023,LS6 1,LS6 1,SHOUTING,Out ofHours,Out ofHours
20/02/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
20/02/2023,LS11 6,LS11 6,LOUD MUSIC,Out ofHours,Out ofHours
21/02/2023,LS6 1,LS6 1,PARTY,Out ofHours,Out ofHours
21/02/2023,LS7 1,LS7 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
21/02/2023,LS13 2,LS13 2,LOUD MUSIC,Out ofHours,Out ofHours
21/02/2023,LS16 5,LS16 5,LOUD MUSIC,Out ofHours,Out ofHours
21/02/2023,WF3 1,WF3 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
21/02/2023,LS4 2,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
21/02/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
21/02/2023,LS9 9,LS9 9,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
21/02/2023,LS15 7,LS15 7,DOG BARKING,Out ofHours,Out ofHours
21/02/2023,LS4 2,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
21/02/2023,LS9 6,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
21/02/2023,LS20 9,LS20 9,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
21/02/2023,LS12 2,LS12 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
21/02/2023,LS6 2,LS6 2,LOUD MUSIC,Out ofHours,Out ofHours
22/02/2023,LS6 1,LS6 1,PARTY,Out ofHours,Out ofHours
22/02/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
22/02/2023,LS11 0,LS11 0,LOUD MUSIC,Out ofHours,Out ofHours
22/02/2023,LS8 5,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
22/02/2023,LS4 2,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
22/02/2023,LS6 1,LS6 1,OTHER,Out ofHours,Out ofHours
22/02/2023,LS9 7,LS9 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
22/02/2023,LS6 1,LS6 1,SHOUTING,Out ofHours,Out ofHours
22/02/2023,LS17 6,LS17 6,SHOUTING,Out ofHours,Out ofHours
22/02/2023,LS11 0,LS11 0,SHOUTING,Out ofHours,Out ofHours
22/02/2023,LS16 5,LS16 5,LOUD MUSIC,Out ofHours,Out ofHours
22/02/2023,LS11 7,LS11 7,SHOUTING,Out ofHours,Out ofHours
22/02/2023,LS6 1,,PARTY,Out ofHours,Out ofHours
22/02/2023,LS22 5,LS22 5,SHOUTING,Out ofHours,Out ofHours
22/02/2023,LS4 2,LS4 2,SHOUTING,Out ofHours,Out ofHours
23/02/2023,WF3 1,WF3 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
23/02/2023,LS9 6,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
23/02/2023,WF3 1,WF3 1,DIY,Out ofHours,Out ofHours
23/02/2023,LS10 4,LS10 4,LOUD MUSIC,Out ofHours,Out ofHours
23/02/2023,LS9 6,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
23/02/2023,LS13 4,LS13 4,LOUD MUSIC,Out ofHours,Out ofHours
23/02/2023,LS16 7,LS16 7,TV,Out ofHours,Out ofHours
23/02/2023,LS19 7,LS19 7,LOUD MUSIC,Out ofHours,Out ofHours
23/02/2023,LS9 6,LS9 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
23/02/2023,LS2 8,LS2 8,BUILDING SITE,Out ofHours,Out ofHours
23/02/2023,LS13 4,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
23/02/2023,LS9 6,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
23/02/2023,LS16 5,LS16 5,LOUD MUSIC,Out ofHours,Out ofHours
23/02/2023,LS16 5,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
23/02/2023,LS14 1,LS14 1,LOUD MUSIC,Out ofHours,Out ofHours
23/02/2023,LS14 1,LS14 1,LOUD MUSIC,Out ofHours,Out ofHours
23/02/2023,LS13 4,LS13 4,LOUD MUSIC,Out ofHours,Out ofHours
23/02/2023,LS4 2,LS4 2,SHOUTING,Out ofHours,Out ofHours
23/02/2023,LS8 3,LS8 3,LOUD MUSIC,Out ofHours,Out ofHours
24/02/2023,LS9 7,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
24/02/2023,LS9 9,LS9 9,LOUD MUSIC,Out ofHours,Out ofHours
24/02/2023,LS16 7,LS16 7,TV,Out ofHours,Out ofHours
24/02/2023,LS13 4,LS13 4,OTHER,Out ofHours,Out ofHours
24/02/2023,LS9 6,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
24/02/2023,LS14 1,LS14 1,LOUD MUSIC,Out ofHours,Out ofHours
24/02/2023,LS14 6,,LOUD MUSIC,Out ofHours,Out ofHours
24/02/2023,LS28 7,,DOG BARKING,Out ofHours,Out ofHours
24/02/2023,LS28 7,LS28 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
24/02/2023,LS13 4,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
24/02/2023,LS9 6,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
25/02/2023,LS7 4,LS7 4,LOUD MUSIC,Out ofHours,Out ofHours
25/02/2023,LS1 2,,NOISE ASSOCIATED WITH LICENCED PREMISES,Out ofHours,Out ofHours
25/02/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
25/02/2023,LS6 1,,PARTY,Out ofHours,Out ofHours
25/02/2023,LS8 1,LS8 1,LOUD MUSIC,Out ofHours,Out ofHours
25/02/2023,LS1 2,LS1 2,LOUD MUSIC,Out ofHours,Out ofHours
25/02/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
25/02/2023,LS9 6,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
25/02/2023,LS9 6,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
25/02/2023,LS9 6,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
25/02/2023,LS6 3,LS6 3,PARTY,Out ofHours,Out ofHours
25/02/2023,LS13 4,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
25/02/2023,LS13 4,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
26/02/2023,LS11 7,LS11 7,LOUD MUSIC,Out ofHours,Out ofHours
26/02/2023,LS17 7,LS17 7,DOG BARKING,Out ofHours,Out ofHours
27/02/2023,LS8 3,LS8 3,LOUD MUSIC,Out ofHours,Out ofHours
27/02/2023,LS11 7,LS11 7,LOUD MUSIC,Out ofHours,Out ofHours
27/02/2023,LS12 1,LS12 1,LOUD MUSIC,Out ofHours,Out ofHours
27/02/2023,LS9 8,LS9 8,LOUD MUSIC,Out ofHours,Out ofHours
27/02/2023,LS20 9,LS20 9,SHOUTING,Out ofHours,Out ofHours
27/02/2023,LS11 0,LS11 0,SHOUTING,Out ofHours,Out ofHours
27/02/2023,LS17 7,LS17 7,DOG BARKING,Out ofHours,Out ofHours
27/02/2023,LS11 6,WF3 1,LOUD MUSIC,Out ofHours,Out ofHours
27/02/2023,LS11 6,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
27/02/2023,LS11 6,LS11 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
27/02/2023,LS8 5,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
27/02/2023,LS16 5,LS16 5,SHOUTING,Out ofHours,Out ofHours
27/02/2023,LS16 5,LS16 5,PARTY,Out ofHours,Out ofHours
27/02/2023,LS11 7,LS11 7,LOUD MUSIC,Out ofHours,Out ofHours
27/02/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
27/02/2023,LS12 3,LS12 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
27/02/2023,LS17 5,LS17 5,LOUD MUSIC,Out ofHours,Out ofHours
27/02/2023,LS9 9,LS9 9,LOUD MUSIC,Out ofHours,Out ofHours
27/02/2023,LS8 5,,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
27/02/2023,LS10 4,LS10 4,PARTY,Out ofHours,Out ofHours
27/02/2023,LS19 6,LS19 6,PARTY,Out ofHours,Out ofHours
27/02/2023,LS6 1,LS6 1,PARTY,Out ofHours,Out ofHours
27/02/2023,LS6 1,,LOUD MUSIC,Out ofHours,Out ofHours
27/02/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
27/02/2023,LS6 3,LS6 3,PARTY,Out ofHours,Out ofHours
27/02/2023,LS17 7,LS17 7,LOUD MUSIC,Out ofHours,Out ofHours
27/02/2023,LS13 4,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
27/02/2023,LS19 7,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
27/02/2023,LS19 7,LS4 2,PARTY,Out ofHours,Out ofHours
27/02/2023,LS6 2,,LOUD MUSIC,Out ofHours,Out ofHours
27/02/2023,LS11 5,LS11 5,LOUD MUSIC,Out ofHours,Out ofHours
27/02/2023,LS4 2,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
27/02/2023,LS4 2,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
27/02/2023,LS19 7,LS4 2,PARTY,Out ofHours,Out ofHours
27/02/2023,LS10 3,LS10 3,OTHER,Out ofHours,Out ofHours
27/02/2023,LS11 7,,LOUD MUSIC,Out ofHours,Out ofHours
27/02/2023,LS16 7,LS16 7,TV,Out ofHours,Out ofHours
27/02/2023,LS28 7,LS28 7,DIY,Out ofHours,Out ofHours
27/02/2023,LS16 5,LS16 5,DIY,Out ofHours,Out ofHours
27/02/2023,LS11 6,LS11 6,SHOUTING,Out ofHours,Out ofHours
27/02/2023,LS27 7,LS27 7,DOG BARKING,Out ofHours,Out ofHours
27/02/2023,LS20 9,LS20 9,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
27/02/2023,LS2 9,LS2 9,DIY,Out ofHours,Out ofHours
27/02/2023,LS16 5,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
27/02/2023,LS16 5,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
27/02/2023,LS28 7,LS28 7,LOUD MUSIC,Out ofHours,Out ofHours
27/02/2023,LS16 8,LS16 8,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
27/02/2023,LS6 1,LS6 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
28/02/2023,LS27 0,LS27 0,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
28/02/2023,LS10 4,LS10 4,LOUD MUSIC,Out ofHours,Out ofHours
28/02/2023,LS8 3,LS8 3,LOUD MUSIC,Out ofHours,Out ofHours
28/02/2023,LS10 3,LS10 3,SHOUTING,Out ofHours,Out ofHours
28/02/2023,LS16 5,LS16 5,LOUD MUSIC,Out ofHours,Out ofHours
28/02/2023,LS9 7,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
28/02/2023,LS14 6,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
28/02/2023,LS11 7,LS11 7,TV,Out ofHours,Out ofHours
28/02/2023,LS9 6,LS9 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
28/02/2023,LS16 6,LS16 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
28/02/2023,LS10 2,LS10 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
28/02/2023,LS18 4,LS18 4,ALARM,Out ofHours,Out ofHours
28/02/2023,LS11 6,,SHOUTING,Out ofHours,Out ofHours
28/02/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
28/02/2023,LS28 7,LS28 7,LOUD MUSIC,Out ofHours,Out ofHours
28/02/2023,LS10 1,LS10 1,LOUD MUSIC,Out ofHours,Out ofHours
28/02/2023,LS1 6,,OTHER,Out ofHours,Out ofHours
28/02/2023,LS11 7,LS11 7,LOUD MUSIC,Out ofHours,Out ofHours
28/02/2023,LS12 5,LS12 5,LOUD MUSIC,Out ofHours,Out ofHours
28/02/2023,LS9 7,LS9 7,DIY,Out ofHours,Out ofHours
28/02/2023,LS8 5,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
01/03/2023,LS6 1,LS6 1,PARTY,Out ofHours,Out ofHours
01/03/2023,LS10 3,LS10 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
01/03/2023,LS6 2,LS6 2,OTHER,Out ofHours,Out ofHours
01/03/2023,LS19 7,LS19 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
01/03/2023,LS19 7,LS19 7,OTHER,Out ofHours,Out ofHours
01/03/2023,LS16 8,LS16 8,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
01/03/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
01/03/2023,LS9 6,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
01/03/2023,LS6 2,LS6 2,SHOUTING,Out ofHours,Out ofHours
01/03/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
01/03/2023,LS9 7,LS9 7,DIY,Out ofHours,Out ofHours
01/03/2023,LS9 7,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
01/03/2023,LS4 2,LS4 2,OTHER,Out ofHours,Out ofHours
01/03/2023,LS9 6,LS9 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
01/03/2023,LS6 1,LS6 1,PARTY,Out ofHours,Out ofHours
01/03/2023,LS7 2,LS7 2,LOUD MUSIC,Out ofHours,Out ofHours
02/03/2023,LS12 3,LS12 3,DOG BARKING,Out ofHours,Out ofHours
02/03/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
02/03/2023,LS12 3,LS12 3,LOUD MUSIC,Out ofHours,Out ofHours
02/03/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
02/03/2023,LS11 7,LS11 7,LOUD MUSIC,Out ofHours,Out ofHours
02/03/2023,LS28 7,LS28 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
02/03/2023,LS8 5,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
02/03/2023,LS4 2,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
02/03/2023,LS14 1,,LOUD MUSIC,Out ofHours,Out ofHours
02/03/2023,LS9 6,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
02/03/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
02/03/2023,LS7 2,LS7 2,LOUD MUSIC,Out ofHours,Out ofHours
02/03/2023,LS10 3,LS10 3,OTHER,Out ofHours,Out ofHours
02/03/2023,LS6 1,LS6 1,DIY,Out ofHours,Out ofHours
02/03/2023,LS7 3,LS7 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
02/03/2023,LS9 6,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
02/03/2023,LS16 5,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
02/03/2023,LS16 5,LS16 5,LOUD MUSIC,Out ofHours,Out ofHours
02/03/2023,LS16 6,LS16 6,LOUD MUSIC,Out ofHours,Out ofHours
03/03/2023,LS7 2,LS7 2,LOUD MUSIC,Out ofHours,Out ofHours
03/03/2023,LS11 0,LS11 0,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
03/03/2023,LS11 6,LS11 6,LOUD MUSIC,Out ofHours,Out ofHours
03/03/2023,LS9 6,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
03/03/2023,LS27 9,LS27 9,OTHER,Out ofHours,Out ofHours
03/03/2023,LS9 6,,PARTY,Out ofHours,Out ofHours
