Created,post code,Noise type,Sr_Num,Enq_Type
22/01/2017 21:42,LS14 2,MUSIC,OutofHours,OutofHours
22/01/2017 21:38,LS6 3,MUSIC,OutofHours,OutofHours
22/01/2017 21:34,LS15 0,OTHER,OutofHours,OutofHours
22/01/2017 20:53,#VALUE!,,OutofHours,OutofHours
22/01/2017 20:24,LS8 3,MUSIC,OutofHours,OutofHours
22/01/2017 20:11,LS6 1,MUSIC,OutofHours,OutofHours
22/01/2017 19:56,LS12 5P,MUSIC,OutofHours,OutofHours
22/01/2017 18:53,LS14 1,TV,OutofHours,OutofHours
22/01/2017 18:12,LS17 6,OTHER,OutofHours,OutofHours
22/01/2017 17:19,LS14 1,,OutofHours,OutofHours
22/01/2017 16:33,LS17 6,,OutofHours,OutofHours
22/01/2017 14:53,LS9 7,,OutofHours,OutofHours
22/01/2017 14:10,LS6 3,MUSIC,OutofHours,OutofHours
22/01/2017 11:56,LS177,DIY,OutofHours,OutofHours
22/01/2017 07:25,LS6 3,,OutofHours,OutofHours
22/01/2017 06:54,LS104,PARTY,OutofHours,OutofHours
22/01/2017 06:52,LS104,PARTY,OutofHours,OutofHours
22/01/2017 05:41,LS5 3,MUSIC,OutofHours,OutofHours
22/01/2017 05:34,LS12 3,MUSIC,OutofHours,OutofHours
22/01/2017 04:31,LS27 8,MUSIC,OutofHours,OutofHours
22/01/2017 04:14,LS16 5,MUSIC,OutofHours,OutofHours
22/01/2017 03:06,LS9 7,MUSIC,OutofHours,OutofHours
22/01/2017 02:48,LS6 1,MUSIC,OutofHours,OutofHours
22/01/2017 02:44,LS28 7,DOG BARKING,OutofHours,OutofHours
22/01/2017 02:02,LS10 1,MUSIC,OutofHours,OutofHours
22/01/2017 01:50,LS28 8,TV,OutofHours,OutofHours
22/01/2017 01:41,#VALUE!,,OutofHours,OutofHours
22/01/2017 01:36,LS6 2,MUSIC,OutofHours,OutofHours
22/01/2017 01:24,LS16 6,MUSIC,OutofHours,OutofHours
22/01/2017 01:17,#VALUE!,,OutofHours,OutofHours
22/01/2017 01:14,LS21 3,DOG BARKING,OutofHours,OutofHours
22/01/2017 01:09,LS8 1,MUSIC,OutofHours,OutofHours
22/01/2017 00:56,LS6 4,MUSIC,OutofHours,OutofHours
22/01/2017 00:52,LS13 3,MUSIC,OutofHours,OutofHours
22/01/2017 00:48,LS9 7,MUSIC,OutofHours,OutofHours
22/01/2017 00:39,LS4 2,MUSIC,OutofHours,OutofHours
22/01/2017 00:36,LS16 5,MUSIC,OutofHours,OutofHours
22/01/2017 00:05,LS6 2,MUSIC,OutofHours,OutofHours
22/01/2017 00:01,LS6 3,MUSIC,OutofHours,OutofHours
21/01/2017 23:58,LS4 2,MUSIC,OutofHours,OutofHours
21/01/2017 23:29,LS6 1,MUSIC,OutofHours,OutofHours
21/01/2017 23:17,LS18 5,SHOUTING,OutofHours,OutofHours
21/01/2017 23:14,LS1 4,MUSIC,OutofHours,OutofHours
21/01/2017 23:04,LS8 5,MUSIC,OutofHours,OutofHours
21/01/2017 22:39,L,MUSIC,OutofHours,OutofHours
21/01/2017 21:44,LS27 8,MUSIC,OutofHours,OutofHours
21/01/2017 21:41,LS14 1,,OutofHours,OutofHours
21/01/2017 21:07,LS12 1,ALARM,OutofHours,OutofHours
21/01/2017 20:32,#VALUE!,MUSIC,OutofHours,OutofHours
21/01/2017 20:26,LS17 5,DIY,OutofHours,OutofHours
21/01/2017 20:10,LS13 2,MUSIC,OutofHours,OutofHours
21/01/2017 19:48,LS12 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
21/01/2017 19:32,LS14 1,MUSIC,OutofHours,OutofHours
21/01/2017 19:06,LS9 6,DIY,OutofHours,OutofHours
21/01/2017 18:58,LS16 6,MUSIC,OutofHours,OutofHours
21/01/2017 17:40,LS8 3,,OutofHours,OutofHours
21/01/2017 16:04,LS8 3,,OutofHours,OutofHours
21/01/2017 13:48,LS12 5,OTHER,OutofHours,OutofHours
21/01/2017 11:59,LS9 9,ALARM,OutofHours,OutofHours
21/01/2017 05:53,LS8 3,MUSIC,OutofHours,OutofHours
21/01/2017 04:15,LS4 2,MUSIC,OutofHours,OutofHours
21/01/2017 04:05,LS28 5,MUSIC,OutofHours,OutofHours
21/01/2017 02:54,LS6 1,PARTY,OutofHours,OutofHours
21/01/2017 02:01,LS11 8,MUSIC,OutofHours,OutofHours
21/01/2017 01:55,LS27 8,DIY,OutofHours,OutofHours
21/01/2017 01:51,LS10 2,MUSIC,OutofHours,OutofHours
21/01/2017 01:22,LS14 1,MUSIC,OutofHours,OutofHours
21/01/2017 01:22,LS18 4,MUSIC,OutofHours,OutofHours
21/01/2017 01:13,LS6 1,PARTY,OutofHours,OutofHours
21/01/2017 00:52,L,PARTY,OutofHours,OutofHours
21/01/2017 00:25,LS6 1,MUSIC,OutofHours,OutofHours
21/01/2017 00:18,LS6 1,MUSIC,OutofHours,OutofHours
21/01/2017 00:14,LS7 4,PARTY,OutofHours,OutofHours
21/01/2017 00:07,LS6 3,MUSIC,OutofHours,OutofHours
20/01/2017 23:53,LS8 3,DIY,OutofHours,OutofHours
20/01/2017 23:52,LS10 2,MUSIC,OutofHours,OutofHours
20/01/2017 23:47,LS8 3,DIY,OutofHours,OutofHours
20/01/2017 23:44,L,PARTY,OutofHours,OutofHours
20/01/2017 23:41,LS10 4,MUSIC,OutofHours,OutofHours
20/01/2017 23:38,L,MUSIC,OutofHours,OutofHours
20/01/2017 23:28,LS7 3,MUSIC,OutofHours,OutofHours
20/01/2017 23:25,LS10 4,MUSIC,OutofHours,OutofHours
20/01/2017 23:00,LS6 1,SHOUTING,OutofHours,OutofHours
20/01/2017 22:57,LS6 3,PARTY,OutofHours,OutofHours
20/01/2017 22:36,LS11 8,MUSIC,OutofHours,OutofHours
20/01/2017 22:26,ls5 3,MUSIC,OutofHours,OutofHours
20/01/2017 21:45,LS11 6,ALARM,OutofHours,OutofHours
20/01/2017 20:16,TE,,OutofHours,OutofHours
20/01/2017 08:32,LS61,PARTY,OutofHours,OutofHours
20/01/2017 06:09,LS5 3,MUSIC,OutofHours,OutofHours
20/01/2017 04:14,LS10 3,MUSIC,OutofHours,OutofHours
20/01/2017 03:31,LS12 2,ALARM,OutofHours,OutofHours
20/01/2017 02:59,LS4 2,MUSIC,OutofHours,OutofHours
20/01/2017 02:55,LS27 8,DIY,OutofHours,OutofHours
20/01/2017 02:46,LS25 7,TV,OutofHours,OutofHours
20/01/2017 01:53,LS6 3,PARTY,OutofHours,OutofHours
20/01/2017 01:23,ls16 5,MUSIC,OutofHours,OutofHours
20/01/2017 01:22,LS6 1,MUSIC,OutofHours,OutofHours
20/01/2017 00:37,LS5 3,MUSIC,OutofHours,OutofHours
20/01/2017 00:14,LS6 1,MUSIC,OutofHours,OutofHours
20/01/2017 00:00,LS8 5,MUSIC,OutofHours,OutofHours
19/01/2017 23:45,LS27 8,DIY,OutofHours,OutofHours
19/01/2017 23:43,LS13 4,MUSIC,OutofHours,OutofHours
19/01/2017 23:43,LS6 1,PARTY,OutofHours,OutofHours
19/01/2017 23:00,LS6 3,MUSIC,OutofHours,OutofHours
19/01/2017 23:00,LS6 1,MUSIC,OutofHours,OutofHours
19/01/2017 21:54,LS28 5,MUSIC,OutofHours,OutofHours
19/01/2017 20:34,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
19/01/2017 20:00,LS12 5,MUSIC,OutofHours,OutofHours
19/01/2017 19:52,LS12 2,ALARM,OutofHours,OutofHours
19/01/2017 18:40,LS6 1,MUSIC,OutofHours,OutofHours
19/01/2017 18:32,LS1 5,SHOUTING,OutofHours,OutofHours
19/01/2017 18:30,Ls9 0,MUSIC,OutofHours,OutofHours
19/01/2017 05:23,LS13 1,DOG BARKING,OutofHours,OutofHours
19/01/2017 02:54,LS6 3,MUSIC,OutofHours,OutofHours
19/01/2017 01:42,LS27 8,MUSIC,OutofHours,OutofHours
19/01/2017 01:19,WF3 1,OTHER,OutofHours,OutofHours
19/01/2017 00:45,LS26 9,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
19/01/2017 00:04,LS1 5,MUSIC,OutofHours,OutofHours
18/01/2017 23:48,LS7 2,MUSIC,OutofHours,OutofHours
18/01/2017 23:45,LS10 4,MUSIC,OutofHours,OutofHours
18/01/2017 23:41,LS6 1,MUSIC,OutofHours,OutofHours
18/01/2017 23:29,LS13 2,MUSIC,OutofHours,OutofHours
18/01/2017 23:20,LS11 O,SHOUTING,OutofHours,OutofHours
18/01/2017 23:10,LS6 1,MUSIC,OutofHours,OutofHours
18/01/2017 22:55,LS6 3,MUSIC,OutofHours,OutofHours
18/01/2017 21:40,LS28 5,MUSIC,OutofHours,OutofHours
18/01/2017 21:35,LS17 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
18/01/2017 21:34,LS8 3,MUSIC,OutofHours,OutofHours
18/01/2017 21:08,LS11 6,MUSIC,OutofHours,OutofHours
18/01/2017 19:57,LS17 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
18/01/2017 19:53,LS16 6,SHOUTING,OutofHours,OutofHours
18/01/2017 19:38,LS17 8,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
18/01/2017 19:26,LS15 0,MUSIC,OutofHours,OutofHours
18/01/2017 18:22,LS13 1,DOG BARKING,OutofHours,OutofHours
18/01/2017 05:22,LS13 2,MUSIC,OutofHours,OutofHours
18/01/2017 03:46,LS27 8,TV,OutofHours,OutofHours
18/01/2017 02:52,LS14 5,MUSIC,OutofHours,OutofHours
18/01/2017 02:05,WF3 1,OTHER,OutofHours,OutofHours
18/01/2017 01:33,LS8 7,MUSIC,OutofHours,OutofHours
18/01/2017 01:24,LS18 5,SHOUTING,OutofHours,OutofHours
18/01/2017 01:16,LS14 5,PARTY,OutofHours,OutofHours
18/01/2017 00:44,LS9 7,MUSIC,OutofHours,OutofHours
17/01/2017 23:54,LS6 1,MUSIC,OutofHours,OutofHours
17/01/2017 23:50,LS8 1,MUSIC,OutofHours,OutofHours
17/01/2017 23:42,LS8 5,MUSIC,OutofHours,OutofHours
17/01/2017 23:38,LS6 3,MUSIC,OutofHours,OutofHours
17/01/2017 23:00,LS14 6,MUSIC,OutofHours,OutofHours
17/01/2017 22:46,LS13 4,MUSIC,OutofHours,OutofHours
17/01/2017 22:27,LS16 7,MUSIC,OutofHours,OutofHours
17/01/2017 22:21,LS12 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
17/01/2017 22:15,LS17 5,SHOUTING,OutofHours,OutofHours
17/01/2017 22:06,LS27 8,SHOUTING,OutofHours,OutofHours
17/01/2017 22:04,LS6 2,SHOUTING,OutofHours,OutofHours
17/01/2017 21:48,LS9 7,MUSIC,OutofHours,OutofHours
17/01/2017 21:34,LS7 3,MUSIC,OutofHours,OutofHours
17/01/2017 21:31,LS16 7,MUSIC,OutofHours,OutofHours
17/01/2017 18:55,LS6 1,MUSIC,OutofHours,OutofHours
17/01/2017 05:41,LS1 5,ALARM,OutofHours,OutofHours
17/01/2017 02:55,LS8 5,SHOUTING,OutofHours,OutofHours
17/01/2017 02:16,LS27 8,TV,OutofHours,OutofHours
17/01/2017 02:10,LS7 4,MUSIC,OutofHours,OutofHours
17/01/2017 01:18,LS9 0,MUSIC,OutofHours,OutofHours
17/01/2017 01:12,LS27 8,TV,OutofHours,OutofHours
17/01/2017 00:15,LS12 3,MUSIC,OutofHours,OutofHours
16/01/2017 23:01,LS6 3,MUSIC,OutofHours,OutofHours
16/01/2017 22:45,LS4 2,ALARM,OutofHours,OutofHours
16/01/2017 22:31,LS17 6,OTHER,OutofHours,OutofHours
16/01/2017 22:23,LS6 1,MUSIC,OutofHours,OutofHours
16/01/2017 22:19,LS7 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
16/01/2017 22:02,LS12 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
16/01/2017 21:37,LS11 6,MUSIC,OutofHours,OutofHours
16/01/2017 21:15,LS28 5,MUSIC,OutofHours,OutofHours
16/01/2017 21:05,LS9 7,MUSIC,OutofHours,OutofHours
16/01/2017 20:43,LS6 1,MUSIC,OutofHours,OutofHours
16/01/2017 05:52,LS10 2,MUSIC,OutofHours,OutofHours
16/01/2017 05:42,LS12 5,,OutofHours,OutofHours
16/01/2017 03:24,LS10 4,MUSIC,OutofHours,OutofHours
16/01/2017 03:19,LS10 2,MUSIC,OutofHours,OutofHours
16/01/2017 01:53,LS6 1,MUSIC,OutofHours,OutofHours
16/01/2017 01:50,LS9 6,MUSIC,OutofHours,OutofHours
16/01/2017 01:47,LS10 4,MUSIC,OutofHours,OutofHours
16/01/2017 00:56,LS6 2,SHOUTING,OutofHours,OutofHours
16/01/2017 00:18,LS7 1,MUSIC,OutofHours,OutofHours
16/01/2017 00:12,LS5 2,MUSIC,OutofHours,OutofHours
15/01/2017 23:06,LS1 5,MUSIC,OutofHours,OutofHours
15/01/2017 22:38,LS9 8,TV,OutofHours,OutofHours
15/01/2017 22:19,LS10 4,MUSIC,OutofHours,OutofHours
15/01/2017 21:17,LS11 8,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
15/01/2017 21:01,LS1 4,TV,OutofHours,OutofHours
15/01/2017 19:50,LS12 5,MUSIC,OutofHours,OutofHours
15/01/2017 19:01,LS6 4,DIY,OutofHours,OutofHours
15/01/2017 17:20,Bd11 2,MUSIC,OutofHours,OutofHours
15/01/2017 15:08,LS1 5,MUSIC,OutofHours,OutofHours
15/01/2017 13:38,LS7 3,MUSIC,OutofHours,OutofHours
15/01/2017 12:27,LS6 1,MUSIC,OutofHours,OutofHours
15/01/2017 12:09,LS17 5,MUSIC,OutofHours,OutofHours
15/01/2017 10:15,COTTAG,MUSIC,OutofHours,OutofHours
15/01/2017 05:33,LS10 4,MUSIC,OutofHours,OutofHours
15/01/2017 05:26,LS10 4,,OutofHours,OutofHours
15/01/2017 04:59,LS1 5,MUSIC,OutofHours,OutofHours
15/01/2017 04:58,LS6 1,,OutofHours,OutofHours
15/01/2017 04:57,LS15 0,,OutofHours,OutofHours
15/01/2017 04:56,LS9 7,,OutofHours,OutofHours
15/01/2017 04:49,LS6 1,,OutofHours,OutofHours
15/01/2017 04:34,LS1 5,MUSIC,OutofHours,OutofHours
15/01/2017 04:26,LS6 1,,OutofHours,OutofHours
15/01/2017 04:14,LS6 1,,OutofHours,OutofHours
15/01/2017 03:57,LS9 7,,OutofHours,OutofHours
15/01/2017 03:47,#VALUE!,,OutofHours,OutofHours
15/01/2017 03:23,LS6 3,PARTY,OutofHours,OutofHours
15/01/2017 03:13,LS25 1,MUSIC,OutofHours,OutofHours
15/01/2017 02:50,LS10 4,MUSIC,OutofHours,OutofHours
15/01/2017 02:41,LS6 1,PARTY,OutofHours,OutofHours
15/01/2017 02:34,LS5 3,SHOUTING,OutofHours,OutofHours
15/01/2017 02:32,LS5 3,MUSIC,OutofHours,OutofHours
15/01/2017 02:12,LS7 3,MUSIC,OutofHours,OutofHours
15/01/2017 02:03,LS9 7,MUSIC,OutofHours,OutofHours
15/01/2017 01:50,LS6 1,MUSIC,OutofHours,OutofHours
15/01/2017 01:44,LS6 3,PARTY,OutofHours,OutofHours
15/01/2017 01:35,LS16 6,MUSIC,OutofHours,OutofHours
15/01/2017 01:32,LS10 4,MUSIC,OutofHours,OutofHours
15/01/2017 01:30,LS8 3,MUSIC,OutofHours,OutofHours
15/01/2017 01:26,LS6 1,PARTY,OutofHours,OutofHours
15/01/2017 01:19,LS7 3,MUSIC,OutofHours,OutofHours
15/01/2017 01:15,LS8 5,MUSIC,OutofHours,OutofHours
15/01/2017 01:10,LS8 5,MUSIC,OutofHours,OutofHours
15/01/2017 01:01,LS9 9,MUSIC,OutofHours,OutofHours
15/01/2017 00:55,LS27 9,ALARM,OutofHours,OutofHours
15/01/2017 00:52,LS9 7,MUSIC,OutofHours,OutofHours
15/01/2017 00:47,LS14 6,MUSIC,OutofHours,OutofHours
15/01/2017 00:44,LS6 4,PARTY,OutofHours,OutofHours
15/01/2017 00:40,LS26 9,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
15/01/2017 00:33,BD3 7,MUSIC,OutofHours,OutofHours
15/01/2017 00:03,LS8 3,MUSIC,OutofHours,OutofHours
14/01/2017 23:54,LS6 3,MUSIC,OutofHours,OutofHours
14/01/2017 23:51,LS9 7,MUSIC,OutofHours,OutofHours
14/01/2017 23:31,LS8 5,MUSIC,OutofHours,OutofHours
14/01/2017 23:19,LS25 1,MUSIC,OutofHours,OutofHours
14/01/2017 23:16,LS14 6,MUSIC,OutofHours,OutofHours
14/01/2017 23:10,LS28 5,PARTY,OutofHours,OutofHours
14/01/2017 22:37,LS28 8,MUSIC,OutofHours,OutofHours
14/01/2017 22:21,LS7 2,MUSIC,OutofHours,OutofHours
14/01/2017 20:42,LS16 6,MUSIC,OutofHours,OutofHours
14/01/2017 20:39,LS7 4,MUSIC,OutofHours,OutofHours
14/01/2017 20:25,LS17 5,MUSIC,OutofHours,OutofHours
14/01/2017 20:08,LS14 6,DOG BARKING,OutofHours,OutofHours
14/01/2017 19:09,LS7 4,MUSIC,OutofHours,OutofHours
14/01/2017 18:06,LS11 9,MUSIC,OutofHours,OutofHours
14/01/2017 12:57,LS6 4,SHOUTING,OutofHours,OutofHours
14/01/2017 11:58,LS17 6,MUSIC,OutofHours,OutofHours
14/01/2017 07:03,LS12 5,SHOUTING,OutofHours,OutofHours
14/01/2017 02:59,BD11 1,MUSIC,OutofHours,OutofHours
14/01/2017 02:55,LS10 4,PARTY,OutofHours,OutofHours
14/01/2017 02:35,BD11 1,MUSIC,OutofHours,OutofHours
14/01/2017 02:32,LS7 3,MUSIC,OutofHours,OutofHours
14/01/2017 02:29,LS9 7,MUSIC,OutofHours,OutofHours
14/01/2017 02:28,LS4 2,MUSIC,OutofHours,OutofHours
14/01/2017 02:20,LS5 3,MUSIC,OutofHours,OutofHours
14/01/2017 01:55,LS13 3,MUSIC,OutofHours,OutofHours
14/01/2017 01:29,LS12 3,MUSIC,OutofHours,OutofHours
14/01/2017 01:23,LS5 2,MUSIC,OutofHours,OutofHours
14/01/2017 00:46,LS6 1,PARTY,OutofHours,OutofHours
14/01/2017 00:21,LS5 3,SHOUTING,OutofHours,OutofHours
14/01/2017 00:08,LS2 9,MUSIC,OutofHours,OutofHours
14/01/2017 00:02,LS5 3,MUSIC,OutofHours,OutofHours
13/01/2017 23:46,LS3 1,MUSIC,OutofHours,OutofHours
13/01/2017 23:27,LS26 0,MUSIC,OutofHours,OutofHours
13/01/2017 23:22,LS6 1,MUSIC,OutofHours,OutofHours
13/01/2017 23:11,LS7 2,PARTY,OutofHours,OutofHours
13/01/2017 22:45,LS9 7,MUSIC,OutofHours,OutofHours
13/01/2017 22:43,LS5 3,MUSIC,OutofHours,OutofHours
13/01/2017 22:24,LS27 8,MUSIC,OutofHours,OutofHours
13/01/2017 22:14,LS8 5,MUSIC,OutofHours,OutofHours
13/01/2017 22:02,LS15 0,DOG BARKING,OutofHours,OutofHours
13/01/2017 21:34,LS7 3,PARTY,OutofHours,OutofHours
13/01/2017 21:30,LS5 3,SHOUTING,OutofHours,OutofHours
13/01/2017 21:25,LS7 3,SHOUTING,OutofHours,OutofHours
13/01/2017 21:21,LS5 3,MUSIC,OutofHours,OutofHours
13/01/2017 19:59,LS11 8,MUSIC,OutofHours,OutofHours
13/01/2017 19:19,LS8 3H,MUSIC,OutofHours,OutofHours
13/01/2017 18:46,LS10 4,MUSIC,OutofHours,OutofHours
13/01/2017 18:08,LS17 6,TV,OutofHours,OutofHours
13/01/2017 02:54,LS16 5,MUSIC,OutofHours,OutofHours
13/01/2017 02:04,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
13/01/2017 01:24,LS10 4,SHOUTING,OutofHours,OutofHours
13/01/2017 00:56,LS27 8,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
13/01/2017 00:51,LS6 1,MUSIC,OutofHours,OutofHours
13/01/2017 00:20,LS13 3,MUSIC,OutofHours,OutofHours
13/01/2017 00:12,LS6 3,MUSIC,OutofHours,OutofHours
13/01/2017 00:02,LS6 3,MUSIC,OutofHours,OutofHours
12/01/2017 23:33,LS8 1,MUSIC,OutofHours,OutofHours
12/01/2017 23:25,LS4 2,SHOUTING,OutofHours,OutofHours
12/01/2017 22:36,WF3 1,MUSIC,OutofHours,OutofHours
12/01/2017 19:40,LS12 1,DOG BARKING,OutofHours,OutofHours
12/01/2017 19:11,LS15 0,OTHER,OutofHours,OutofHours
12/01/2017 18:07,LS9 9,ALARM,OutofHours,OutofHours
12/01/2017 08:48,LS11 0,OTHER,OutofHours,OutofHours
12/01/2017 06:50,LS6 2,MUSIC,OutofHours,OutofHours
12/01/2017 05:23,LS62,PARTY,OutofHours,OutofHours
11/01/2017 23:36,LS10 3,DOG BARKING,OutofHours,OutofHours
11/01/2017 23:26,LS2 9,MUSIC,OutofHours,OutofHours
11/01/2017 23:01,LS10 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
11/01/2017 22:37,LS10 4,MUSIC,OutofHours,OutofHours
11/01/2017 22:36,LS9 7,SHOUTING,OutofHours,OutofHours
11/01/2017 22:09,LS2 9,MUSIC,OutofHours,OutofHours
11/01/2017 22:00,LS9 9,OTHER,OutofHours,OutofHours
11/01/2017 20:18,LS14 6,MUSIC,OutofHours,OutofHours
11/01/2017 19:12,LS6 2,MUSIC,OutofHours,OutofHours
11/01/2017 19:02,LS10 4,MUSIC,OutofHours,OutofHours
11/01/2017 18:57,LS10 4,MUSIC,OutofHours,OutofHours
11/01/2017 05:16,LS279,ALARM,OutofHours,OutofHours
11/01/2017 01:27,LS6 1,MUSIC,OutofHours,OutofHours
11/01/2017 00:37,LS10 4,SHOUTING,OutofHours,OutofHours
10/01/2017 23:25,LS13 4,MUSIC,OutofHours,OutofHours
10/01/2017 23:16,LS8 5,MUSIC,OutofHours,OutofHours
10/01/2017 22:50,LS14 5,MUSIC,OutofHours,OutofHours
10/01/2017 21:16,LS5 3,DOG BARKING,OutofHours,OutofHours
10/01/2017 20:54,LS6 4,ALARM,OutofHours,OutofHours
10/01/2017 19:14,LS10 3,MUSIC,OutofHours,OutofHours
10/01/2017 18:17,LS6 4,MUSIC,OutofHours,OutofHours
10/01/2017 18:08,LS12 1,DOG BARKING,OutofHours,OutofHours
10/01/2017 02:07,LS17 7,MUSIC,OutofHours,OutofHours
10/01/2017 01:59,LS10 4,SHOUTING,OutofHours,OutofHours
09/01/2017 23:43,LS9 6,MUSIC,OutofHours,OutofHours
09/01/2017 23:29,LS6 1,MUSIC,OutofHours,OutofHours
09/01/2017 23:07,LS5 3,OTHER,OutofHours,OutofHours
09/01/2017 22:01,LS17 7,MUSIC,OutofHours,OutofHours
09/01/2017 22:00,LS10 3,MUSIC,OutofHours,OutofHours
09/01/2017 21:47,LS17 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
09/01/2017 21:21,LS6 1,PARTY,OutofHours,OutofHours
09/01/2017 20:41,LS16 7,DIY,OutofHours,OutofHours
09/01/2017 20:34,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
09/01/2017 20:04,LS15 0,MUSIC,OutofHours,OutofHours
09/01/2017 19:51,LS10 3,MUSIC,OutofHours,OutofHours
09/01/2017 18:20,LS16 5,MUSIC,OutofHours,OutofHours
09/01/2017 18:09,LS9 6,MUSIC,OutofHours,OutofHours
09/01/2017 08:47,LS17 6,,OutofHours,OutofHours
09/01/2017 01:41,LS15 7,SHOUTING,OutofHours,OutofHours
09/01/2017 00:31,LS15 7,TV,OutofHours,OutofHours
09/01/2017 00:14,LS8 5,MUSIC,OutofHours,OutofHours
08/01/2017 23:48,LS11 0,MUSIC,OutofHours,OutofHours
08/01/2017 22:53,LS12 5,MUSIC,OutofHours,OutofHours
08/01/2017 22:24,LS16 5,MUSIC,OutofHours,OutofHours
08/01/2017 22:05,LS8 3,MUSIC,OutofHours,OutofHours
08/01/2017 21:37,LS27 8,TV,OutofHours,OutofHours
08/01/2017 21:25,LS8 3,MUSIC,OutofHours,OutofHours
08/01/2017 20:45,LS17 5,MUSIC,OutofHours,OutofHours
08/01/2017 20:45,LS10 3,MUSIC,OutofHours,OutofHours
08/01/2017 20:27,WF3 2,ALARM,OutofHours,OutofHours
08/01/2017 18:53,LS7 4,MUSIC,OutofHours,OutofHours
08/01/2017 17:44,LS8 3,MUSIC,OutofHours,OutofHours
08/01/2017 17:42,LS10 3,MUSIC,OutofHours,OutofHours
08/01/2017 14:57,LS6 3,MUSIC,OutofHours,OutofHours
08/01/2017 14:51,LS9 0,MUSIC,OutofHours,OutofHours
08/01/2017 13:46,LS14 2,,OutofHours,OutofHours
08/01/2017 12:45,LS13 1,,OutofHours,OutofHours
08/01/2017 10:20,LS26 9,,OutofHours,OutofHours
08/01/2017 07:54,LS6 2,,OutofHours,OutofHours
08/01/2017 07:07,LS6 3,MUSIC,OutofHours,OutofHours
08/01/2017 05:33,LS27 8,MUSIC,OutofHours,OutofHours
08/01/2017 04:19,LS2 9,MUSIC,OutofHours,OutofHours
08/01/2017 03:20,LS26 9,MUSIC,OutofHours,OutofHours
08/01/2017 03:11,LS7 3,MUSIC,OutofHours,OutofHours
08/01/2017 03:07,LS2 9,MUSIC,OutofHours,OutofHours
08/01/2017 02:53,LS13 3,MUSIC,OutofHours,OutofHours
08/01/2017 02:44,LS7 1,PARTY,OutofHours,OutofHours
08/01/2017 02:35,LS11 6,MUSIC,OutofHours,OutofHours
08/01/2017 02:33,LS18 5,SHOUTING,OutofHours,OutofHours
08/01/2017 02:04,LS28 9,MUSIC,OutofHours,OutofHours
08/01/2017 01:59,LS13 3,MUSIC,OutofHours,OutofHours
08/01/2017 01:46,LS19 7,,OutofHours,OutofHours
08/01/2017 01:44,LS6 1,PARTY,OutofHours,OutofHours
08/01/2017 01:18,LS16 5,MUSIC,OutofHours,OutofHours
08/01/2017 01:06,LS13 4,MUSIC,OutofHours,OutofHours
08/01/2017 00:54,LS16 5,MUSIC,OutofHours,OutofHours
08/01/2017 00:50,LS6 3,MUSIC,OutofHours,OutofHours
08/01/2017 00:45,LS13 1,SHOUTING,OutofHours,OutofHours
08/01/2017 00:43,LS6 1,MUSIC,OutofHours,OutofHours
08/01/2017 00:12,LS16 5,MUSIC,OutofHours,OutofHours
08/01/2017 00:02,LS20 8,MUSIC,OutofHours,OutofHours
08/01/2017 00:00,LS10 4,MUSIC,OutofHours,OutofHours
07/01/2017 23:58,LS10 3,MUSIC,OutofHours,OutofHours
07/01/2017 23:58,LS16 6,MUSIC,OutofHours,OutofHours
07/01/2017 23:51,LS6 1,MUSIC,OutofHours,OutofHours
07/01/2017 23:46,LS16 5,MUSIC,OutofHours,OutofHours
07/01/2017 23:13,LS6 1,MUSIC,OutofHours,OutofHours
07/01/2017 23:05,LS11 9,SHOUTING,OutofHours,OutofHours
07/01/2017 22:56,LS17 5,MUSIC,OutofHours,OutofHours
07/01/2017 22:29,LS14 6,MUSIC,OutofHours,OutofHours
07/01/2017 22:22,L28 5,MUSIC,OutofHours,OutofHours
07/01/2017 22:19,LS6 1,MUSIC,OutofHours,OutofHours
07/01/2017 21:16,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
07/01/2017 20:41,LS9 7,PARTY,OutofHours,OutofHours
07/01/2017 20:26,LS11 6,MUSIC,OutofHours,OutofHours
07/01/2017 20:11,LS6 3,MUSIC,OutofHours,OutofHours
07/01/2017 20:05,LS5 3,MUSIC,OutofHours,OutofHours
