Created,Caller,Postcode,Type of Noise Causing a Nuisance,Sr_Num,Enq_Type
25/01/2020,LS12,LS12 3,MUSIC,OutofHours ,OutofHours 
24/01/2020,LS12,LS12 3,MUSIC,OutofHours ,OutofHours 
19/01/2020,LS12,LS12 3,MUSIC,OutofHours ,OutofHours 
13/01/2020,LS12,LS12 3,SHOUTING,OutofHours ,OutofHours 
02/01/2020,LS12,LS12 3,DOG BARKING,OutofHours ,OutofHours 
21/12/2019,LS12,LS12 3,MUSIC,OutofHours ,OutofHours 
17/12/2019,LS12,LS12 3,MUSIC,OutofHours ,OutofHours 
10/12/2019,LS12,LS12 3,MUSIC,OutofHours ,OutofHours 
07/12/2019,LS12,LS12 3,MUSIC,OutofHours ,OutofHours 
06/12/2019,LS12,LS12 3,SHOUTING,OutofHours ,OutofHours 
05/12/2019,LS12,LS12 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
29/11/2019,LS12,LS12 3,MUSIC,OutofHours ,OutofHours 
24/03/2020,LS12,LS12 4,MUSIC,OutofHours ,OutofHours 
24/03/2020,LS12,LS12 4,MUSIC,OutofHours ,OutofHours 
14/03/2020,LS12,LS12 4,MUSIC,OutofHours ,OutofHours 
14/03/2020,LS12,LS12 4,MUSIC,OutofHours ,OutofHours 
13/03/2020,LS12,LS12 4,MUSIC,OutofHours ,OutofHours 
13/03/2020,LS12,LS12 4,MUSIC,OutofHours ,OutofHours 
12/03/2020,LS12,LS12 4,MUSIC,OutofHours ,OutofHours 
08/03/2020,LS12,LS12 4,MUSIC,OutofHours ,OutofHours 
31/03/2020,LS12,LS12 5,SHOUTING,OutofHours ,OutofHours 
13/03/2020,LS12,LS12 5,MUSIC,OutofHours ,OutofHours 
08/03/2020,LS12,LS12 5,MUSIC,OutofHours ,OutofHours 
07/03/2020,LS12,LS12 5,MUSIC,OutofHours ,OutofHours 
07/03/2020,LS12,LS12 5,MUSIC,OutofHours ,OutofHours 
07/03/2020,LS12,LS12 5,MUSIC,OutofHours ,OutofHours 
06/03/2020,LS12,LS12 5,MUSIC,OutofHours ,OutofHours 
20/02/2020,LS12,LS12 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
16/02/2020,LS12,LS12 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
11/02/2020,LS12,LS12 5,DOG BARKING,OutofHours ,OutofHours 
09/02/2020,LS12,LS12 5,DOG BARKING,OutofHours ,OutofHours 
08/02/2020,LS12,LS12 5,MUSIC,OutofHours ,OutofHours 
31/01/2020,LS12,LS12 5,MUSIC,OutofHours ,OutofHours 
31/01/2020,LS12,LS12 5,MUSIC,OutofHours ,OutofHours 
27/01/2020,LS12,LS12 5,MUSIC,OutofHours ,OutofHours 
25/01/2020,LS12,LS12 5,MUSIC,OutofHours ,OutofHours 
19/01/2020,LS12,LS12 5,MUSIC,OutofHours ,OutofHours 
16/01/2020,LS12,LS12 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
13/01/2020,LS12,LS12 5,MUSIC,OutofHours ,OutofHours 
12/01/2020,LS12,LS12 5,OTHER,OutofHours ,OutofHours 
10/01/2020,LS12,LS12 5,MUSIC,OutofHours ,OutofHours 
04/01/2020,LS12,LS12 5,MUSIC,OutofHours ,OutofHours 
31/12/2019,LS12,LS12 5,MUSIC,OutofHours ,OutofHours 
29/12/2019,LS12,LS12 5,OTHER,OutofHours ,OutofHours 
27/12/2019,LS12,LS12 5,MUSIC,OutofHours ,OutofHours 
24/12/2019,LS12,LS12 5,MUSIC,OutofHours ,OutofHours 
24/12/2019,LS12,LS12 5,MUSIC,OutofHours ,OutofHours 
23/12/2019,LS12,LS12 5,MUSIC,OutofHours ,OutofHours 
23/12/2019,LS12,LS12 5,MUSIC,OutofHours ,OutofHours 
22/12/2019,LS12,LS12 5,MUSIC,OutofHours ,OutofHours 
09/12/2019,LS12,LS12 5,ALARM,OutofHours ,OutofHours 
08/12/2019,LS12,LS12 5,MUSIC,OutofHours ,OutofHours 
06/12/2019,LS12,LS12 5,MUSIC,OutofHours ,OutofHours 
06/12/2019,LS12,LS12 5,MUSIC,OutofHours ,OutofHours 
29/11/2019,LS12,LS12 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
28/11/2019,LS12,LS12 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
25/11/2019,LS12,LS12 5,MUSIC,OutofHours ,OutofHours 
13/02/2020,LS12,LS12 6,SHOUTING,OutofHours ,OutofHours 
31/03/2020,LS13,LS13 1,SHOUTING,OutofHours ,OutofHours 
26/03/2020,LS13,LS13 1,MUSIC,OutofHours ,OutofHours 
23/03/2020,LS13,LS13 1,SHOUTING,OutofHours ,OutofHours 
22/03/2020,LS13,LS13 1,MUSIC,OutofHours ,OutofHours 
14/03/2020,LS13,LS13 1,MUSIC,OutofHours ,OutofHours 
13/03/2020,LS13,LS13 1,DOG BARKING,OutofHours ,OutofHours 
10/03/2020,LS13,LS13 1,DOG BARKING,OutofHours ,OutofHours 
07/03/2020,LS13,LS13 1,MUSIC,OutofHours ,OutofHours 
07/03/2020,LS13,LS13 1,MUSIC,OutofHours ,OutofHours 
28/02/2020,LS13,LS13 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
25/02/2020,LS13,LS13 1,DOG BARKING,OutofHours ,OutofHours 
22/02/2020,LS13,LS13 1,MUSIC,OutofHours ,OutofHours 
21/02/2020,LS13,LS13 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
17/02/2020,LS13,LS13 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
07/02/2020,LS13,LS13 1,OTHER,OutofHours ,OutofHours 
01/02/2020,LS13,LS13 1,SHOUTING,OutofHours ,OutofHours 
27/01/2020,LS13,LS13 1,MUSIC,OutofHours ,OutofHours 
24/01/2020,LS13,LS13 1,TV,OutofHours ,OutofHours 
23/01/2020,LS13,LS13 1,SHOUTING,OutofHours ,OutofHours 
07/01/2020,LS13,LS13 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
06/01/2020,LS13,LS13 1,SHOUTING,OutofHours ,OutofHours 
28/12/2019,LS13,LS13 1,MUSIC,OutofHours ,OutofHours 
28/12/2019,LS13,LS13 1,MUSIC,OutofHours ,OutofHours 
20/12/2019,LS13,LS13 1,SHOUTING,OutofHours ,OutofHours 
20/12/2019,LS13,LS13 1,SHOUTING,OutofHours ,OutofHours 
19/12/2019,LS13,LS13 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
19/12/2019,LS13,LS13 1,SHOUTING,OutofHours ,OutofHours 
14/12/2019,LS13,LS13 1,MUSIC,OutofHours ,OutofHours 
07/12/2019,LS13,LS13 1,MUSIC,OutofHours ,OutofHours 
02/12/2019,LS13,LS13 1,MUSIC,OutofHours ,OutofHours 
02/12/2019,LS13,LS13 1,MUSIC,OutofHours ,OutofHours 
30/11/2019,LS13,LS13 1,DOG BARKING,OutofHours ,OutofHours 
30/11/2019,LS13,LS13 1,MUSIC,OutofHours ,OutofHours 
31/03/2020,LS13,LS13 2,MUSIC,OutofHours ,OutofHours 
30/03/2020,LS13,LS13 2,MUSIC,OutofHours ,OutofHours 
28/03/2020,LS13,LS13 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
26/03/2020,LS13,LS13 2,MUSIC,OutofHours ,OutofHours 
24/03/2020,LS13,LS13 2,MUSIC,OutofHours ,OutofHours 
24/03/2020,LS13,LS13 2,TV,OutofHours ,OutofHours 
22/03/2020,LS13,LS13 2,MUSIC,OutofHours ,OutofHours 
21/03/2020,LS13,LS13 2,MUSIC,OutofHours ,OutofHours 
07/03/2020,LS13,LS13 2,OTHER,OutofHours ,OutofHours 
06/03/2020,LS13,LS13 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
05/03/2020,LS13,LS13 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
28/02/2020,LS13,LS13 2,MUSIC,OutofHours ,OutofHours 
28/02/2020,LS13,LS13 2,MUSIC,OutofHours ,OutofHours 
26/02/2020,LS13,LS13 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
25/02/2020,LS13,LS13 2,OTHER,OutofHours ,OutofHours 
24/02/2020,LS13,LS13 2,MUSIC,OutofHours ,OutofHours 
23/02/2020,LS13,LS13 2,MUSIC,OutofHours ,OutofHours 
22/02/2020,LS13,LS13 2,MUSIC,OutofHours ,OutofHours 
21/02/2020,LS13,LS13 2,MUSIC,OutofHours ,OutofHours 
20/02/2020,LS13,LS13 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
17/02/2020,LS13,LS13 2,MUSIC,OutofHours ,OutofHours 
11/02/2020,LS13,LS13 2,SHOUTING,OutofHours ,OutofHours 
08/02/2020,LS13,LS13 2,MUSIC,OutofHours ,OutofHours 
08/02/2020,LS13,LS13 2,SHOUTING,OutofHours ,OutofHours 
01/02/2020,LS13,LS13 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
30/01/2020,LS13,LS13 2,MUSIC,OutofHours ,OutofHours 
26/01/2020,LS13,LS13 2,MUSIC,OutofHours ,OutofHours 
26/01/2020,LS13,LS13 2,MUSIC,OutofHours ,OutofHours 
19/01/2020,LS13,LS13 2,MUSIC,OutofHours ,OutofHours 
19/01/2020,LS13,LS13 2,MUSIC,OutofHours ,OutofHours 
19/01/2020,LS13,LS13 2,MUSIC,OutofHours ,OutofHours 
18/01/2020,LS13,LS13 2,SHOUTING,OutofHours ,OutofHours 
17/01/2020,LS13,LS13 2,SHOUTING,OutofHours ,OutofHours 
17/01/2020,LS13,LS13 2,MUSIC,OutofHours ,OutofHours 
16/01/2020,LS13,LS13 2,MUSIC,OutofHours ,OutofHours 
13/01/2020,LS13,LS13 2,MUSIC,OutofHours ,OutofHours 
11/01/2020,LS13,LS13 2,MUSIC,OutofHours ,OutofHours 
10/01/2020,LS13,LS13 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
20/12/2019,LS13,LS13 2,MUSIC,OutofHours ,OutofHours 
19/12/2019,LS13,LS13 2,MUSIC,OutofHours ,OutofHours 
03/12/2019,LS13,LS13 2,MUSIC,OutofHours ,OutofHours 
01/12/2019,LS13,LS13 2,MUSIC,OutofHours ,OutofHours 
25/11/2019,LS13,LS13 2,TV,OutofHours ,OutofHours 
27/03/2020,LS13,LS13 3,MUSIC,OutofHours ,OutofHours 
26/03/2020,LS13,LS13 3,ALARM,OutofHours ,OutofHours 
17/03/2020,LS13,LS13 3,DOG BARKING,OutofHours ,OutofHours 
14/03/2020,LS13,LS13 3,MUSIC,OutofHours ,OutofHours 
14/03/2020,LS13,LS13 3,MUSIC,OutofHours ,OutofHours 
13/03/2020,LS13,LS13 3,MUSIC,OutofHours ,OutofHours 
22/02/2020,LS13,LS13 3,MUSIC,OutofHours ,OutofHours 
20/02/2020,LS13,LS13 3,MUSIC,OutofHours ,OutofHours 
19/02/2020,LS13,LS13 3,DOG BARKING,OutofHours ,OutofHours 
07/02/2020,LS13,LS13 3,MUSIC,OutofHours ,OutofHours 
07/02/2020,LS13,LS13 3,MUSIC,OutofHours ,OutofHours 
06/02/2020,LS13,LS13 3,MUSIC,OutofHours ,OutofHours 
08/01/2020,LS13,LS13 3,DOG BARKING,OutofHours ,OutofHours 
06/01/2020,LS13,LS13 3,DOG BARKING,OutofHours ,OutofHours 
04/01/2020,LS13,LS13 3,MUSIC,OutofHours ,OutofHours 
23/12/2019,LS13,LS13 3,DOG BARKING,OutofHours ,OutofHours 
22/12/2019,LS13,LS13 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
17/12/2019,LS13,LS13 3,DOG BARKING,OutofHours ,OutofHours 
04/12/2019,LS13,LS13 3,DOG BARKING,OutofHours ,OutofHours 
03/12/2019,LS13,LS13 3,DOG BARKING,OutofHours ,OutofHours 
30/03/2020,LS13,LS13 4,MUSIC,OutofHours ,OutofHours 
28/03/2020,LS13,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
28/03/2020,LS13,LS13 4,MUSIC,OutofHours ,OutofHours 
26/03/2020,LS13,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
24/03/2020,LS13,LS13 4,BUILDING SITE,OutofHours ,OutofHours 
22/03/2020,LS13,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
22/03/2020,LS13,LS13 4,OTHER,OutofHours ,OutofHours 
20/03/2020,LS13,LS13 4,MUSIC,OutofHours ,OutofHours 
20/03/2020,LS13,LS13 4,MUSIC,OutofHours ,OutofHours 
19/03/2020,LS13,LS13 4,DOG BARKING,OutofHours ,OutofHours 
19/03/2020,LS13,LS13 4,SHOUTING,OutofHours ,OutofHours 
19/03/2020,LS13,LS13 4,MUSIC,OutofHours ,OutofHours 
16/03/2020,LS13,LS13 4,MUSIC,OutofHours ,OutofHours 
16/03/2020,LS13,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
15/03/2020,LS13,LS13 4,OTHER,OutofHours ,OutofHours 
14/03/2020,LS13,LS13 4,MUSIC,OutofHours ,OutofHours 
14/03/2020,LS13,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
11/03/2020,LS13,LS13 4,MUSIC,OutofHours ,OutofHours 
10/03/2020,LS13,LS13 4,MUSIC,OutofHours ,OutofHours 
10/03/2020,LS13,LS13 4,MUSIC,OutofHours ,OutofHours 
10/03/2020,LS13,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
07/03/2020,LS13,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
06/03/2020,LS13,LS13 4,DIY,OutofHours ,OutofHours 
28/02/2020,LS13,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
27/02/2020,LS13,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
20/02/2020,LS13,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
03/02/2020,LS13,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
02/02/2020,LS13,LS13 4,MUSIC,OutofHours ,OutofHours 
25/01/2020,LS13,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
22/01/2020,LS13,LS13 4,MUSIC,OutofHours ,OutofHours 
09/01/2020,LS13,LS13 4,MUSIC,OutofHours ,OutofHours 
29/12/2019,LS13,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
29/12/2019,LS13,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
29/12/2019,LS13,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
27/12/2019,LS13,LS13 4,DIY,OutofHours ,OutofHours 
24/12/2019,LS13,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
24/12/2019,LS13,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
23/12/2019,LS13,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
22/12/2019,LS13,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
22/12/2019,LS13,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
21/12/2019,LS13,LS13 4,PARTY,OutofHours ,OutofHours 
21/12/2019,Ls13,Ls13 4,SHOUTING,OutofHours ,OutofHours 
20/12/2019,LS13,LS13 4,ALARM,OutofHours ,OutofHours 
19/12/2019,LS13,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
07/12/2019,LS13,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
29/11/2019,LS13,LS13 4,MUSIC,OutofHours ,OutofHours 
15/03/2020,LS13,LS13 7,SHOUTING,OutofHours ,OutofHours 
24/03/2020,LS1,LS1 3 ,MUSIC,OutofHours ,OutofHours 
05/12/2019,LS13,LS13 2,PARTY,OutofHours ,OutofHours 
03/01/2020,LS13,LS13 4,SHOUTING,OutofHours ,OutofHours 
30/03/2020,LS14,LS14 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
29/03/2020,LS14,LS14 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
29/03/2020,LS14,LS14 1,TV,OutofHours ,OutofHours 
29/03/2020,LS14,LS14 1,TV,OutofHours ,OutofHours 
26/03/2020,LS14,LS14 1,SHOUTING,OutofHours ,OutofHours 
24/03/2020,LS14,LS14 1,MUSIC,OutofHours ,OutofHours 
24/03/2020,LS14,LS14 1,MUSIC,OutofHours ,OutofHours 
23/03/2020,LS14,LS14 1,MUSIC,OutofHours ,OutofHours 
20/03/2020,LS14,LS14 1,MUSIC,OutofHours ,OutofHours 
12/03/2020,LS14,LS14 1,MUSIC,OutofHours ,OutofHours 
11/03/2020,LS14,LS14 1,SHOUTING,OutofHours ,OutofHours 
08/03/2020,LS14,LS14 1,MUSIC,OutofHours ,OutofHours 
07/03/2020,LS14,LS14 1,MUSIC,OutofHours ,OutofHours 
26/02/2020,LS14,LS14 1,MUSIC,OutofHours ,OutofHours 
23/02/2020,LS14,LS14 1,MUSIC,OutofHours ,OutofHours 
22/02/2020,LS14,LS14 1,MUSIC,OutofHours ,OutofHours 
20/02/2020,LS14,LS14 1,PARTY,OutofHours ,OutofHours 
20/02/2020,LS14,LS14 1,PARTY,OutofHours ,OutofHours 
18/02/2020,LS14,LS14 1,MUSIC,OutofHours ,OutofHours 
15/02/2020,LS14,LS14 1,MUSIC,OutofHours ,OutofHours 
02/02/2020,LS14,LS14 1,PARTY,OutofHours ,OutofHours 
02/02/2020,LS14,LS14 1,PARTY,OutofHours ,OutofHours 
26/01/2020,LS14,LS14 1,MUSIC,OutofHours ,OutofHours 
25/01/2020,LS14,LS14 1,MUSIC,OutofHours ,OutofHours 
22/01/2020,LS14,LS14 1,SHOUTING,OutofHours ,OutofHours 
22/01/2020,LS14,LS14 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
22/01/2020,LS14,LS14 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
16/01/2020,LS14,LS14 1,MUSIC,OutofHours ,OutofHours 
14/01/2020,LS14,LS14 1,DIY,OutofHours ,OutofHours 
11/01/2020,LS14,LS14 1,MUSIC,OutofHours ,OutofHours 
07/01/2020,LS14,LS14 1,MUSIC,OutofHours ,OutofHours 
06/01/2020,LS14,LS14 1,DIY,OutofHours ,OutofHours 
05/01/2020,LS14,LS14 1,TV,OutofHours ,OutofHours 
04/01/2020,LS14,LS14 1,MUSIC,OutofHours ,OutofHours 
02/01/2020,LS14,LS14 1,DIY,OutofHours ,OutofHours 
02/01/2020,LS14,LS14 1,MUSIC,OutofHours ,OutofHours 
02/01/2020,LS14,LS14 1,MUSIC,OutofHours ,OutofHours 
02/01/2020,LS14,LS14 1,MUSIC,OutofHours ,OutofHours 
28/12/2019,LS14,LS14 1,PARTY,OutofHours ,OutofHours 
27/12/2019,LS14,LS14 1,MUSIC,OutofHours ,OutofHours 
21/12/2019,LS14,LS14 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
17/12/2019,LS14,LS14 1,MUSIC,OutofHours ,OutofHours 
15/12/2019,LS14,LS14 1,MUSIC,OutofHours ,OutofHours 
13/12/2019,LS14,LS14 1,MUSIC,OutofHours ,OutofHours 
12/12/2019,LS14,LS14 1,MUSIC,OutofHours ,OutofHours 
11/12/2019,LS14,LS14 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
29/03/2020,LS14,LS14 2,MUSIC,OutofHours ,OutofHours 
28/03/2020,LS14,LS14 2,MUSIC,OutofHours ,OutofHours 
26/03/2020,LS14,LS14 2,MUSIC,OutofHours ,OutofHours 
26/03/2020,LS14,LS14 2,MUSIC,OutofHours ,OutofHours 
05/03/2020,LS14,LS14 2,MUSIC,OutofHours ,OutofHours 
14/02/2020,LS14,LS14 2,MUSIC,OutofHours ,OutofHours 
15/01/2020,LS14,LS14 2,MUSIC,OutofHours ,OutofHours 
24/12/2019,LS14,LS14 2,MUSIC,OutofHours ,OutofHours 
19/03/2020,LS14,LS14 3,PARTY,OutofHours ,OutofHours 
19/03/2020,LS14,LS14 3,MUSIC,OutofHours ,OutofHours 
16/03/2020,LS14,LS14 3,MUSIC,OutofHours ,OutofHours 
15/03/2020,LS14,LS14 3,MUSIC,OutofHours ,OutofHours 
15/01/2020,LS14,LS14 3,OTHER,OutofHours ,OutofHours 
16/03/2020,LS14,LS14 4,MUSIC,OutofHours ,OutofHours 
07/03/2020,LS14,LS14 4,MUSIC,OutofHours ,OutofHours 
31/03/2020,LS14,LS14 5,OTHER,OutofHours ,OutofHours 
14/03/2020,LS14,LS14 5,MUSIC,OutofHours ,OutofHours 
13/03/2020,LS14,LS14 5,SHOUTING,OutofHours ,OutofHours 
12/03/2020,LS14,LS14 5,OTHER,OutofHours ,OutofHours 
27/02/2020,LS14,LS14 5,SHOUTING,OutofHours ,OutofHours 
20/02/2020,LS14,LS14 5,ALARM,OutofHours ,OutofHours 
15/02/2020,LS14,LS14 5,MUSIC,OutofHours ,OutofHours 
26/01/2020,LS14,LS14 5,MUSIC,OutofHours ,OutofHours 
21/01/2020,LS14,LS14 5,MUSIC,OutofHours ,OutofHours 
15/01/2020,LS14,LS14 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
09/01/2020,LS14,LS14 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
14/12/2019,LS14,LS14 5,MUSIC,OutofHours ,OutofHours 
13/12/2019,LS14,LS14 5,PARTY,OutofHours ,OutofHours 
13/12/2019,LS14,LS14 5,SHOUTING,OutofHours ,OutofHours 
11/12/2019,LS14,LS14 5,MUSIC,OutofHours ,OutofHours 
26/11/2019,LS14,LS14 5,SHOUTING,OutofHours ,OutofHours 
28/03/2020,LS14,LS14 6,MUSIC,OutofHours ,OutofHours 
23/03/2020,LS14,LS14 6,DOG BARKING,OutofHours ,OutofHours 
21/03/2020,LS14,LS14 6,MUSIC,OutofHours ,OutofHours 
20/03/2020,LS14,LS14 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
20/03/2020,LS14,LS14 6,DOG BARKING,OutofHours ,OutofHours 
20/03/2020,LS14,LS14 6,DOG BARKING,OutofHours ,OutofHours 
14/03/2020,LS14,LS14 6,MUSIC,OutofHours ,OutofHours 
09/03/2020,LS14,LS14 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
04/03/2020,LS14,LS14 6,DOG BARKING,OutofHours ,OutofHours 
02/03/2020,LS14,LS14 6,MUSIC,OutofHours ,OutofHours 
07/02/2020,LS14,LS14 6,DOG BARKING,OutofHours ,OutofHours 
05/02/2020,LS14,LS14 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
03/02/2020,LS14,LS14 6,DOG BARKING,OutofHours ,OutofHours 
02/02/2020,LS14,LS14 6,MUSIC,OutofHours ,OutofHours 
01/02/2020,LS14,LS14 6,DOG BARKING,OutofHours ,OutofHours 
01/02/2020,LS14,LS14 6,DOG BARKING,OutofHours ,OutofHours 
31/01/2020,LS14,LS14 6,MUSIC,OutofHours ,OutofHours 
23/01/2020,LS14,LS14 6,MUSIC,OutofHours ,OutofHours 
21/01/2020,LS14,LS14 6,DOG BARKING,OutofHours ,OutofHours 
20/01/2020,LS14,LS14 6,TV,OutofHours ,OutofHours 
19/01/2020,LS14,LS14 6,SHOUTING,OutofHours ,OutofHours 
19/01/2020,LS14,LS14 6,TV,OutofHours ,OutofHours 
18/01/2020,LS14,LS14 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
12/01/2020,LS14,LS14 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
12/01/2020,LS14,LS14 6,MUSIC,OutofHours ,OutofHours 
11/01/2020,LS14,LS14 6,DOG BARKING,OutofHours ,OutofHours 
30/12/2019,LS14,LS14 6,MUSIC,OutofHours ,OutofHours 
28/12/2019,LS14,LS14 6,MUSIC,OutofHours ,OutofHours 
18/12/2019,LS14,LS14 6,MUSIC,OutofHours ,OutofHours 
15/12/2019,LS14,LS14 6,MUSIC,OutofHours ,OutofHours 
13/12/2019,LS14,LS14 6,MUSIC,OutofHours ,OutofHours 
12/12/2019,LS14,LS14 6,MUSIC,OutofHours ,OutofHours 
09/12/2019,LS14,LS14 6,SHOUTING,OutofHours ,OutofHours 
01/12/2019,LS14,LS14 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
01/12/2019,LS14,LS14 6,MUSIC,OutofHours ,OutofHours 
30/11/2019,LS14,LS14 6,PARTY,OutofHours ,OutofHours 
29/11/2019,LS14,LS14 6,MUSIC,OutofHours ,OutofHours 
05/12/2019,LS1 ,LS1 4,BUILDING SITE,OutofHours ,OutofHours 
07/03/2020,LS15,LS15 0,OTHER,OutofHours ,OutofHours 
07/01/2020,LS15,LS15 0,MUSIC,OutofHours ,OutofHours 
06/01/2020,LS15,LS15 0,MUSIC,OutofHours ,OutofHours 
14/12/2019,LS15,LS15 0,SHOUTING,OutofHours ,OutofHours 
04/01/2020,LS15,LS15 4,MUSIC,OutofHours ,OutofHours 
30/03/2020,LS15,LS15 7,MUSIC,OutofHours ,OutofHours 
29/03/2020,LS15,LS15 7,MUSIC,OutofHours ,OutofHours 
27/03/2020,LS15,LS15 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
22/03/2020,LS15,LS15 7,MUSIC,OutofHours ,OutofHours 
18/03/2020,LS15,LS15 7,MUSIC,OutofHours ,OutofHours 
07/03/2020,LS15,LS15 7,PARTY,OutofHours ,OutofHours 
