Date,Occurrence,Postcode,Sr_Num,Enq_Type,,,
20/04/2013,Music,LS4 2,OutofHours,OutofHours,,,
20/04/2013,Music,LS4 2,OutofHours,OutofHours,,,
20/04/2013,Music,LS6 1,OutofHours,OutofHours,,,
20/04/2013,Music,LS6 1,OutofHours,OutofHours,,,
20/04/2013,Music,LS7 2,OutofHours,OutofHours,,,
20/04/2013,Music,LS8 1,OutofHours,OutofHours,,,
20/04/2013,Music,LS8 3,OutofHours,OutofHours,,,
20/04/2013,Music,LS9 6,OutofHours,OutofHours,,,
20/04/2013,Music,LS9 6,OutofHours,OutofHours,,,
20/04/2013,Music,LS9 6,OutofHours,OutofHours,,,
20/04/2013,Music,WF10 2,OutofHours,OutofHours,,,
20/04/2013,Music,WF3 2,OutofHours,OutofHours,,,
20/04/2013,Music,LS8 2,OutofHours,OutofHours,,,
20/04/2013,Music,WF3 2,OutofHours,OutofHours,,,
20/04/2013,Party,LS10 3,OutofHours,OutofHours,,,
20/04/2013,Party,LS11 0,OutofHours,OutofHours,,,
20/04/2013,Party,LS17 5,OutofHours,OutofHours,,,
20/04/2013,Party,LS17 5,OutofHours,OutofHours,,,
20/04/2013,Other,LS6 3,OutofHours,OutofHours,,,
21/04/2013,Alarm,LS12 2,OutofHours,OutofHours,,,
21/04/2013,Alarm,LS12 2,OutofHours,OutofHours,,,
21/04/2013,Alarm,LS2 9,OutofHours,OutofHours,,,
21/04/2013,Alarm,LS6 1,OutofHours,OutofHours,,,
21/04/2013,Alarm,LS6 1,OutofHours,OutofHours,,,
21/04/2013,Barking Dog,LS8 2,OutofHours,OutofHours,,,
21/04/2013,DIY,LS28 7,OutofHours,OutofHours,,,
21/04/2013,Other,LS20 9,OutofHours,OutofHours,,,
21/04/2013,Music,LS1 2,OutofHours,OutofHours,,,
21/04/2013,Music,LS10 4,OutofHours,OutofHours,,,
21/04/2013,Music,LS11 7,OutofHours,OutofHours,,,
21/04/2013,Music,LS12 3,OutofHours,OutofHours,,,
21/04/2013,Music,LS13 2,OutofHours,OutofHours,,,
21/04/2013,Music,LS13 3,OutofHours,OutofHours,,,
21/04/2013,Music,LS14 1,OutofHours,OutofHours,,,
21/04/2013,Music,LS14 6,OutofHours,OutofHours,,,
21/04/2013,Music,LS16 5,OutofHours,OutofHours,,,
21/04/2013,Music,LS16 5,OutofHours,OutofHours,,,
21/04/2013,Music,LS16 7,OutofHours,OutofHours,,,
21/04/2013,Music,LS18 5,OutofHours,OutofHours,,,
21/04/2013,Music,LS18 5,OutofHours,OutofHours,,,
21/04/2013,Music,LS20 8,OutofHours,OutofHours,,,
21/04/2013,Music,LS3 1,OutofHours,OutofHours,,,
21/04/2013,Music,LS4 2,OutofHours,OutofHours,,,
21/04/2013,Music,LS4 2,OutofHours,OutofHours,,,
21/04/2013,Music,LS4 2,OutofHours,OutofHours,,,
21/04/2013,Music,LS5 3,OutofHours,OutofHours,,,
21/04/2013,Music,LS6 1,OutofHours,OutofHours,,,
21/04/2013,Music,LS6 2,OutofHours,OutofHours,,,
21/04/2013,Music,LS6 3,OutofHours,OutofHours,,,
21/04/2013,Music,LS6 3,OutofHours,OutofHours,,,
21/04/2013,Music,LS6 4,OutofHours,OutofHours,,,
21/04/2013,Music,LS6 4,OutofHours,OutofHours,,,
21/04/2013,Music,LS7 1,OutofHours,OutofHours,,,
21/04/2013,Music,LS8 1,OutofHours,OutofHours,,,
21/04/2013,Music,LS8 1,OutofHours,OutofHours,,,
21/04/2013,Music,LS9 6,OutofHours,OutofHours,,,
21/04/2013,Music,LS9 6,OutofHours,OutofHours,,,
21/04/2013,Music,LS9 7,OutofHours,OutofHours,,,
21/04/2013,Music,WF3 3,OutofHours,OutofHours,,,
21/04/2013,Music,,OutofHours,OutofHours,,,
21/04/2013,Music,LS21 3,OutofHours,OutofHours,,,
21/04/2013,Music,LS6 1,OutofHours,OutofHours,,,
21/04/2013,Party,LS13 2,OutofHours,OutofHours,,,
21/04/2013,Party,LS13 2,OutofHours,OutofHours,,,
21/04/2013,Other,LS12 2,OutofHours,OutofHours,,,
21/04/2013,Other,LS10 4,OutofHours,OutofHours,,,
21/04/2013,TV,LS13 2,OutofHours,OutofHours,,,
21/04/2013,TV,LS13 2,OutofHours,OutofHours,,,
22/04/2013,Alarm,LS28 7,OutofHours,OutofHours,,,
22/04/2013,Alarm,LS6 1,OutofHours,OutofHours,,,
22/04/2013,Barking Dog,LS17 5,OutofHours,OutofHours,,,
22/04/2013,Barking Dog,,OutofHours,OutofHours,,,
22/04/2013,Other,LS10 4,OutofHours,OutofHours,,,
22/04/2013,Music,LS14 1,OutofHours,OutofHours,,,
22/04/2013,Music,LS14 6,OutofHours,OutofHours,,,
22/04/2013,Music,LS27 8,OutofHours,OutofHours,,,
22/04/2013,Music,LS6 1,OutofHours,OutofHours,,,
22/04/2013,Music,LS6 1,OutofHours,OutofHours,,,
22/04/2013,Music,LS6 1,OutofHours,OutofHours,,,
22/04/2013,Music,LS7 1,OutofHours,OutofHours,,,
22/04/2013,Music,LS9 6,OutofHours,OutofHours,,,
23/04/2013,Barking Dog,,OutofHours,OutofHours,,,
23/04/2013,Barking Dog,,OutofHours,OutofHours,,,
23/04/2013,Music,LS10 3,OutofHours,OutofHours,,,
23/04/2013,Music,LS10 3,OutofHours,OutofHours,,,
23/04/2013,Music,LS11 6,OutofHours,OutofHours,,,
23/04/2013,Music,LS14 5,OutofHours,OutofHours,,,
23/04/2013,Music,LS26 0,OutofHours,OutofHours,,,
23/04/2013,Music,LS6 1,OutofHours,OutofHours,,,
23/04/2013,Music,LS6 1,OutofHours,OutofHours,,,
23/04/2013,Music,LS6 1,OutofHours,OutofHours,,,
23/04/2013,Music,LS8 3,OutofHours,OutofHours,,,
23/04/2013,Music,LS8 5,OutofHours,OutofHours,,,
23/04/2013,Music,LS8 5,OutofHours,OutofHours,,,
23/04/2013,Party,LS5 3,OutofHours,OutofHours,,,
24/04/2013,Barking Dog,LS16 7,OutofHours,OutofHours,,,
24/04/2013,Barking Dog,WF3 1,OutofHours,OutofHours,,,
24/04/2013,Music,LS10 4,OutofHours,OutofHours,,,
24/04/2013,Music,LS11 7,OutofHours,OutofHours,,,
24/04/2013,Music,LS12 2,OutofHours,OutofHours,,,
24/04/2013,Music,LS12 2,OutofHours,OutofHours,,,
24/04/2013,Music,LS12 5,OutofHours,OutofHours,,,
24/04/2013,Music,LS13 4,OutofHours,OutofHours,,,
24/04/2013,Music,LS14 1,OutofHours,OutofHours,,,
24/04/2013,Music,LS14 1,OutofHours,OutofHours,,,
24/04/2013,Music,LS14 6,OutofHours,OutofHours,,,
24/04/2013,Music,LS26 0,OutofHours,OutofHours,,,
24/04/2013,Music,LS3 1,OutofHours,OutofHours,,,
24/04/2013,Music,LS4 2,OutofHours,OutofHours,,,
24/04/2013,Music,LS6 3,OutofHours,OutofHours,,,
24/04/2013,Music,LS6 4,OutofHours,OutofHours,,,
24/04/2013,Music,LS8 3,OutofHours,OutofHours,,,
24/04/2013,Music,LS8 4,OutofHours,OutofHours,,,
24/04/2013,Music,LS9 6,OutofHours,OutofHours,,,
24/04/2013,Music,LS9 6,OutofHours,OutofHours,,,
24/04/2013,Music,LS9 7,OutofHours,OutofHours,,,
25/04/2013,Other,LS23 6,OutofHours,OutofHours,,,
25/04/2013,Other,LS5 3,OutofHours,OutofHours,,,
25/04/2013,Music,LS10 4,OutofHours,OutofHours,,,
25/04/2013,Music,LS11 7,OutofHours,OutofHours,,,
25/04/2013,Music,LS11 7,OutofHours,OutofHours,,,
25/04/2013,Music,LS11 7,OutofHours,OutofHours,,,
25/04/2013,Music,LS13 1,OutofHours,OutofHours,,,
25/04/2013,Music,LS17 7,OutofHours,OutofHours,,,
25/04/2013,Music,LS26 0,OutofHours,OutofHours,,,
25/04/2013,Music,LS28 9,OutofHours,OutofHours,,,
25/04/2013,Music,LS6 2,OutofHours,OutofHours,,,
25/04/2013,Music,LS6 3,OutofHours,OutofHours,,,
25/04/2013,Music,LS6 3,OutofHours,OutofHours,,,
25/04/2013,Music,LS9 6,OutofHours,OutofHours,,,
25/04/2013,Music,LS9 6,OutofHours,OutofHours,,,
25/04/2013,Music,LS9 6,OutofHours,OutofHours,,,
25/04/2013,Music,LS9 7,OutofHours,OutofHours,,,
25/04/2013,Music,LS9 7,OutofHours,OutofHours,,,
25/04/2013,tv,LS27 7,OutofHours,OutofHours,,,
26/04/2013,Alarm,LS6 1,OutofHours,OutofHours,,,
26/04/2013,Barking Dog,LS16 7,OutofHours,OutofHours,,,
26/04/2013,Barking Dog,LS26 8,OutofHours,OutofHours,,,
26/04/2013,Barking Dog,WF3 1,OutofHours,OutofHours,,,
26/04/2013,Other,LS11 0,OutofHours,OutofHours,,,
26/04/2013,Music,LS7 1,OutofHours,OutofHours,,,
26/04/2013,Music,LS11 9,OutofHours,OutofHours,,,
26/04/2013,Music,LS11 9,OutofHours,OutofHours,,,
26/04/2013,Music,LS12 6,OutofHours,OutofHours,,,
26/04/2013,Music,LS13 2,OutofHours,OutofHours,,,
26/04/2013,Music,LS14 6,OutofHours,OutofHours,,,
26/04/2013,Music,LS16 5,OutofHours,OutofHours,,,
26/04/2013,Music,LS16 7,OutofHours,OutofHours,,,
26/04/2013,Music,LS26 0,OutofHours,OutofHours,,,
26/04/2013,Music,LS27 7,OutofHours,OutofHours,,,
26/04/2013,Music,LS27 8,OutofHours,OutofHours,,,
26/04/2013,Music,LS4 2,OutofHours,OutofHours,,,
26/04/2013,Music,LS6 3,OutofHours,OutofHours,,,
26/04/2013,Music,LS7 4,OutofHours,OutofHours,,,
26/04/2013,Music,LS8 3,OutofHours,OutofHours,,,
26/04/2013,Music,LS9 6,OutofHours,OutofHours,,,
26/04/2013,Music,LS9 6,OutofHours,OutofHours,,,
26/04/2013,Music,LS9 7,OutofHours,OutofHours,,,
26/04/2013,TV,LS17 8,OutofHours,OutofHours,,,
27/04/2013,Barking Dog,LS14 1,OutofHours,OutofHours,,,
27/04/2013,Barking Dog,LS27 0,OutofHours,OutofHours,,,
27/04/2013,Barking Dog,LS22 6,OutofHours,OutofHours,,,
27/04/2013,Other,LS11 6,OutofHours,OutofHours,,,
27/04/2013,Other,LS16 7,OutofHours,OutofHours,,,
27/04/2013,Other,LS17 8,OutofHours,OutofHours,,,
27/04/2013,Music,BD11 1,OutofHours,OutofHours,,,
27/04/2013,Music,LS10 4,OutofHours,OutofHours,,,
27/04/2013,Music,LS11 6,OutofHours,OutofHours,,,
27/04/2013,Music,LS11 9,OutofHours,OutofHours,,,
27/04/2013,Music,LS12 3,OutofHours,OutofHours,,,
27/04/2013,Music,LS12 3,OutofHours,OutofHours,,,
27/04/2013,Music,LS12 3,OutofHours,OutofHours,,,
27/04/2013,Music,LS13 4,OutofHours,OutofHours,,,
27/04/2013,Music,LS14 1,OutofHours,OutofHours,,,
27/04/2013,Music,LS14 5,OutofHours,OutofHours,,,
27/04/2013,Music,LS14 6,OutofHours,OutofHours,,,
27/04/2013,Music,LS16 5,OutofHours,OutofHours,,,
27/04/2013,Music,LS17 5,OutofHours,OutofHours,,,
27/04/2013,Music,LS21 3,OutofHours,OutofHours,,,
27/04/2013,Music,LS22 6,OutofHours,OutofHours,,,
27/04/2013,Music,LS26 0,OutofHours,OutofHours,,,
27/04/2013,Music,LS26 0,OutofHours,OutofHours,,,
27/04/2013,Music,LS27 0,OutofHours,OutofHours,,,
27/04/2013,Music,LS27 7,OutofHours,OutofHours,,,
27/04/2013,Music,LS27 8,OutofHours,OutofHours,,,
27/04/2013,Music,LS4 2,OutofHours,OutofHours,,,
27/04/2013,Music,LS6 1,OutofHours,OutofHours,,,
27/04/2013,Music,LS6 1,OutofHours,OutofHours,,,
27/04/2013,Music,LS6 2,OutofHours,OutofHours,,,
27/04/2013,Music,LS7 2,OutofHours,OutofHours,,,
27/04/2013,Music,LS7 2,OutofHours,OutofHours,,,
27/04/2013,Music,LS9 6,OutofHours,OutofHours,,,
27/04/2013,Music,LS9 7,OutofHours,OutofHours,,,
27/04/2013,Music,WF3 2,OutofHours,OutofHours,,,
27/04/2013,Music,WF3 2,OutofHours,OutofHours,,,
27/04/2013,Party,LS14 6,OutofHours,OutofHours,,,
27/04/2013,Party,LS17 5,OutofHours,OutofHours,,,
27/04/2013,Party,LS17 5,OutofHours,OutofHours,,,
27/04/2013,Party,LS6 1,OutofHours,OutofHours,,,
27/04/2013,Party,LS6 1,OutofHours,OutofHours,,,
27/04/2013,Other,LS27 7,OutofHours,OutofHours,,,
27/04/2013,TV,LS14 1,OutofHours,OutofHours,,,
28/04/2013,Barking Dog,LS10 3,OutofHours,OutofHours,,,
28/04/2013,Barking Dog,LS6 1,OutofHours,OutofHours,,,
28/04/2013,Barking Dog,LS8 2,OutofHours,OutofHours,,,
28/04/2013,Other,LS12 2,OutofHours,OutofHours,,,
28/04/2013,Other,LS16 7,OutofHours,OutofHours,,,
28/04/2013,Other,LS28 9,OutofHours,OutofHours,,,
28/04/2013,Other,LS27 7,OutofHours,OutofHours,,,
28/04/2013,Other,LS9 0,OutofHours,OutofHours,,,
28/04/2013,Music,BD11 1,OutofHours,OutofHours,,,
28/04/2013,Music,LS11 6,OutofHours,OutofHours,,,
28/04/2013,Music,LS11 9,OutofHours,OutofHours,,,
28/04/2013,Music,LS13 3,OutofHours,OutofHours,,,
28/04/2013,Music,LS14 6,OutofHours,OutofHours,,,
28/04/2013,Music,LS15 8,OutofHours,OutofHours,,,
28/04/2013,Music,LS16 5,OutofHours,OutofHours,,,
28/04/2013,Music,LS17 5,OutofHours,OutofHours,,,
28/04/2013,Music,LS2 8,OutofHours,OutofHours,,,
28/04/2013,Music,LS2 9,OutofHours,OutofHours,,,
28/04/2013,Music,LS21 3,OutofHours,OutofHours,,,
28/04/2013,Music,LS3 1,OutofHours,OutofHours,,,
28/04/2013,Music,LS3 1,OutofHours,OutofHours,,,
28/04/2013,Music,LS5 3,OutofHours,OutofHours,,,
28/04/2013,Music,LS6 1,OutofHours,OutofHours,,,
28/04/2013,Music,LS6 1,OutofHours,OutofHours,,,
28/04/2013,Music,LS6 1,OutofHours,OutofHours,,,
28/04/2013,Music,LS6 1,OutofHours,OutofHours,,,
28/04/2013,Music,LS6 2,OutofHours,OutofHours,,,
28/04/2013,Music,LS6 2,OutofHours,OutofHours,,,
28/04/2013,Music,LS6 3,OutofHours,OutofHours,,,
28/04/2013,Music,LS6 4,OutofHours,OutofHours,,,
28/04/2013,Music,LS7 3,OutofHours,OutofHours,,,
28/04/2013,Music,LS8 2,OutofHours,OutofHours,,,
28/04/2013,Music,LS8 3,OutofHours,OutofHours,,,
28/04/2013,Music,LS9 8,OutofHours,OutofHours,,,
28/04/2013,Music,WF3 1,OutofHours,OutofHours,,,
28/04/2013,Party,LS11 7,OutofHours,OutofHours,,,
28/04/2013,Party,LS12 1,OutofHours,OutofHours,,,
28/04/2013,Party,LS18 5,OutofHours,OutofHours,,,
28/04/2013,Party,LS22 6,OutofHours,OutofHours,,,
29/04/2013,Alarm,LS6 2,OutofHours,OutofHours,,,
29/04/2013,Barking Dog,WF3 1,OutofHours,OutofHours,,,
29/04/2013,Music,LS16 5,OutofHours,OutofHours,,,
29/04/2013,Music,LS26 0,OutofHours,OutofHours,,,
29/04/2013,Music,LS4 2,OutofHours,OutofHours,,,
29/04/2013,Music,LS6 1,OutofHours,OutofHours,,,
29/04/2013,Music,LS6 1,OutofHours,OutofHours,,,
29/04/2013,Music,LS8 3,OutofHours,OutofHours,,,
29/04/2013,Music,LS8 4,OutofHours,OutofHours,,,
29/04/2013,Music,LS9 6,OutofHours,OutofHours,,,
29/04/2013,Music,LS9 6,OutofHours,OutofHours,,,
29/04/2013,TV,LS27 9,OutofHours,OutofHours,,,
30/04/2013,Barking Dog,LS16 6,OutofHours,OutofHours,,,
30/04/2013,Barking Dog,WF3 1,OutofHours,OutofHours,,,
30/04/2013,Music,LS11 6,OutofHours,OutofHours,,,
30/04/2013,Music,LS14 6,OutofHours,OutofHours,,,
30/04/2013,Music,LS16 5,OutofHours,OutofHours,,,
30/04/2013,Music,LS17 5,OutofHours,OutofHours,,,
30/04/2013,Music,LS18 4,OutofHours,OutofHours,,,
30/04/2013,Music,LS8 3,OutofHours,OutofHours,,,
30/04/2013,Music,LS8 3,OutofHours,OutofHours,,,
30/04/2013,Music,LS9 7,OutofHours,OutofHours,,,
01/05/2013,Barking Dog,WF3 1,OutofHours,OutofHours,,,
01/05/2013,Other,LS13 2,OutofHours,OutofHours,,,
01/05/2013,Music,LS14 6,OutofHours,OutofHours,,,
01/05/2013,Music,LS2 7,OutofHours,OutofHours,,,
01/05/2013,Music,LS6 3,OutofHours,OutofHours,,,
01/05/2013,Music,LS8 3,OutofHours,OutofHours,,,
01/05/2013,Music,LS9 6,OutofHours,OutofHours,,,
01/05/2013,Other,WF3 3,OutofHours,OutofHours,,,
02/05/2013,Alarm,LS4 2,OutofHours,OutofHours,,,
02/05/2013,Barking Dog,LS27 8,OutofHours,OutofHours,,,
02/05/2013,Barking Dog,LS12 2,OutofHours,OutofHours,,,
02/05/2013,Barking Dog,WF3 1,OutofHours,OutofHours,,,
02/05/2013,Other,LS9 7,OutofHours,OutofHours,,,
02/05/2013,Other,LS6 1,OutofHours,OutofHours,,,
02/05/2013,Music,LS13 2,OutofHours,OutofHours,,,
02/05/2013,Music,LS13 2,OutofHours,OutofHours,,,
02/05/2013,Music,LS13 4,OutofHours,OutofHours,,,
02/05/2013,Music,LS13 4,OutofHours,OutofHours,,,
02/05/2013,Music,LS16 5,OutofHours,OutofHours,,,
02/05/2013,Music,LS16 5,OutofHours,OutofHours,,,
02/05/2013,Music,LS17 8,OutofHours,OutofHours,,,
02/05/2013,Music,LS6 1,OutofHours,OutofHours,,,
02/05/2013,Music,LS7 1,OutofHours,OutofHours,,,
02/05/2013,Music,LS7 4,OutofHours,OutofHours,,,
02/05/2013,Music,LS8 5,OutofHours,OutofHours,,,
02/05/2013,Party,LS1 2,OutofHours,OutofHours,,,
02/05/2013,Party,LS27 8,OutofHours,OutofHours,,,
02/05/2013,Party,LS6 1,OutofHours,OutofHours,,,
03/05/2013,Alarm,LS19 6,OutofHours,OutofHours,,,
03/05/2013,Barking Dog,WF3 1,OutofHours,OutofHours,,,
03/05/2013,Other,LS17 7,OutofHours,OutofHours,,,
03/05/2013,Other,LS17 5,OutofHours,OutofHours,,,
03/05/2013,Other,LS18 4,OutofHours,OutofHours,,,
03/05/2013,Music,LS11 9,OutofHours,OutofHours,,,
03/05/2013,Music,LS11 9,OutofHours,OutofHours,,,
03/05/2013,Music,LS12 1,OutofHours,OutofHours,,,
03/05/2013,Music,LS12 1,OutofHours,OutofHours,,,
03/05/2013,Music,LS12 3,OutofHours,OutofHours,,,
03/05/2013,Music,LS17 5,OutofHours,OutofHours,,,
03/05/2013,Music,LS17 6,OutofHours,OutofHours,,,
03/05/2013,Music,LS26 0,OutofHours,OutofHours,,,
03/05/2013,Music,LS3 1,OutofHours,OutofHours,,,
03/05/2013,Music,LS3 1,OutofHours,OutofHours,,,
03/05/2013,Music,LS6 1,OutofHours,OutofHours,,,
03/05/2013,Music,LS6 1,OutofHours,OutofHours,,,
03/05/2013,Music,LS6 1,OutofHours,OutofHours,,,
03/05/2013,Music,LS6 2,OutofHours,OutofHours,,,
03/05/2013,Music,LS6 3,OutofHours,OutofHours,,,
03/05/2013,Music,LS8 3,OutofHours,OutofHours,,,
03/05/2013,Music,LS8 5,OutofHours,OutofHours,,,
03/05/2013,Music,LS8 5,OutofHours,OutofHours,,,
03/05/2013,Music,LS8 5,OutofHours,OutofHours,,,
03/05/2013,Party,LS13 2,OutofHours,OutofHours,,,
03/05/2013,Party,LS4 2,OutofHours,OutofHours,,,
04/05/2013,Other,LS10 3,OutofHours,OutofHours,,,
04/05/2013,Other,LS9 6,OutofHours,OutofHours,,,
04/05/2013,Music,LS10 4,OutofHours,OutofHours,,,
04/05/2013,Music,LS10 4,OutofHours,OutofHours,,,
04/05/2013,Music,LS11 5,OutofHours,OutofHours,,,
04/05/2013,Music,LS11 8,OutofHours,OutofHours,,,
04/05/2013,Music,LS11 9,OutofHours,OutofHours,,,
04/05/2013,Music,LS11 9,OutofHours,OutofHours,,,
04/05/2013,Music,LS12 3,OutofHours,OutofHours,,,
04/05/2013,Music,LS12 5,OutofHours,OutofHours,,,
04/05/2013,Music,LS12 6,OutofHours,OutofHours,,,
04/05/2013,Music,LS13 2,OutofHours,OutofHours,,,
04/05/2013,Music,LS13 2,OutofHours,OutofHours,,,
04/05/2013,Music,LS13 2,OutofHours,OutofHours,,,
04/05/2013,Music,LS13 4,OutofHours,OutofHours,,,
04/05/2013,Music,LS15 7,OutofHours,OutofHours,,,
04/05/2013,Music,LS15 7,OutofHours,OutofHours,,,
04/05/2013,Music,LS17 5,OutofHours,OutofHours,,,
04/05/2013,Music,LS17 6,OutofHours,OutofHours,,,
04/05/2013,Music,LS17 8,OutofHours,OutofHours,,,
04/05/2013,Music,LS26 0,OutofHours,OutofHours,,,
04/05/2013,Music,LS26 0,OutofHours,OutofHours,,,
04/05/2013,Music,LS6 1,OutofHours,OutofHours,,,
04/05/2013,Music,LS6 1,OutofHours,OutofHours,,,
04/05/2013,Music,LS6 1,OutofHours,OutofHours,,,
04/05/2013,Music,LS6 1,OutofHours,OutofHours,,,
04/05/2013,Music,LS6 2,OutofHours,OutofHours,,,
04/05/2013,Music,LS6 2,OutofHours,OutofHours,,,
04/05/2013,Music,LS6 3,OutofHours,OutofHours,,,
04/05/2013,Music,LS7 2,OutofHours,OutofHours,,,
04/05/2013,Music,LS8 5,OutofHours,OutofHours,,,
04/05/2013,Music,LS9 0,OutofHours,OutofHours,,,
04/05/2013,Music,LS9 0,OutofHours,OutofHours,,,
04/05/2013,Music,LS9 7,OutofHours,OutofHours,,,
04/05/2013,Music,WF3 2,OutofHours,OutofHours,,,
04/05/2013,Music,WF3 2,OutofHours,OutofHours,,,
04/05/2013,Party,LS12 1,OutofHours,OutofHours,,,
04/05/2013,Party,LS15 8,OutofHours,OutofHours,,,
04/05/2013,Party,,OutofHours,OutofHours,,,
04/05/2013,Other,LS27 7,OutofHours,OutofHours,,,
04/05/2013,Other,LS6 1,OutofHours,OutofHours,,,
05/05/2013,Alarm,LS25 7,OutofHours,OutofHours,,,
05/05/2013,Barking Dog,LS8 2,OutofHours,OutofHours,,,
05/05/2013,Other,LS8 2,OutofHours,OutofHours,,,
05/05/2013,Music,BD4 8,OutofHours,OutofHours,,,
05/05/2013,Music,LS10 1,OutofHours,OutofHours,,,
05/05/2013,Music,LS10 1,OutofHours,OutofHours,,,
05/05/2013,Music,LS10 3,OutofHours,OutofHours,,,
05/05/2013,Music,LS10 4,OutofHours,OutofHours,,,
05/05/2013,Music,LS11 0,OutofHours,OutofHours,,,
05/05/2013,Music,LS11 9,OutofHours,OutofHours,,,
05/05/2013,Music,LS12 2,OutofHours,OutofHours,,,
05/05/2013,Music,LS13 2,OutofHours,OutofHours,,,
05/05/2013,Music,LS13 4,OutofHours,OutofHours,,,
05/05/2013,Music,LS14 5,OutofHours,OutofHours,,,
05/05/2013,Music,LS14 5,OutofHours,OutofHours,,,
05/05/2013,Music,LS14 6,OutofHours,OutofHours,,,
05/05/2013,Music,LS14 6,OutofHours,OutofHours,,,
05/05/2013,Music,LS14 6,OutofHours,OutofHours,,,
05/05/2013,Music,LS15 8,OutofHours,OutofHours,,,
05/05/2013,Music,LS16 7,OutofHours,OutofHours,,,
05/05/2013,Music,LS17 8,OutofHours,OutofHours,,,
05/05/2013,Music,LS17 8,OutofHours,OutofHours,,,
05/05/2013,Music,LS18 5,OutofHours,OutofHours,,,
05/05/2013,Music,LS2 7,OutofHours,OutofHours,,,
05/05/2013,Music,LS2 7,OutofHours,OutofHours,,,
05/05/2013,Music,LS25 1,OutofHours,OutofHours,,,
05/05/2013,Music,LS25 1,OutofHours,OutofHours,,,
05/05/2013,Music,LS27 0,OutofHours,OutofHours,,,
05/05/2013,Music,LS4 2,OutofHours,OutofHours,,,
05/05/2013,Music,LS4 2,OutofHours,OutofHours,,,
05/05/2013,Music,LS4 2,OutofHours,OutofHours,,,
05/05/2013,Music,LS5 3,OutofHours,OutofHours,,,
05/05/2013,Music,LS5 3,OutofHours,OutofHours,,,
05/05/2013,Music,LS5 3,OutofHours,OutofHours,,,
05/05/2013,Music,LS6 1,OutofHours,OutofHours,,,
05/05/2013,Music,LS6 1,OutofHours,OutofHours,,,
05/05/2013,Music,LS6 1,OutofHours,OutofHours,,,
05/05/2013,Music,LS6 1,OutofHours,OutofHours,,,
05/05/2013,Music,LS6 1,OutofHours,OutofHours,,,
05/05/2013,Music,LS6 1,OutofHours,OutofHours,,,
05/05/2013,Music,LS7 1,OutofHours,OutofHours,,,
05/05/2013,Music,LS8 3,OutofHours,OutofHours,,,
05/05/2013,Music,LS8 3,OutofHours,OutofHours,,,
05/05/2013,Music,LS8 5,OutofHours,OutofHours,,,
05/05/2013,Music,LS8 5,OutofHours,OutofHours,,,
05/05/2013,Music,LS9 7,OutofHours,OutofHours,,,
05/05/2013,Music,LS9 7,OutofHours,OutofHours,,,
05/05/2013,Music,LS9 8,OutofHours,OutofHours,,,
05/05/2013,Party,LS12 3,OutofHours,OutofHours,,,
05/05/2013,Party,LS16 6,OutofHours,OutofHours,,,
05/05/2013,Party,LS5 3,OutofHours,OutofHours,,,
05/05/2013,Party,LS6,OutofHours,OutofHours,,,
05/05/2013,Party,LS6 1,OutofHours,OutofHours,,,
05/05/2013,Party,LS6 3,OutofHours,OutofHours,,,
05/05/2013,Party,LS8 4,OutofHours,OutofHours,,,
05/05/2013,Party,LS8 5,OutofHours,OutofHours,,,
05/05/2013,Other,LS9 6,OutofHours,OutofHours,,,
05/05/2013,TV,LS11 8,OutofHours,OutofHours,,,
06/05/2013,Barking Dog,LS11 5,OutofHours,OutofHours,,,
06/05/2013,Barking Dog,LS8 2,OutofHours,OutofHours,,,
06/05/2013,Music,LS10 1,OutofHours,OutofHours,,,
06/05/2013,Music,LS10 1,OutofHours,OutofHours,,,
06/05/2013,Music,LS10 3,OutofHours,OutofHours,,,
06/05/2013,Music,LS11 8,OutofHours,OutofHours,,,
06/05/2013,Music,LS11 9,OutofHours,OutofHours,,,
06/05/2013,Music,LS11 9,OutofHours,OutofHours,,,
06/05/2013,Music,LS11 9,OutofHours,OutofHours,,,
06/05/2013,Music,LS12 3,OutofHours,OutofHours,,,
06/05/2013,Music,LS14 6,OutofHours,OutofHours,,,
06/05/2013,Music,LS16 6,OutofHours,OutofHours,,,
06/05/2013,Music,LS17 7,OutofHours,OutofHours,,,
06/05/2013,Music,LS21 3,OutofHours,OutofHours,,,
06/05/2013,Music,LS21 3,OutofHours,OutofHours,,,
06/05/2013,Music,LS26 9,OutofHours,OutofHours,,,
06/05/2013,Music,LS3 1,OutofHours,OutofHours,,,
06/05/2013,Music,LS4 2,OutofHours,OutofHours,,,
06/05/2013,Music,LS4 2,OutofHours,OutofHours,,,
06/05/2013,Music,LS5 3,OutofHours,OutofHours,,,
06/05/2013,Music,LS6 1,OutofHours,OutofHours,,,
06/05/2013,Music,LS6 1,OutofHours,OutofHours,,,
06/05/2013,Music,LS6 1,OutofHours,OutofHours,,,
06/05/2013,Music,LS6 1,OutofHours,OutofHours,,,
06/05/2013,Music,LS7 1,OutofHours,OutofHours,,,
06/05/2013,Music,LS8 5,OutofHours,OutofHours,,,
06/05/2013,Music,LS8 5,OutofHours,OutofHours,,,
06/05/2013,Music,LS9 6,OutofHours,OutofHours,,,
06/05/2013,Music,LS9 6,OutofHours,OutofHours,,,
06/05/2013,Music,LS9 6,OutofHours,OutofHours,,,
06/05/2013,Music,LS9 6,OutofHours,OutofHours,,,
