Created1,Caller Postcode,Accused Postcode,Type of Noise Causing a Nuisance,Sr_Num ,Enq Type
19/11/2022,LS11 ,LS11 7,LOUD MUSIC,Out ofHours,Out ofHours
19/11/2022,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
19/11/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
19/11/2022,LS19 ,LS19 7,LOUD MUSIC,Out ofHours,Out ofHours
19/11/2022,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
19/11/2022,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
19/11/2022,LS8 ,LS8 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
19/11/2022,LS6 ,LS6 2,PARTY,Out ofHours,Out ofHours
19/11/2022,LS13 ,LS13 4,DIY,Out ofHours,Out ofHours
19/11/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
19/11/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
19/11/2022,LS10 ,LS10 4,LOUD MUSIC,Out ofHours,Out ofHours
19/11/2022,LS21 ,LS21 3,LOUD MUSIC,Out ofHours,Out ofHours
19/11/2022,WF10 ,WF10 2,LOUD MUSIC,Out ofHours,Out ofHours
19/11/2022,LS9 ,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
19/11/2022,LS10 ,LS10 1,LOUD MUSIC,Out ofHours,Out ofHours
19/11/2022,WF10 ,WF10 2,LOUD MUSIC,Out ofHours,Out ofHours
19/11/2022,LS13 ,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
19/11/2022,LS18 ,LS18 4,LOUD MUSIC,Out ofHours,Out ofHours
19/11/2022,LS28 ,LS28 7,LOUD MUSIC,Out ofHours,Out ofHours
19/11/2022,LS9 ,LS9 9,SHOUTING,Out ofHours,Out ofHours
19/11/2022,WF10 ,WF10 2,LOUD MUSIC,Out ofHours,Out ofHours
19/11/2022,LS10 ,LS10 4,LOUD MUSIC,Out ofHours,Out ofHours
19/11/2022,LS9 ,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
19/11/2022,LS26 ,LS26 0,LOUD MUSIC,Out ofHours,Out ofHours
19/11/2022,LS6 ,LS6 2,ALARM,Out ofHours,Out ofHours
19/11/2022,LS6 ,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
19/11/2022,LS11 ,LS11 6,LOUD MUSIC,Out ofHours,Out ofHours
19/11/2022,LS16 ,LS16 6,LOUD MUSIC,Out ofHours,Out ofHours
19/11/2022,LS23 ,LS23 6,LOUD MUSIC,Out ofHours,Out ofHours
19/11/2022,LS8 ,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
19/11/2022,LS7 ,LS7 1,LOUD MUSIC,Out ofHours,Out ofHours
19/11/2022,LS14 ,LS14 5,LOUD MUSIC,Out ofHours,Out ofHours
19/11/2022,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
19/11/2022,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
19/11/2022,LS20 ,LS20 9,LOUD MUSIC,Out ofHours,Out ofHours
19/11/2022,LS11 ,LS11 6,LOUD MUSIC,Out ofHours,Out ofHours
19/11/2022,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
20/11/2022,LS7 ,LS7 3,LOUD MUSIC,Out ofHours,Out ofHours
20/11/2022,LS13 ,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/11/2022,LS8 ,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
20/11/2022,LS9 ,LS9 6,PARTY,Out ofHours,Out ofHours
20/11/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
20/11/2022,LS10 ,LS10 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/11/2022,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
20/11/2022,LS12 ,LS12 5,SHOUTING,Out ofHours,Out ofHours
20/11/2022,LS14 ,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
20/11/2022,LS9 ,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
20/11/2022,LS17 ,LS17 6,OTHER,Out ofHours,Out ofHours
20/11/2022,LS9 ,LS9 9,DOG BARKING,Out ofHours,Out ofHours
20/11/2022,LS14 ,LS14 1,DOG BARKING,Out ofHours,Out ofHours
20/11/2022,LS11 ,LS11 6,LOUD MUSIC,Out ofHours,Out ofHours
20/11/2022,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
20/11/2022,LS1 ,LS1 2,PARTY,Out ofHours,Out ofHours
21/11/2022,LS12 ,LS12 2,SHOUTING,Out ofHours,Out ofHours
21/11/2022,LS13 ,LS13 4,DIY,Out ofHours,Out ofHours
21/11/2022,LS2 ,LS2 7,NOISE ASSOCIATED WITH LICENSED PREMISES,Out ofHours,Out ofHours
21/11/2022,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
21/11/2022,LS27 ,LS27 0,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
21/11/2022,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
21/11/2022,LS11 ,LS11 5,MUSIC,Out ofHours,Out ofHours
21/11/2022,LS16,LS16 7,DOG BARKING,Out ofHours,Out ofHours
21/11/2022,LS5 ,LS5 3,PARTY,Out ofHours,Out ofHours
21/11/2022,LS13,LS13 4,MUSIC,Out ofHours,Out ofHours
21/11/2022,LS11 ,LS11 5,OTHER,Out ofHours,Out ofHours
21/11/2022,LS13 ,LS13 4,SHOUTING,Out ofHours,Out ofHours
21/11/2022,LS6 ,LS6 2,SHOUTING,Out ofHours,Out ofHours
21/11/2022,LS16 ,LS16 5,DIY,Out ofHours,Out ofHours
21/11/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
22/11/2022,LS11,LS11 7,MUSIC,Out ofHours,Out ofHours
22/11/2022,LS16 ,LS16 5,MUSIC,Out ofHours,Out ofHours
22/11/2022,LS6 ,LS6 2,MUSIC,Out ofHours,Out ofHours
22/11/2022,LS8,LS8 3,MUSIC,Out ofHours,Out ofHours
22/11/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
22/11/2022,LS3 ,LS3 1,MUSIC,Out ofHours,Out ofHours
22/11/2022,LS10 ,LS10 4,ALARM,Out ofHours,Out ofHours
22/11/2022,LS28 ,LS28 7,LOUD MUSIC,Out ofHours,Out ofHours
22/11/2022,LS10 ,LS10 4,LOUD MUSIC,Out ofHours,Out ofHours
22/11/2022,LS28 ,LS28 8,DOG BARKING,Out ofHours,Out ofHours
22/11/2022,LS28 ,LS28 7,SHOUTING,Out ofHours,Out ofHours
22/11/2022,LS19 ,LS19 7,DIY,Out ofHours,Out ofHours
22/11/2022,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
22/11/2022,LS9 ,LS9 0,LOUD MUSIC,Out ofHours,Out ofHours
22/11/2022,LS16 ,LS16 5,LOUD MUSIC,Out ofHours,Out ofHours
22/11/2022,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
22/11/2022,LS14 ,LS14 5,LOUD MUSIC,Out ofHours,Out ofHours
22/11/2022,LS11,LS11 6,LOUD MUSIC,Out ofHours,Out ofHours
22/11/2022,LS18,LS18 5,OTHER,Out ofHours,Out ofHours
22/11/2022,LS25 ,LS25 1,LOUD MUSIC,Out ofHours,Out ofHours
23/11/2022,LS25 ,LS25 1,LOUD MUSIC,Out ofHours,Out ofHours
23/11/2022,LS7 ,LS7 3,OTHER,Out ofHours,Out ofHours
23/11/2022,LS11 ,LS11 0,LOUD MUSIC,Out ofHours,Out ofHours
23/11/2022,LS10,LS10 4,SHOUTING,Out ofHours,Out ofHours
23/11/2022,LS10,LS10 4,SHOUTING,Out ofHours,Out ofHours
23/11/2022,LS12 ,LS12 5,LOUD MUSIC,Out ofHours,Out ofHours
23/11/2022,LS12 ,LS12 5,LOUD MUSIC,Out ofHours,Out ofHours
23/11/2022,LS9 ,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
23/11/2022,LS17 ,LS17 6,OTHER,Out ofHours,Out ofHours
23/11/2022,LS9 ,LS9 9,DOG BARKING,Out ofHours,Out ofHours
23/11/2022,LS9 ,LS9 7,SHOUTING,Out ofHours,Out ofHours
23/11/2022,LS10 ,LS10 1,TV,Out ofHours,Out ofHours
23/11/2022,LS6 ,LS6 4,LOUD MUSIC,Out ofHours,Out ofHours
23/11/2022,LS14 ,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
23/11/2022,LS9,LS9 6,SHOUTING,Out ofHours,Out ofHours
23/11/2022,LS9 ,LS9 0,LOUD MUSIC,Out ofHours,Out ofHours
23/11/2022,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
23/11/2022,LS4 ,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
23/11/2022,LS6 ,LS6 2,LOUD MUSIC,Out ofHours,Out ofHours
23/11/2022,LS10 ,LS10 1,TV,Out ofHours,Out ofHours
24/11/2022,LS4 ,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
24/11/2022,LS16 ,LS16 5,DIY,Out ofHours,Out ofHours
24/11/2022,LS6 ,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
24/11/2022,LS17 ,LS17 8,SHOUTING,Out ofHours,Out ofHours
24/11/2022,LS12 ,LS12 3,LOUD MUSIC,Out ofHours,Out ofHours
24/11/2022,LS27 ,LS27 0,LOUD MUSIC,Out ofHours,Out ofHours
24/11/2022,LS6 ,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
24/11/2022,LS8 ,LS8 3,LOUD MUSIC,Out ofHours,Out ofHours
24/11/2022,LS9 ,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
24/11/2022,LS13 ,LS13 1,TV,Out ofHours,Out ofHours
24/11/2022,LS14,LS14 4,OTHER,Out ofHours,Out ofHours
24/11/2022,LS13 ,LS13 4,DIY,Out ofHours,Out ofHours
24/11/2022,LS16 ,LS16 7,DOG BARKING,Out ofHours,Out ofHours
24/11/2022,LS10 ,LS10 4,LOUD MUSIC,Out ofHours,Out ofHours
24/11/2022,LS16,LS16 7,DOG BARKING,Out ofHours,Out ofHours
24/11/2022,LS10 ,LS10 1,TV,Out ofHours,Out ofHours
24/11/2022,LS6 ,LS6 2,LOUD MUSIC,Out ofHours,Out ofHours
24/11/2022,LS17 ,LS17 8,SHOUTING,Out ofHours,Out ofHours
24/11/2022,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
24/11/2022,LS6 ,LS6 2,LOUD MUSIC,Out ofHours,Out ofHours
24/11/2022,LS13 ,LS13 4,DIY,Out ofHours,Out ofHours
25/11/2022,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
25/11/2022,LS6,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
25/11/2022,LS8 ,LS8 3,LOUD MUSIC,Out ofHours,Out ofHours
25/11/2022,LS9 ,LS9 9,DOG BARKING,Out ofHours,Out ofHours
25/11/2022,LS16 ,LS16 6,DOG BARKING,Out ofHours,Out ofHours
25/11/2022,LS10 ,LS10 1,TV,Out ofHours,Out ofHours
25/11/2022,LS28 ,LS28 7,LOUD MUSIC,Out ofHours,Out ofHours
25/11/2022,LS10 ,LS10 3,LOUD MUSIC,Out ofHours,Out ofHours
25/11/2022,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
25/11/2022,LS16 ,LS16 7,DOG BARKING,Out ofHours,Out ofHours
25/11/2022,LS16 ,LS16 7,DOG BARKING,Out ofHours,Out ofHours
25/11/2022,LS9 ,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
25/11/2022,LS10 ,LS10 4,LOUD MUSIC,Out ofHours,Out ofHours
25/11/2022,LS12 ,LS12 3,PARTY,Out ofHours,Out ofHours
25/11/2022,LS12 ,LS12 5,ALARM,Out ofHours,Out ofHours
25/11/2022,LS6 ,LS6 I,LOUD MUSIC,Out ofHours,Out ofHours
25/11/2022,LS13 ,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
25/11/2022,LS14 ,LS14 5,LOUD MUSIC,Out ofHours,Out ofHours
25/11/2022,LS6 ,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
25/11/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
25/11/2022,LS28 ,LS28 7,LOUD MUSIC,Out ofHours,Out ofHours
25/11/2022,LS11 ,LS11 0,LOUD MUSIC,Out ofHours,Out ofHours
26/11/2022,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
26/11/2022,LS9 ,LS9 9,LOUD MUSIC,Out ofHours,Out ofHours
26/11/2022,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
26/11/2022,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
26/11/2022,LS13 ,LS13 2,LOUD MUSIC,Out ofHours,Out ofHours
26/11/2022,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
26/11/2022,LS9 ,LS9 9,LOUD MUSIC,Out ofHours,Out ofHours
26/11/2022,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
26/11/2022,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
26/11/2022,LS4 ,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
26/11/2022,LS12 ,LS12 2,LOUD MUSIC,Out ofHours,Out ofHours
26/11/2022,LS7 ,LS7 4,ALARM,Out ofHours,Out ofHours
26/11/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
26/11/2022,LS7 ,LS7 3,LOUD MUSIC,Out ofHours,Out ofHours
26/11/2022,LS8 ,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
26/11/2022,LS14 ,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
26/11/2022,LS8 ,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
26/11/2022,LS13 ,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
26/11/2022,LS11 ,LS11 8,LOUD MUSIC,Out ofHours,Out ofHours
26/11/2022,LS6 ,LS6 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
26/11/2022,LS14 ,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
26/11/2022,LS14 ,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
26/11/2022,LS13 ,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
26/11/2022,LS9 ,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
26/11/2022,LS11 ,LS11 8,LOUD MUSIC,Out ofHours,Out ofHours
26/11/2022,LS10 ,LS10 3,LOUD MUSIC,Out ofHours,Out ofHours
26/11/2022,LS13 ,LS13 4,SHOUTING,Out ofHours,Out ofHours
26/11/2022,LS9 ,LS9 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
26/11/2022,LS14 ,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
27/11/2022,LS8 ,LS8 3,PARTY,Out ofHours,Out ofHours
27/11/2022,LS13 ,LS13 2,LOUD MUSIC,Out ofHours,Out ofHours
27/11/2022,LS10 ,LS10 1,LOUD MUSIC,Out ofHours,Out ofHours
27/11/2022,LS11 ,LS11 7,LOUD MUSIC,Out ofHours,Out ofHours
27/11/2022,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
27/11/2022,LS6 ,LS6 3,PARTY,Out ofHours,Out ofHours
27/11/2022,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
27/11/2022,LS9 ,LS9 0,LOUD MUSIC,Out ofHours,Out ofHours
27/11/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
27/11/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
27/11/2022,LS11 ,LS11 6,LOUD MUSIC,Out ofHours,Out ofHours
27/11/2022,LS8 ,LS8 1,SHOUTING,Out ofHours,Out ofHours
27/11/2022,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
27/11/2022,LS17 ,LS17 6,SHOUTING,Out ofHours,Out ofHours
27/11/2022,LS12 ,LS12 3,LOUD MUSIC,Out ofHours,Out ofHours
27/11/2022,LS16 ,LS16 8,MUSIC,Out ofHours,Out ofHours
27/11/2022,LS16 ,LS16 6,DOG BARKING,Out ofHours,Out ofHours
27/11/2022,LS13 ,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
27/11/2022,LS19 ,LS19 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
27/11/2022,LS9 ,LS9 8,PARTY,Out ofHours,Out ofHours
27/11/2022,LS13 ,LS13 3,DOG BARKING,Out ofHours,Out ofHours
27/11/2022,LS28 ,LS28 7,LOUD MUSIC,Out ofHours,Out ofHours
27/11/2022,LS9 ,LS9 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
27/11/2022,LS28 ,LS28 8,DOG BARKING,Out ofHours,Out ofHours
27/11/2022,LS16 ,LS16 6,LOUD MUSIC,Out ofHours,Out ofHours
27/11/2022,LS16 ,LS16 5,TV,Out ofHours,Out ofHours
27/11/2022,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
27/11/2022,LS3 ,LS3 1,LOUD MUSIC,Out ofHours,Out ofHours
27/11/2022,LS16 ,LS16 6,DIY,Out ofHours,Out ofHours
27/11/2022,LS10 ,LS10 4,LOUD MUSIC,Out ofHours,Out ofHours
28/11/2022,LS11 ,LS11 7,LOUD MUSIC,Out ofHours,Out ofHours
28/11/2022,LS28 ,LS28 7,TV,Out ofHours,Out ofHours
28/11/2022,LS16 ,LS16 7,DOG BARKING,Out ofHours,Out ofHours
28/11/2022,LS16 ,LS16 5,ALARM,Out ofHours,Out ofHours
28/11/2022,LS28 ,LS28 7,LOUD MUSIC,Out ofHours,Out ofHours
28/11/2022,LS8 ,LS8 3,LOUD MUSIC,Out ofHours,Out ofHours
28/11/2022,LS28 ,LS28 7,LOUD MUSIC,Out ofHours,Out ofHours
28/11/2022,LS17 ,LS17 6,LOUD MUSIC,Out ofHours,Out ofHours
28/11/2022,LS13 ,LS13 4,DIY,Out ofHours,Out ofHours
28/11/2022,LS8 ,LS8 3,TV,Out ofHours,Out ofHours
28/11/2022,LS7 ,LS7 4,OTHER,Out ofHours,Out ofHours
28/11/2022,LS17 ,LS17 6,OTHER,Out ofHours,Out ofHours
28/11/2022,LS6 ,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
28/11/2022,LS9 ,LS9 0,LOUD MUSIC,Out ofHours,Out ofHours
28/11/2022,LS8 ,LS8 1,LOUD MUSIC,Out ofHours,Out ofHours
28/11/2022,LS6 ,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
29/11/2022,LS11 ,LS11 7,SHOUTING,Out ofHours,Out ofHours
29/11/2022,LS11 ,LS11 7,LOUD MUSIC,Out ofHours,Out ofHours
29/11/2022,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
29/11/2022,LS13 ,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
29/11/2022,LS12 ,LS12 2,SHOUTING,Out ofHours,Out ofHours
29/11/2022,LS7 ,LS7 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
29/11/2022,LS12 ,LS12 3,LOUD MUSIC,Out ofHours,Out ofHours
29/11/2022,LS17 ,LS17 6,OTHER,Out ofHours,Out ofHours
29/11/2022,LS9 ,LS9 6,SHOUTING,Out ofHours,Out ofHours
29/11/2022,LS10 ,LS10 3,SHOUTING,Out ofHours,Out ofHours
29/11/2022,LS10 ,LS10 1,OTHER,Out ofHours,Out ofHours
29/11/2022,LS10 ,LS10 3,SHOUTING,Out ofHours,Out ofHours
29/11/2022,LS4 ,LS4 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
29/11/2022,LS16 ,LS16 7,DOG BARKING,Out ofHours,Out ofHours
29/11/2022,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
29/11/2022,LS2 ,LS2 7,LOUD MUSIC,Out ofHours,Out ofHours
29/11/2022,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
29/11/2022,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
29/11/2022,LS4 ,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
29/11/2022,LS16 ,LS16 7,DOG BARKING,Out ofHours,Out ofHours
29/11/2022,LS23 ,LS23 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
30/11/2022,LS8 ,LS8 1,LOUD MUSIC,Out ofHours,Out ofHours
30/11/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
30/11/2022,LS4 ,LS4 2,SHOUTING,Out ofHours,Out ofHours
30/11/2022,LS12 ,LS12 3,LOUD MUSIC,Out ofHours,Out ofHours
30/11/2022,LS16 ,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
30/11/2022,LS4 ,LS4 2,SHOUTING,Out ofHours,Out ofHours
30/11/2022,LS16 ,LS16 7,DOG BARKING,Out ofHours,Out ofHours
30/11/2022,LS17 ,LS17 5,LOUD MUSIC,Out ofHours,Out ofHours
30/11/2022,LS13 ,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
30/11/2022,LS9 ,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
30/11/2022,LS8 ,LS8 3,LOUD MUSIC,Out ofHours,Out ofHours
30/11/2022,LS8 ,LS8 3,TV,Out ofHours,Out ofHours
30/11/2022,LS27 ,LS27 9,LOUD MUSIC,Out ofHours,Out ofHours
30/11/2022,LS13 ,LS13 3,DIY,Out ofHours,Out ofHours
30/11/2022,LS6 ,LS6 2,SHOUTING,Out ofHours,Out ofHours
30/11/2022,LS9 ,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
30/11/2022,LS9 ,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
30/11/2022,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
30/11/2022,LS13 ,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
30/11/2022,LS9 ,LS9 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
30/11/2022,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
30/11/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
30/11/2022,LS6 ,LS6 1,OTHER,Out ofHours,Out ofHours
30/11/2022,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
30/11/2022,LS10 ,LS10 1,TV,Out ofHours,Out ofHours
30/11/2022,LS11 ,LS11 5,LOUD MUSIC,Out ofHours,Out ofHours
30/11/2022,LS25 ,LS25 1,LOUD MUSIC,Out ofHours,Out ofHours
30/11/2022,LS11 ,LS11 5,LOUD MUSIC,Out ofHours,Out ofHours
01/12/2022,LS21 ,LS21 3,LOUD MUSIC,Out ofHours,Out ofHours
01/12/2022,LS13 ,LS13 4,DIY,Out ofHours,Out ofHours
01/12/2022,LS14 ,LS14 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
01/12/2022,LS14 ,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
01/12/2022,LS11 ,LS11 8,LOUD MUSIC,Out ofHours,Out ofHours
01/12/2022,LS6 ,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
01/12/2022,LS9 ,LS9 0,LOUD MUSIC,Out ofHours,Out ofHours
01/12/2022,LS4 ,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
01/12/2022,LS11 ,LS11 6,LOUD MUSIC,Out ofHours,Out ofHours
01/12/2022,LS9 ,LS9 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
01/12/2022,LS17 ,LS17 6,LOUD MUSIC,Out ofHours,Out ofHours
01/12/2022,LS9 ,LS9 0,LOUD MUSIC,Out ofHours,Out ofHours
01/12/2022,LS17 ,LS17 6,LOUD MUSIC,Out ofHours,Out ofHours
01/12/2022,LS10 ,LS10 1,SHOUTING,Out ofHours,Out ofHours
01/12/2022,LS4 ,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
01/12/2022,LS14 ,LS14 5,PARTY,Out ofHours,Out ofHours
01/12/2022,LS16 ,LS16 5,LOUD MUSIC,Out ofHours,Out ofHours
01/12/2022,LS10 ,LS10 2,OTHER,Out ofHours,Out ofHours
01/12/2022,LS4 ,LS4 2,SHOUTING,Out ofHours,Out ofHours
01/12/2022,LS4 ,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
01/12/2022,LS17 ,LS17 8,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
01/12/2022,LS6 ,LS6 4,LOUD MUSIC,Out ofHours,Out ofHours
02/12/2022,LS14 ,LS14 5,PARTY,Out ofHours,Out ofHours
02/12/2022,LS8 ,LS8 1,LOUD MUSIC,Out ofHours,Out ofHours
02/12/2022,LS3 ,LS3 1,SHOUTING,Out ofHours,Out ofHours
02/12/2022,LS6 ,LS6 2,SHOUTING,Out ofHours,Out ofHours
02/12/2022,LS19 ,LS19 7,LOUD MUSIC,Out ofHours,Out ofHours
02/12/2022,LS9 ,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
02/12/2022,LS9 ,LS9 7,DIY,Out ofHours,Out ofHours
02/12/2022,LS10 ,LS10 1,OTHER,Out ofHours,Out ofHours
02/12/2022,LS9 ,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
02/12/2022,LS9,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
02/12/2022,LS13 ,LS13 4,ALARM,Out ofHours,Out ofHours
02/12/2022,LS9 ,LS9 7,DIY,Out ofHours,Out ofHours
02/12/2022,LS8 ,LS8 3,TV,Out ofHours,Out ofHours
02/12/2022,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
02/12/2022,LS20 ,LS20 8,SHOUTING,Out ofHours,Out ofHours
02/12/2022,LS9 ,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
02/12/2022,LS13 ,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
02/12/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
02/12/2022,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
02/12/2022,LS11 ,LS11 8,DOG BARKING,Out ofHours,Out ofHours
02/12/2022,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
02/12/2022,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
02/12/2022,WF3 ,WF3 2,LOUD MUSIC,Out ofHours,Out ofHours
02/12/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
02/12/2022,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
03/12/2022,LS25 ,LS25 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
03/12/2022,LS6 ,LS6 3,SHOUTING,Out ofHours,Out ofHours
03/12/2022,LS28 ,LS28 5,SHOUTING,Out ofHours,Out ofHours
03/12/2022,LS6 ,LS6 2,SHOUTING,Out ofHours,Out ofHours
03/12/2022,LS10 ,LS10 4,SHOUTING,Out ofHours,Out ofHours
03/12/2022,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
03/12/2022,LS21 ,LS21 1,DOG BARKING,Out ofHours,Out ofHours
